20,13,17
540,264,403,372,1198,390,1396,293,427,309,1051,655,2474
95,42,95,96,60,56,73,37,72,38,39,0,0,11
57,43,12,100,26,60,10,82,41,0,47,10,94,46
0,37,0,72,10,86,34,27,17,30,89,80,17,30
0,86,18,46,23,48,45,13,25,58,51,43,91,4
0,15,54,40,56,58,100,16,0,57,66,99,0,3
0,89,0,49,36,95,84,70,77,97,0,21,0,30
100,47,0,89,100,72,35,56,76,0,65,0,69,45
0,78,48,15,25,41,21,41,70,44,41,22,10,26
53,93,99,10,87,14,83,92,0,64,72,0,0,14
0,86,19,92,88,27,70,19,37,64,79,72,22,1
0,38,42,43,15,66,0,61,19,86,0,45,87,20
0,55,69,14,38,76,34,80,96,26,0,0,0,16
0,100,0,61,58,30,46,77,57,68,0,0,0,17
0,52,63,67,28,11,58,31,0,23,94,0,84,9
0,54,0,88,32,90,0,68,74,63,47,0,0,28
92,24,67,71,79,32,87,74,34,28,33,68,24,39
55,92,0,71,53,27,78,60,55,0,65,0,0,15
37,97,49,73,44,24,27,19,61,0,0,0,0,20
0,86,26,65,13,71,81,20,0,23,0,0,0,27
0,72,0,0,87,99,19,79,52,53,90,0,59,27
