20,8,70
910,982,1310,830,511,832,245,331
73,55,0,32,0,78,0,90,40
0,20,16,0,70,68,12,68,41
61,58,18,0,80,25,89,0,49
53,77,43,32,23,23,20,0,49
0,30,98,12,43,57,0,0,32
44,0,44,74,96,74,0,0,24
36,26,63,23,45,33,14,40,25
43,0,0,91,25,46,73,21,25
0,46,47,80,0,53,0,67,24
94,92,14,27,47,20,0,0,8
22,0,74,57,95,71,0,0,32
18,37,92,0,83,21,0,0,24
0,26,71,64,0,63,0,20,2
31,24,42,87,0,72,27,36,37
18,59,75,78,50,94,0,46,31
61,78,37,100,16,50,0,0,8
0,0,92,0,98,77,88,60,48
65,15,76,0,10,20,0,96,32
51,48,0,66,23,66,10,0,45
0,40,33,0,90,28,21,0,48
