60,11,21
2138,1444,1127,3553,3552,1049,2759,1780,1385,2335,1887
0,91,92,0,80,74,0,0,64,51,24,13
45,17,0,66,11,0,61,77,0,18,32,10
0,100,58,24,29,0,28,0,0,16,84,36
40,66,53,70,18,30,75,0,0,94,0,19
0,29,66,78,46,0,0,87,0,77,67,8
21,80,35,30,31,98,36,0,87,0,97,17
0,63,0,0,84,45,39,0,0,0,0,25
97,62,67,96,59,23,88,0,0,0,77,45
0,85,37,48,30,0,40,0,84,18,74,38
80,63,0,68,72,0,0,0,0,0,59,28
15,38,60,0,27,83,40,0,0,63,0,43
14,34,0,26,85,0,33,0,0,88,58,48
25,70,34,40,52,0,0,54,0,0,96,28
39,51,10,21,0,0,12,10,0,40,91,50
0,14,95,74,0,50,53,0,69,75,99,17
81,46,34,70,53,64,0,0,0,44,48,20
67,65,23,56,23,23,22,73,50,44,0,28
0,92,73,48,28,88,0,0,29,96,48,46
65,23,19,86,82,54,79,98,75,0,0,7
29,99,30,99,49,0,0,58,0,0,0,43
0,13,79,0,64,0,0,54,0,0,64,5
0,94,0,42,76,84,35,0,51,44,71,41
74,98,13,47,0,24,83,66,0,62,83,49
0,52,89,0,25,0,0,53,16,57,14,24
0,32,13,31,39,46,45,0,0,69,31,6
0,19,0,0,0,82,72,61,0,0,83,4
0,81,96,14,67,58,75,30,0,31,11,28
0,95,63,51,97,0,0,0,47,0,28,42
0,34,38,0,48,29,71,0,0,87,81,11
13,60,83,15,15,0,64,63,0,26,100,26
0,96,0,0,25,73,0,34,18,15,35,15
0,54,34,43,29,96,0,0,15,14,88,13
15,71,55,81,41,0,23,0,0,0,75,7
31,54,0,79,31,100,53,0,96,52,32,22
0,82,30,88,78,80,0,89,0,0,72,37
96,90,0,97,0,0,42,89,0,0,60,19
0,59,82,64,96,42,0,0,87,63,0,46
44,14,83,73,46,59,0,77,0,0,26,46
86,36,65,82,20,30,64,41,0,38,78,17
58,95,78,83,60,16,22,89,74,0,65,37
80,80,89,44,30,0,76,0,33,0,0,39
0,86,41,48,21,56,21,14,0,0,18,6
0,29,63,64,38,0,56,0,48,0,78,14
21,99,73,66,0,16,0,12,12,12,73,20
15,11,36,76,33,0,0,28,0,0,51,38
43,69,18,44,69,32,96,31,26,50,74,17
0,50,0,63,55,0,0,0,0,0,64,27
0,29,0,96,61,0,48,22,56,0,55,29
58,65,0,50,95,74,32,0,0,0,55,25
0,74,14,91,97,66,40,0,0,59,0,36
93,75,60,18,85,60,0,26,0,0,37,14
99,33,0,54,43,25,38,41,16,70,15,36
23,21,51,96,96,14,51,0,0,12,71,25
82,45,59,0,98,45,0,0,0,65,63,20
82,69,79,70,42,31,99,0,0,93,0,9
0,83,34,0,80,56,0,0,46,18,23,1
26,72,67,65,35,0,0,0,0,0,11,25
0,31,93,0,99,53,64,0,12,0,35,27
0,17,74,79,0,64,0,0,0,66,49,22
57,35,43,62,20,36,23,0,75,0,97,27
