60,11,61
3478,2243,2898,2313,1434,2401,1426,1266,1802,1655,273
55,11,36,0,69,0,81,34,37,0,0,46
59,70,65,22,0,93,0,0,65,18,0,14
12,28,0,0,55,0,0,62,64,0,28,18
48,69,77,31,0,61,0,99,91,60,0,1
33,95,0,23,18,44,28,22,100,0,0,39
88,85,0,0,0,0,0,0,0,0,0,25
14,92,0,19,55,76,16,59,74,38,58,20
0,69,68,22,0,61,94,0,49,96,0,3
68,0,28,54,67,57,74,0,46,21,0,42
28,85,90,77,0,14,78,38,49,0,0,23
15,0,44,11,38,64,19,100,0,0,0,1
0,19,0,91,33,95,59,0,21,61,0,47
47,70,50,32,20,0,87,0,31,0,0,3
66,100,0,34,0,36,81,0,26,25,0,12
0,35,70,98,99,0,13,64,78,76,43,19
88,58,10,0,78,0,0,59,0,42,0,43
68,86,0,0,20,0,38,0,12,0,0,19
30,0,93,0,24,67,49,0,78,81,0,9
50,0,0,0,63,0,45,0,75,46,0,14
0,0,77,0,54,43,0,62,0,0,0,14
44,86,70,88,62,88,49,29,48,67,0,2
37,0,68,49,30,0,0,29,95,62,63,23
81,37,49,0,35,14,21,0,97,0,95,2
19,0,0,0,0,0,75,0,34,0,51,49
53,65,74,20,0,0,30,0,55,60,0,35
58,0,81,0,0,0,55,37,58,39,0,19
17,15,50,67,66,0,0,0,10,0,26,30
80,77,52,91,78,84,27,10,44,53,0,27
18,47,0,20,0,94,0,72,40,63,0,36
0,0,98,0,78,0,0,0,0,0,0,46
19,87,90,44,16,78,72,59,79,47,89,27
45,0,0,0,54,58,60,0,77,32,0,38
28,0,22,0,0,60,0,78,47,16,0,44
0,0,0,0,0,0,0,0,0,73,48,45
79,83,0,82,76,45,0,0,22,0,57,29
15,97,100,0,57,99,20,65,63,0,0,32
0,38,0,0,0,0,0,99,52,32,0,10
82,35,55,18,0,52,50,0,88,0,0,39
0,70,0,97,0,33,97,0,21,35,0,42
0,56,63,46,0,73,55,24,33,76,55,41
72,26,78,20,0,93,51,26,94,0,35,43
44,0,99,73,0,52,46,45,81,73,0,21
63,47,10,0,0,0,41,0,80,0,0,48
39,51,82,0,22,0,36,0,85,0,60,15
83,36,39,93,0,53,76,50,79,91,74,8
96,14,0,95,0,10,0,78,0,60,0,18
10,42,11,0,0,0,82,0,72,51,24,45
100,0,20,26,0,49,0,78,99,71,0,48
42,55,0,0,0,0,20,0,81,0,21,4
13,0,0,0,60,65,52,88,36,17,0,38
99,95,0,58,48,0,46,0,51,92,0,11
21,26,0,0,24,46,22,66,10,47,60,39
0,80,0,89,25,36,72,0,45,0,0,5
87,28,0,0,60,83,86,34,72,0,12,8
81,94,24,29,19,79,78,44,39,21,37,27
50,20,32,85,39,24,92,0,22,0,0,6
40,57,0,51,0,16,39,20,73,0,0,21
54,15,83,79,76,0,17,0,11,84,0,25
35,24,0,0,69,72,72,58,63,0,0,46
0,0,55,49,75,36,80,91,98,24,0,13
