20,14,11
761,1020,1064,815,620,1074,1033,1104,513,601,461,337,472,603
72,75,47,43,27,70,66,33,31,0,54,81,0,72,12
0,0,61,37,37,13,73,30,85,0,46,20,0,90,6
26,0,71,0,0,92,97,81,82,73,21,0,59,0,8
0,0,84,66,36,97,14,34,51,0,48,60,70,0,36
0,30,71,0,0,71,0,82,23,0,96,57,65,0,46
0,60,40,44,88,0,40,40,0,35,0,32,56,0,46
0,16,72,23,0,39,21,97,100,41,41,37,38,29,28
0,67,24,0,93,39,0,94,41,0,46,20,42,34,23
78,84,38,76,0,40,68,77,64,20,42,51,51,93,25
54,10,14,0,0,71,0,59,65,49,28,0,35,0,24
25,38,53,0,0,66,46,90,25,64,21,31,0,43,36
39,28,19,0,0,74,63,14,43,0,23,60,13,18,43
25,13,76,62,0,83,0,70,0,70,25,87,0,65,20
0,53,40,0,0,35,48,99,47,57,50,0,61,0,39
0,23,17,50,0,0,99,92,21,12,28,0,55,81,3
100,75,22,46,23,0,0,22,17,0,34,0,0,53,50
19,91,39,31,96,62,52,34,63,18,82,42,0,37,49
0,18,27,46,0,23,49,55,0,80,14,17,95,45,31
78,0,76,64,21,77,99,71,92,52,75,41,0,29,24
0,0,43,0,97,40,0,76,92,66,53,23,33,44,46
