40,8,33
1699,1774,2254,1419,688,1503,1404,537
66,96,55,0,0,0,0,65,18
62,34,0,0,0,64,68,83,45
31,65,88,0,0,26,51,0,17
62,88,23,68,28,0,10,24,21
49,0,78,96,93,13,31,81,35
92,0,90,0,56,57,88,0,29
0,82,38,49,0,0,60,0,33
0,78,0,60,0,0,0,0,24
72,0,85,39,0,87,19,50,2
0,0,74,98,16,82,31,98,19
0,65,32,0,0,41,0,13,17
92,65,53,0,0,98,22,25,30
78,93,0,15,0,0,13,14,25
19,0,0,22,74,0,51,10,9
0,0,95,0,0,25,29,0,9
63,0,91,0,0,99,97,0,48
29,15,100,0,16,30,15,34,13
65,85,33,0,16,35,48,86,36
0,38,43,79,0,16,24,0,46
0,0,99,0,0,0,61,94,26
98,35,0,0,50,39,81,59,30
27,0,0,0,0,76,41,55,9
0,0,72,41,0,96,21,36,12
49,18,73,85,35,37,23,0,1
92,0,0,96,15,35,56,82,7
0,62,0,0,59,11,0,61,20
22,50,0,91,0,84,95,33,24
18,0,0,0,0,35,18,14,33
0,22,78,0,15,55,95,0,29
19,0,0,64,0,0,35,22,12
0,100,52,19,0,84,85,90,8
0,0,0,42,36,0,84,0,11
67,73,37,0,21,0,81,92,25
0,41,18,71,84,19,77,49,9
43,0,0,52,0,0,84,19,25
69,0,0,24,39,60,71,86,46
16,0,19,85,13,39,56,90,39
94,99,38,95,0,32,89,87,22
0,48,40,0,12,80,0,81,41
75,42,36,72,36,79,75,35,27
