80,12,52
3840,2294,4376,3481,4950,5062,2070,3238,1544,2022,2265,176
21,0,0,35,52,0,82,90,59,40,66,65,16
11,0,0,11,40,21,12,27,53,93,60,12,35
35,0,96,0,47,0,87,19,86,0,62,0,26
67,57,52,84,0,88,0,0,0,0,84,84,5
34,43,55,81,20,0,0,0,17,0,91,0,31
19,0,47,52,32,84,0,79,73,26,26,0,32
60,62,44,34,94,43,0,51,0,17,97,0,45
15,37,24,51,84,96,68,71,0,43,0,57,36
59,0,0,25,77,73,0,96,0,0,14,83,45
30,0,0,27,45,11,70,27,10,56,0,71,47
88,0,90,51,92,58,29,32,45,0,0,20,31
37,89,56,17,45,73,0,86,24,25,86,50,25
51,0,0,0,95,36,0,15,0,0,88,61,2
43,0,25,51,14,81,39,78,86,0,78,0,9
0,92,39,0,41,0,0,70,0,90,81,20,38
93,33,15,58,20,25,100,82,0,0,0,32,48
36,0,42,0,20,84,0,69,0,0,61,30,1
90,89,50,0,74,93,0,98,0,0,20,76,19
64,0,0,49,88,0,70,0,0,42,25,64,15
66,0,76,68,99,42,0,0,90,0,46,28,9
26,47,19,0,14,0,0,25,0,11,0,14,12
55,0,59,11,38,16,0,10,0,19,0,38,12
71,23,41,38,45,77,65,26,0,0,46,24,37
60,0,92,70,92,0,29,26,0,0,95,89,17
98,38,64,26,0,93,0,0,67,23,51,59,17
0,38,32,0,27,17,36,21,18,42,54,29,4
35,47,96,85,66,50,15,18,65,50,28,93,8
0,0,17,0,56,48,0,11,0,0,12,49,14
72,0,100,29,76,28,0,65,0,56,29,26,9
44,64,54,50,17,0,0,59,40,62,46,55,40
76,39,0,0,92,43,0,0,96,54,84,12,14
10,0,37,21,46,0,22,86,0,63,91,71,17
64,0,67,95,14,51,0,62,16,0,31,0,44
51,21,26,100,20,58,47,27,61,81,65,69,11
0,31,0,52,72,78,54,0,84,80,99,44,27
46,0,0,28,66,84,25,65,0,0,90,52,33
84,17,20,56,92,26,58,72,0,0,75,10,48
89,20,24,49,94,0,77,77,0,0,52,61,7
55,0,90,81,97,0,70,29,97,31,15,14,33
41,93,39,95,46,52,76,37,0,0,0,13,33
73,0,68,0,13,37,98,96,56,0,0,60,38
72,0,77,13,39,60,33,27,38,0,16,63,30
78,82,0,0,64,45,0,98,0,93,76,84,11
38,19,84,79,27,40,71,53,0,0,0,46,6
95,0,0,80,57,58,83,0,0,0,0,63,18
49,0,0,0,58,0,0,71,0,35,0,58,39
13,0,95,43,85,54,0,0,0,0,62,73,25
51,0,11,0,58,96,16,44,0,63,60,93,38
90,0,41,16,60,20,99,86,0,27,54,66,33
94,0,21,59,95,63,0,52,90,39,68,90,23
0,0,32,42,44,0,21,56,25,91,63,20,27
10,0,22,78,38,59,49,14,0,82,52,65,7
0,0,62,92,51,0,0,0,86,0,54,58,6
71,0,45,0,82,96,25,67,15,57,92,14,3
15,0,78,44,46,57,48,82,0,28,28,12,31
68,0,27,78,30,0,68,25,62,89,0,25,6
94,0,91,99,72,100,0,51,46,94,67,93,3
64,23,28,71,13,87,32,72,28,12,43,67,6
17,24,21,0,0,0,32,57,18,0,30,64,8
21,87,59,62,94,62,69,99,85,0,0,47,24
30,0,36,99,10,50,0,58,81,96,93,18,12
12,0,0,40,94,92,0,70,0,29,0,92,2
17,0,0,0,65,37,99,20,0,0,0,80,5
81,31,87,11,49,12,0,16,43,0,89,0,29
19,0,87,61,22,35,0,0,0,0,46,13,20
93,17,29,0,11,93,41,94,98,85,46,55,11
39,25,64,32,17,85,81,28,19,86,60,68,2
80,0,0,71,46,0,0,0,46,0,35,83,48
24,0,0,0,53,27,0,97,0,0,0,13,34
97,0,0,46,32,0,32,61,0,0,60,95,2
62,66,0,30,0,18,78,89,32,0,48,69,13
39,43,24,28,29,100,0,62,56,0,0,88,22
53,43,33,66,83,93,87,0,0,45,72,57,38
14,0,96,19,38,0,0,49,27,79,93,0,35
35,86,0,57,42,29,0,12,0,0,95,76,24
50,0,54,37,67,19,87,0,10,61,88,66,19
10,0,87,0,54,72,0,10,0,0,59,38,11
58,0,31,15,38,0,0,0,0,0,30,54,34
0,0,84,28,16,34,0,95,0,0,90,81,43
93,45,22,29,93,56,53,25,95,59,0,94,22
