40,12,46
1621,1718,2749,2811,3042,2530,860,1805,1008,1757,913,272
93,0,23,28,18,57,63,65,21,56,22,55,4
67,41,59,44,13,71,0,0,86,68,73,94,18
0,94,52,15,37,76,0,52,56,40,86,50,11
0,62,11,82,16,41,0,0,59,43,65,83,10
0,19,33,58,20,20,15,89,0,79,84,0,38
0,0,58,91,96,32,71,20,62,39,85,43,30
0,75,62,63,94,37,65,61,0,98,50,11,26
97,91,77,64,57,10,25,42,0,80,45,60,4
0,0,65,59,55,78,0,48,96,93,11,96,5
56,15,21,40,17,59,58,41,0,45,0,98,41
54,10,14,99,40,10,0,59,69,26,26,91,35
29,38,88,87,96,79,64,77,0,93,88,22,26
60,28,74,46,28,67,0,0,0,19,70,69,47
0,53,24,33,48,66,53,0,47,22,70,67,26
48,66,52,12,56,61,0,0,0,22,63,49,5
32,76,64,11,75,77,79,89,79,86,11,19,13
71,13,80,66,76,13,0,66,65,96,100,57,29
14,72,52,50,84,66,45,61,88,36,0,23,47
0,12,62,97,71,62,81,77,82,35,44,99,38
25,0,84,77,90,60,0,48,0,73,18,79,27
0,0,60,99,58,14,56,0,38,23,50,79,44
0,0,30,91,41,65,66,79,0,33,0,75,14
51,0,58,92,57,79,27,0,49,81,81,18,41
65,39,86,39,67,59,53,81,0,55,45,25,38
0,0,76,50,28,75,0,80,0,99,0,70,36
79,13,68,71,76,92,55,72,86,41,0,63,45
93,0,55,24,44,22,0,69,0,57,10,34,20
19,29,42,69,26,89,74,98,41,87,31,49,29
0,0,78,88,98,50,84,54,52,72,0,79,6
0,85,44,87,97,46,82,71,0,23,44,70,29
0,31,53,89,82,37,69,74,73,87,87,81,21
0,97,11,34,76,10,0,0,40,34,34,98,50
20,82,41,71,81,52,0,60,89,21,46,76,29
26,47,58,15,48,52,47,96,15,48,18,34,11
31,0,72,47,66,61,32,80,15,43,45,35,5
0,56,88,48,97,45,100,36,13,67,21,0,23
61,0,25,93,47,68,0,62,95,51,27,36,22
22,62,24,45,53,88,16,19,42,99,68,57,12
95,39,85,92,77,25,30,17,0,39,71,36,36
65,93,14,38,62,65,0,86,100,92,41,38,9
