60,13,71
2404,1658,1343,1218,2530,3315,2980,1634,3283,1550,3685,1413,765
0,90,51,52,99,60,69,88,93,0,98,36,96,25
53,24,0,49,41,19,40,52,49,43,48,0,0,2
11,10,72,69,0,46,27,72,46,0,79,0,100,32
53,0,47,72,0,0,70,78,67,0,95,94,97,25
39,32,69,23,54,93,38,0,11,66,26,28,99,40
11,0,0,93,84,24,62,47,97,39,56,13,13,46
66,61,0,73,86,54,0,78,0,0,15,0,22,28
37,90,23,82,67,29,92,62,67,13,20,62,0,36
20,75,89,71,34,74,0,0,61,70,95,0,28,35
0,0,95,68,0,18,89,97,48,0,75,0,29,1
0,67,39,88,10,62,47,85,21,0,96,75,29,36
93,0,0,57,18,0,41,0,100,0,21,38,0,41
41,0,0,69,30,54,20,0,77,60,16,0,0,41
98,82,84,10,63,89,17,0,56,0,0,98,71,25
29,100,98,48,19,31,16,0,15,0,26,18,84,2
13,21,0,83,34,0,93,0,0,69,22,0,44,30
70,0,64,89,80,72,77,98,27,11,47,0,0,10
39,0,0,99,0,0,93,61,0,0,38,44,0,43
86,22,71,54,85,71,0,71,59,47,0,0,92,40
98,92,10,89,23,0,62,71,61,38,40,0,0,4
50,0,47,58,36,16,39,28,77,90,0,0,0,35
97,24,88,36,56,0,0,47,32,15,28,51,86,7
100,44,0,10,0,0,0,0,0,30,61,86,37,22
55,27,0,79,0,27,53,79,41,0,77,61,0,8
88,0,62,41,0,35,0,63,47,42,35,59,84,50
98,69,22,57,0,10,51,0,0,0,46,0,0,42
78,21,0,89,92,10,32,0,60,0,61,100,50,31
12,42,67,19,51,0,0,24,0,0,49,0,38,7
39,76,43,82,0,68,0,0,61,0,88,0,0,29
0,24,64,82,100,98,55,0,37,32,50,0,91,44
0,0,92,78,17,74,47,51,94,50,83,0,0,27
0,37,55,16,0,24,16,0,61,17,81,0,36,41
0,29,49,21,36,13,84,0,73,95,10,32,86,16
74,39,0,64,0,31,26,0,47,17,26,0,88,46
25,0,28,96,40,72,10,0,92,0,0,0,43,28
54,0,78,44,65,18,98,73,69,17,47,0,72,22
64,0,34,43,0,71,55,0,18,39,49,0,0,37
0,63,54,69,22,25,24,46,42,29,16,70,95,35
65,0,0,34,0,12,10,11,71,41,17,25,69,7
60,93,0,70,72,27,44,0,15,0,74,0,32,25
44,0,77,75,0,82,0,46,16,50,31,0,0,12
20,97,0,65,15,53,77,0,58,0,87,38,95,25
60,94,71,75,0,99,31,28,10,58,85,0,65,23
0,26,46,30,27,98,0,41,12,0,81,0,0,6
62,0,25,18,62,51,0,59,95,99,85,0,0,40
0,0,0,59,0,0,58,0,0,0,81,59,34,27
32,0,70,21,29,59,0,76,64,94,84,0,0,30
0,0,89,95,15,76,16,0,100,0,66,0,10,18
16,55,0,85,77,85,99,15,61,0,32,0,85,25
0,80,0,32,34,87,0,0,0,60,85,59,0,26
0,28,48,38,51,36,23,0,91,0,27,0,0,7
42,22,0,67,48,94,74,0,62,56,10,0,78,23
0,12,0,85,84,66,0,16,0,87,18,83,0,29
66,0,0,40,40,0,78,70,77,57,28,0,50,39
0,73,0,67,91,29,0,24,31,0,89,0,21,46
44,70,96,40,0,40,0,32,36,18,11,62,45,4
0,94,56,26,80,59,62,16,0,61,45,0,0,18
10,0,0,44,91,18,0,0,84,57,79,43,77,1
79,48,0,88,0,55,15,23,62,94,50,0,34,31
65,0,18,61,89,19,13,25,41,43,65,0,57,35
