20,12,9
1220,1166,612,709,1453,1334,716,423,636,580,467,224
96,13,0,44,47,81,10,34,0,10,46,85,48
33,97,76,62,47,0,63,0,12,43,25,99,23
22,66,23,25,85,62,24,0,83,31,26,40,49
18,52,94,70,0,50,75,94,58,0,97,64,36
16,61,15,0,0,0,48,0,0,41,0,35,18
52,52,0,0,95,45,56,81,14,61,52,84,11
36,44,16,82,58,16,34,79,0,51,36,27,46
66,49,0,66,20,64,16,87,53,94,44,92,3
81,46,38,0,86,0,18,0,25,0,92,23,45
82,63,99,0,44,68,62,22,64,47,47,0,36
23,43,78,0,49,70,24,0,78,99,32,51,1
97,76,0,0,50,27,62,19,28,89,75,0,12
85,99,0,92,33,24,33,0,92,27,12,19,39
30,39,24,0,73,41,15,62,59,81,73,77,9
57,28,0,0,49,92,40,0,40,69,0,88,49
11,60,13,0,79,99,76,81,90,48,90,58,20
51,19,0,0,97,47,81,22,62,97,17,83,48
93,10,26,38,34,79,43,15,79,26,53,0,47
94,12,79,51,0,60,40,0,42,100,40,0,4
54,94,0,62,38,0,92,16,0,97,43,90,46
