40,12,64
2962,1876,2293,2020,1909,1491,909,981,813,1252,1449,845
27,84,70,78,17,0,28,0,79,82,58,46,23
93,0,40,81,77,56,73,0,79,20,32,0,17
53,0,98,95,34,0,85,37,70,61,71,0,9
48,47,73,45,0,31,62,0,0,81,21,37,15
79,0,82,73,20,50,65,86,71,94,34,0,15
83,37,0,21,16,0,49,95,71,82,10,60,27
20,0,78,0,99,33,94,39,0,82,54,67,3
27,18,36,66,21,63,59,99,18,24,86,0,33
57,74,24,0,99,34,16,41,0,94,70,0,5
20,12,75,53,52,70,0,88,0,10,52,36,6
55,22,0,0,0,64,33,0,0,25,17,40,40
0,73,51,0,0,0,46,94,17,51,83,29,26
41,58,35,38,0,0,38,50,0,62,0,59,47
65,56,65,0,0,88,68,0,18,58,0,12,14
66,42,0,0,0,34,15,54,0,86,68,79,13
57,93,87,0,22,0,95,0,0,53,66,0,35
49,0,76,88,74,31,27,0,0,41,0,54,35
19,10,43,0,46,0,26,57,0,30,14,98,11
14,0,14,0,57,0,0,0,0,0,32,0,31
76,81,0,19,0,0,0,71,0,76,45,0,46
88,87,0,26,46,0,68,0,72,69,82,67,34
50,52,89,78,41,75,13,0,43,61,87,82,3
78,67,42,0,0,0,10,73,0,85,94,0,46
94,29,0,71,98,98,87,51,0,93,70,0,18
0,40,19,0,0,0,91,43,0,87,34,0,27
92,0,0,73,22,49,75,68,0,18,87,0,35
98,31,94,81,34,31,0,93,54,99,0,37,42
69,0,86,0,0,27,0,0,0,0,36,78,40
89,40,63,30,0,0,66,60,57,32,94,12,36
48,0,30,46,0,0,76,0,0,96,68,59,12
0,90,53,82,18,74,33,0,43,28,18,0,36
95,96,59,26,0,0,0,23,0,29,77,47,42
69,47,23,65,47,0,50,0,0,29,14,53,22
99,26,0,0,0,42,48,58,98,33,11,28,16
99,13,63,0,22,0,60,75,0,86,46,0,17
43,31,24,0,83,0,0,79,13,64,53,42,50
88,0,0,93,80,52,73,43,14,67,28,25,42
88,57,0,21,86,0,75,79,19,40,61,33,12
25,47,99,0,39,76,62,37,67,16,0,0,49
22,10,0,0,98,0,45,0,49,61,0,81,8
