40,9,57
2937,2946,1550,1378,1167,2569,1121,1129,920
35,38,71,18,23,0,68,0,0,29
74,75,0,36,99,57,30,85,88,47
49,91,70,10,50,40,0,79,17,4
85,52,0,13,33,48,89,0,84,5
22,65,61,80,44,76,26,0,0,14
12,81,0,95,58,19,0,58,25,6
30,20,53,0,43,46,82,0,37,20
62,37,44,58,29,77,36,47,79,23
13,56,0,0,28,78,0,0,0,6
10,28,0,84,37,0,18,63,42,6
36,35,95,0,73,88,88,0,70,18
53,52,40,0,75,0,66,90,99,20
98,74,11,91,43,98,15,87,33,33
43,83,79,58,69,23,35,60,17,38
19,0,94,45,46,99,42,24,93,44
89,0,27,0,99,66,59,0,20,42
93,95,87,0,77,0,82,0,91,1
67,50,32,0,92,95,25,0,67,50
58,19,79,57,94,46,57,0,36,26
0,76,44,77,82,80,58,49,88,3
43,53,70,59,87,0,20,66,33,28
95,64,24,0,67,15,0,50,90,11
49,52,0,31,66,21,20,0,59,43
29,85,0,65,89,22,30,85,83,13
74,92,0,0,81,88,62,0,23,9
18,76,0,0,32,40,74,0,17,16
13,76,26,0,62,65,40,82,79,41
63,15,72,0,43,34,19,20,81,5
90,85,75,0,72,85,71,0,79,34
41,86,85,84,25,87,19,54,90,6
59,85,0,12,45,66,87,0,65,22
0,75,70,0,90,72,47,0,83,19
93,36,11,31,65,51,34,31,82,30
50,12,83,33,32,100,65,42,57,18
0,81,58,0,23,83,0,0,0,31
85,0,98,97,21,0,0,59,28,7
20,57,39,44,67,0,0,18,58,4
88,0,0,0,70,58,27,19,0,48
38,87,0,0,71,57,76,10,50,12
91,28,86,23,47,95,64,0,86,36
