60,12,6
2751,2752,2326,3373,3884,4022,1329,1382,1316,921,2308,174
48,56,41,30,0,44,66,0,0,54,59,58,19
81,0,84,31,40,27,0,78,91,26,98,83,33
0,87,26,57,99,35,0,0,43,0,46,0,20
76,73,0,14,69,81,35,0,60,38,51,34,9
0,90,0,50,69,79,76,89,91,54,41,67,14
14,74,83,27,51,80,37,0,60,0,99,0,32
27,0,0,23,71,80,76,44,0,0,65,81,21
75,0,100,75,34,42,90,0,0,26,89,13,23
17,44,16,13,53,35,41,16,0,0,22,0,1
0,68,16,94,61,95,0,44,24,0,12,0,26
88,74,0,61,52,83,0,55,28,35,59,35,49
17,88,0,58,41,22,0,71,38,98,52,0,46
50,85,54,11,99,40,0,0,82,19,14,0,37
91,46,25,33,72,53,99,0,0,87,31,22,40
74,0,37,15,37,64,81,29,0,0,61,50,50
0,26,61,55,84,13,0,66,0,99,46,43,37
60,0,20,54,0,63,96,0,0,20,55,0,47
10,55,51,97,30,91,0,0,0,0,28,0,6
0,0,21,79,38,85,62,0,0,0,60,71,47
0,0,12,88,25,80,0,31,0,0,38,0,29
0,0,0,50,0,38,0,79,41,0,48,66,43
39,22,0,28,11,33,0,67,53,13,92,0,10
0,66,57,86,80,0,0,87,98,24,56,68,7
91,0,0,58,14,70,35,0,0,0,63,0,1
0,0,0,85,0,81,93,18,0,58,93,41,10
0,65,0,72,60,88,0,69,0,66,82,0,24
44,0,42,77,80,79,12,22,0,0,66,58,6
0,0,47,47,24,0,81,0,0,0,86,0,8
34,0,66,81,0,57,78,0,0,0,17,0,23
12,57,71,61,54,27,36,85,0,46,18,0,17
33,64,0,68,16,28,0,0,0,0,93,66,13
28,0,0,86,100,80,0,100,15,47,41,76,13
16,0,29,63,13,25,85,93,0,0,47,90,15
0,62,40,34,42,0,39,82,20,0,45,11,33
29,0,0,62,70,35,12,22,17,0,85,46,2
29,0,0,59,97,37,0,0,47,37,20,0,37
0,0,0,92,96,78,0,29,68,29,74,80,36
66,68,98,85,60,44,0,16,0,0,34,0,13
30,88,28,31,48,99,56,90,0,0,85,19,31
29,66,0,50,42,28,0,0,0,0,79,55,43
77,85,41,58,70,94,33,35,18,14,77,26,5
48,0,58,24,0,84,51,0,20,0,70,0,24
70,0,98,53,59,45,0,66,92,0,25,14,22
0,59,83,12,41,58,0,37,0,0,19,11,12
36,0,67,93,62,73,98,91,72,28,13,0,41
37,93,71,96,46,90,80,32,12,0,48,67,39
22,0,0,17,46,63,0,78,0,37,77,0,3
58,15,27,71,17,36,0,13,40,57,19,33,41
29,0,20,19,13,66,59,0,18,0,14,0,46
43,16,85,36,85,54,52,20,72,0,78,0,2
0,49,91,18,14,70,0,0,0,84,38,0,1
0,24,12,61,0,10,23,53,80,0,97,100,33
30,0,14,21,33,54,32,0,0,0,13,0,46
94,53,0,17,64,0,0,34,10,39,53,0,35
24,89,12,65,21,54,14,13,0,0,10,0,11
94,43,94,58,10,53,0,90,48,0,50,57,30
0,0,10,98,87,45,0,69,0,0,87,85,9
0,41,99,24,94,0,36,0,64,94,52,100,34
0,19,56,78,48,43,0,0,60,56,30,0,48
0,0,75,25,40,78,33,0,0,0,91,0,34
