20,11,30
1342,884,1059,930,793,690,808,1373,1132,670,107
0,85,25,98,74,0,69,66,24,81,98,30
28,0,20,40,0,23,59,85,23,42,33,19
89,23,53,83,49,0,39,29,74,73,20,7
85,92,28,79,0,31,46,48,99,39,99,1
91,67,51,53,0,0,74,89,33,44,22,11
23,30,56,12,0,14,94,97,71,0,68,40
44,42,21,0,60,0,33,56,0,66,91,38
86,0,76,11,51,10,73,94,0,68,97,28
80,84,39,17,0,0,58,60,17,10,49,34
99,66,20,65,44,62,53,0,0,57,59,36
21,14,62,94,0,0,0,62,19,96,77,14
83,25,63,13,32,76,0,48,26,0,66,33
23,11,18,34,40,13,81,0,68,73,11,13
34,23,68,84,43,51,97,49,62,15,50,3
78,48,97,10,0,12,43,95,14,38,86,10
63,27,41,85,0,0,96,23,61,40,50,27
92,0,56,0,52,97,20,54,15,76,41,39
39,0,46,34,72,44,0,42,75,43,28,14
80,49,92,24,0,0,79,22,28,0,96,19
16,0,80,75,0,69,64,68,0,88,45,48
