100,13,14
5167,2993,2613,3675,6037,6297,3329,2329,3650,3741,6588,2472,333
97,30,13,0,66,61,48,80,0,49,97,58,98,27
42,95,0,68,0,37,0,68,0,0,23,0,73,29
60,44,61,69,16,18,0,0,0,50,12,23,93,9
83,97,93,56,79,92,72,34,50,0,86,0,23,16
12,42,0,21,72,22,0,54,92,78,62,0,99,42
79,45,0,40,16,65,69,0,19,69,21,12,20,2
0,0,0,42,75,76,0,97,0,77,23,54,58,3
65,67,100,62,78,73,0,0,0,38,70,0,29,15
81,0,0,92,52,49,10,0,0,77,23,25,15,3
10,51,35,70,47,63,43,0,58,80,85,0,49,3
0,96,15,0,78,94,87,0,55,68,21,0,47,44
0,78,13,40,0,0,75,0,43,90,29,0,43,22
79,0,30,10,28,53,0,79,91,32,83,61,95,3
67,94,39,35,67,13,40,0,0,72,11,85,97,34
71,15,21,91,40,0,53,19,56,21,52,70,78,17
0,89,78,47,55,35,0,0,0,40,75,26,13,42
0,39,23,69,0,20,0,0,0,74,0,82,13,4
30,40,37,75,43,0,76,0,68,0,57,0,18,29
61,93,70,87,16,13,46,98,0,88,58,0,97,16
75,59,59,46,0,34,0,61,0,73,93,0,0,37
62,49,0,0,19,0,11,36,0,0,11,68,55,9
25,35,69,0,0,87,43,0,72,27,93,0,73,15
0,52,0,82,79,21,72,0,0,0,76,0,0,32
67,18,0,35,68,47,43,87,75,74,0,0,21,2
0,97,60,76,0,46,0,0,0,0,0,0,10,42
43,85,77,50,33,90,34,0,0,0,48,0,0,32
37,41,74,0,71,82,0,0,0,63,0,96,23,1
0,35,59,57,14,43,80,31,0,0,38,91,17,44
0,16,72,0,61,88,42,0,0,28,66,0,84,17
23,0,87,0,71,32,71,0,91,68,10,0,55,17
62,54,0,54,0,13,18,42,72,41,30,0,36,39
37,0,0,0,19,22,94,24,0,0,57,0,64,14
0,81,0,14,34,21,49,42,0,0,0,66,82,38
48,0,24,34,0,91,88,0,84,78,41,0,14,48
0,10,62,68,0,25,72,15,0,55,82,0,56,25
10,52,81,49,0,98,15,34,0,60,89,42,60,46
48,16,84,33,46,14,69,0,0,96,0,0,30,11
20,0,61,58,0,19,0,39,81,0,0,0,78,15
17,35,35,29,59,0,15,0,0,96,13,0,0,22
48,85,41,25,0,10,59,0,61,74,0,19,93,33
35,10,0,0,53,31,30,0,0,24,53,0,16,5
0,18,36,35,87,75,0,0,95,51,38,0,10,37
0,27,0,0,0,86,81,36,0,97,80,0,81,37
0,48,74,17,87,55,70,0,15,77,18,11,96,31
0,58,49,99,0,43,92,81,93,0,0,0,0,2
51,97,0,38,68,26,68,0,0,0,24,0,100,18
96,84,60,77,0,89,0,0,0,29,48,0,82,31
48,42,57,59,0,50,28,0,0,40,27,95,82,20
40,0,0,88,0,25,54,75,0,0,79,72,16,26
0,34,0,80,79,15,49,0,0,51,0,0,75,19
62,14,0,69,50,94,0,0,0,81,48,0,98,32
