20,16,66
746,1223,1129,1438,956,847,713,392,714,529,322,681,470,899,356,106
0,0,49,81,45,0,80,0,36,72,0,73,12,49,27,62,23
0,67,68,22,84,87,0,0,47,59,0,18,67,25,92,34,23
0,80,0,15,24,79,0,74,52,92,0,36,0,31,0,0,45
73,41,60,86,10,54,0,0,56,27,44,56,18,90,17,82,9
23,14,33,82,0,50,42,0,14,12,24,46,68,95,0,67,39
85,71,0,17,0,63,76,0,83,0,90,18,0,32,0,30,19
0,65,37,61,0,17,0,44,48,74,0,12,69,19,0,15,36
95,0,37,84,33,0,0,0,14,17,22,99,50,77,21,38,5
73,94,87,88,83,0,0,55,82,32,0,23,50,33,0,0,5
0,0,35,53,95,53,0,0,25,0,0,11,42,60,11,84,50
16,0,54,73,0,0,93,0,13,97,0,23,0,35,41,66,41
0,45,64,20,71,61,86,0,86,56,49,0,87,52,0,59,15
0,84,91,99,0,83,0,58,62,18,71,70,78,45,0,74,38
56,46,46,82,0,45,54,0,57,0,90,42,84,26,52,28,16
21,88,0,48,33,0,22,79,45,0,41,0,71,79,0,38,12
42,24,30,60,0,89,98,0,18,0,70,95,33,48,99,52,39
0,31,49,91,12,0,0,0,58,31,0,19,41,58,0,30,41
0,0,80,56,77,0,77,0,79,44,0,22,59,64,0,0,40
77,100,72,59,88,0,46,75,43,95,67,67,0,88,88,82,42
97,12,20,63,46,0,0,0,96,68,61,19,0,28,0,0,24
