40,16,5
2099,1541,2490,2231,2719,1588,2378,2405,1570,1041,1815,1632,1287,1090,845,121
81,0,66,45,43,42,100,62,28,89,36,86,35,75,86,0,35
32,0,81,80,44,70,90,67,75,13,77,99,20,28,52,84,24
100,0,99,0,59,33,84,80,52,68,79,78,65,0,18,88,28
33,11,91,0,47,61,32,43,10,30,34,23,0,0,36,20,40
14,58,37,71,0,21,75,56,18,0,50,22,78,0,96,43,24
38,72,0,58,12,0,33,84,31,42,34,43,61,67,84,0,43
0,18,88,74,75,0,51,95,24,0,19,35,19,26,30,93,30
16,0,21,35,69,64,83,45,94,96,74,29,0,85,0,62,46
0,12,13,36,46,13,86,0,49,10,77,39,0,88,53,97,31
0,80,30,53,27,51,21,41,36,0,24,14,98,0,16,21,15
40,0,0,73,75,20,87,46,46,0,58,29,48,12,0,18,32
42,11,89,41,85,31,42,62,34,20,26,29,0,64,0,22,42
0,28,98,53,53,0,40,64,93,55,60,76,65,100,0,20,27
25,0,59,19,50,32,81,45,72,19,55,97,0,0,35,55,10
92,61,0,19,12,0,45,29,90,90,95,29,97,87,47,86,43
53,30,0,0,12,0,61,45,32,12,65,51,82,0,33,95,19
0,0,0,95,59,100,14,16,50,30,79,71,0,15,99,53,38
0,0,0,10,0,0,45,87,52,0,44,46,0,65,0,72,33
37,0,95,0,37,0,45,0,17,90,22,19,98,0,78,100,45
56,0,0,19,64,16,25,0,64,42,29,41,36,62,65,0,49
84,0,54,35,38,19,18,75,49,32,0,70,97,0,54,32,38
0,67,86,50,85,0,17,13,42,73,38,25,13,0,0,0,15
0,100,92,10,42,88,54,59,45,63,41,59,93,42,0,83,18
19,58,45,0,47,92,30,71,23,21,82,0,16,0,13,97,15
78,94,87,75,58,0,17,17,91,79,57,59,0,47,0,80,36
25,39,62,49,54,77,70,52,57,44,15,93,0,67,82,0,32
29,0,0,38,30,99,88,42,86,62,33,70,18,22,60,41,34
15,0,0,82,85,76,94,90,49,56,75,42,0,84,61,0,25
99,0,21,73,15,0,100,55,21,54,94,81,31,44,0,79,48
49,26,79,69,79,75,51,0,28,26,34,67,32,50,0,0,25
44,96,13,57,0,63,97,0,56,43,0,49,0,95,80,21,33
82,50,89,57,45,0,40,99,60,60,92,43,46,31,82,24,40
52,63,51,55,79,29,90,0,64,0,79,17,53,71,45,89,41
59,36,31,88,97,0,17,0,83,0,71,62,72,26,26,0,13
48,0,68,85,0,81,59,46,22,15,90,96,0,37,69,19,18
38,0,90,79,46,88,84,13,72,53,0,54,0,0,0,85,30
42,46,0,0,87,0,79,0,59,61,84,89,62,0,63,85,31
61,97,0,68,47,52,53,51,79,34,35,74,0,44,0,92,11
12,69,0,87,40,0,90,33,86,28,37,51,0,14,60,85,40
53,0,93,54,98,54,56,0,27,34,15,76,55,18,49,0,11
