100,13,50
2320,6022,3209,1911,2721,1336,1152,2018,1579,6001,6897,1345,2638
63,71,0,98,0,67,37,69,10,57,92,18,0,11
0,0,0,43,0,0,65,16,0,78,17,56,0,14
0,53,0,0,82,44,12,66,0,66,10,81,81,27
0,78,15,72,0,0,75,55,35,32,56,25,0,21
65,0,0,0,61,0,74,45,0,45,72,22,0,6
0,57,94,0,0,98,77,28,45,22,63,33,0,39
0,80,10,98,42,34,18,88,84,22,26,47,0,16
0,19,75,40,10,0,34,41,88,65,21,80,0,34
86,35,0,51,0,41,23,44,46,91,56,21,0,40
0,0,0,0,21,0,32,37,47,63,43,74,0,23
20,0,68,0,0,95,68,76,67,62,78,60,0,30
96,41,0,0,55,0,80,55,74,39,43,77,50,27
0,65,70,0,27,0,54,45,51,15,72,19,0,50
0,29,0,70,69,78,0,90,60,53,87,47,88,3
12,76,87,0,50,0,66,62,0,71,96,35,29,36
16,97,49,0,14,55,52,91,0,98,43,95,0,50
0,69,56,29,0,0,25,90,95,37,57,81,71,6
36,0,0,54,63,56,22,42,0,71,63,24,86,28
0,47,0,69,0,0,79,88,21,54,91,68,0,32
44,0,62,0,43,0,59,64,72,33,94,35,0,4
37,99,0,0,72,0,76,39,51,78,94,66,34,21
0,67,0,0,0,65,94,71,76,48,91,40,79,4
0,69,0,93,58,92,64,32,59,69,0,33,0,11
0,82,0,91,0,56,14,100,59,90,74,84,0,8
0,79,0,100,0,0,54,10,87,20,10,77,28,44
97,49,72,47,22,18,61,72,0,60,93,26,14,38
35,77,0,33,0,59,31,30,61,46,0,70,93,13
30,0,29,100,55,0,41,92,0,83,47,90,18,4
0,13,0,19,0,0,81,14,26,12,25,36,96,10
14,61,0,33,0,75,58,87,83,42,0,10,0,33
0,13,87,0,0,91,89,86,89,80,29,100,52,34
0,94,68,0,0,32,0,57,94,20,10,18,43,29
0,76,0,26,0,0,61,45,0,13,83,83,97,33
0,56,72,42,0,0,73,33,36,53,60,17,64,4
38,82,53,60,0,80,98,19,58,25,47,51,0,22
53,34,73,31,64,0,45,11,27,70,42,17,60,13
85,39,75,41,0,0,81,49,24,99,13,58,0,18
0,0,0,13,11,0,31,38,0,54,0,31,54,37
0,81,19,58,98,0,99,58,40,96,61,31,0,45
0,93,0,29,0,0,31,76,70,18,64,95,0,34
0,58,44,0,0,0,0,85,0,47,61,19,0,49
