100,12,8
7911,4593,6933,3205,3293,4724,2032,2598,4955,2998,3218,769
26,0,14,0,0,51,26,28,43,41,100,18,45
48,15,44,0,89,55,0,48,100,27,78,99,48
96,12,12,0,0,67,0,0,77,12,55,42,43
76,0,35,91,0,0,59,0,97,69,96,24,18
100,83,32,33,0,77,0,71,19,0,0,27,44
52,0,30,0,0,86,34,35,70,37,43,65,26
98,36,82,52,89,0,31,40,59,0,25,98,13
49,0,84,0,44,52,0,68,80,0,0,35,4
61,67,19,0,0,99,0,0,93,66,83,88,46
53,53,10,0,0,82,0,64,80,99,79,37,2
76,0,54,100,53,0,0,45,15,0,37,43,43
90,11,78,20,0,27,0,33,94,0,91,93,36
34,63,43,62,0,0,0,0,16,34,0,63,7
25,79,27,0,46,48,27,85,80,31,18,19,34
64,0,73,0,12,72,92,13,33,82,0,47,21
93,49,98,0,53,60,0,76,96,33,27,68,39
97,18,69,72,0,18,0,91,22,96,0,20,19
24,57,84,0,33,42,93,71,74,13,25,80,17
30,81,47,81,65,35,38,42,68,0,33,30,43
10,65,17,0,69,56,55,24,31,47,0,20,13
99,0,39,31,0,48,19,88,90,46,28,31,23
68,28,46,14,94,19,84,71,19,44,83,40,40
20,47,86,0,0,74,61,30,48,23,82,98,24
59,0,41,0,0,99,0,71,91,11,61,24,3
50,0,93,0,24,0,88,33,78,83,0,32,37
22,0,46,21,10,0,0,0,27,50,55,59,10
26,53,73,0,0,0,95,69,45,26,40,93,42
69,41,27,86,0,82,0,56,71,22,32,62,15
68,62,63,95,19,0,0,84,69,0,0,55,20
29,52,11,0,30,0,0,0,52,82,65,23,8
36,25,46,0,98,93,69,0,95,66,18,95,4
65,79,67,77,0,0,0,0,15,35,67,85,6
36,0,59,0,80,10,0,85,35,90,0,14,50
63,0,74,0,63,79,21,0,66,100,31,81,30
59,54,34,56,87,52,50,47,81,15,16,55,8
33,90,79,42,0,47,0,0,13,0,91,50,14
62,68,31,63,0,0,0,0,26,0,0,77,10
58,82,59,83,0,0,0,37,67,0,60,10,4
57,92,14,0,29,47,0,91,53,35,80,65,16
75,95,65,0,42,10,53,0,86,0,0,100,49
69,32,29,0,23,29,0,47,69,94,18,82,32
70,0,10,62,85,50,46,59,74,33,20,73,31
47,99,66,24,68,50,0,40,22,74,80,42,13
82,19,46,61,0,99,0,27,41,0,24,15,13
58,37,41,0,0,62,35,0,18,45,0,74,44
42,0,62,91,0,30,99,45,93,48,75,45,35
37,0,45,0,13,92,0,32,30,87,0,66,48
60,99,73,0,0,10,51,85,83,88,0,40,1
21,83,80,0,37,85,0,67,64,15,82,83,48
89,27,64,0,11,0,66,0,46,44,97,25,22
96,0,49,0,99,0,41,91,19,43,10,11,28
96,55,84,0,0,81,0,100,91,13,0,59,46
73,51,63,52,0,42,28,39,15,0,27,44,35
69,46,13,0,34,74,0,48,15,57,67,85,27
92,91,81,0,0,0,0,58,25,79,32,28,35
45,28,61,0,0,25,0,50,99,55,0,96,14
48,70,81,60,0,43,67,41,36,27,0,29,43
81,0,91,32,59,16,20,76,87,0,0,90,21
37,0,61,0,98,50,0,0,85,36,96,58,30
76,92,27,28,12,54,51,25,100,49,76,16,49
76,53,62,0,41,81,26,59,88,81,69,89,49
89,99,54,0,0,0,30,31,90,91,53,97,34
58,0,25,46,75,33,46,77,42,74,0,44,34
19,90,90,30,77,64,68,84,24,65,0,12,9
75,10,23,0,0,0,0,100,43,94,0,68,24
42,74,65,0,0,59,34,12,99,0,0,92,14
32,84,77,28,0,0,0,25,21,27,87,81,15
12,31,35,0,0,32,21,58,85,34,96,89,18
61,35,57,0,75,0,52,97,26,17,0,76,43
35,0,63,88,53,97,66,76,39,50,63,14,44
53,34,98,0,98,23,73,0,49,62,49,78,21
70,91,80,0,60,20,0,46,16,93,11,91,30
60,71,99,64,23,88,97,59,86,85,0,33,1
84,26,73,31,39,73,24,35,67,0,48,11,42
10,90,16,0,0,0,33,34,14,24,41,76,29
32,46,91,0,33,74,85,0,77,43,64,53,41
39,0,71,20,0,52,0,10,26,0,0,65,33
54,84,50,0,0,0,0,92,14,83,36,69,43
35,17,64,26,0,46,0,75,98,10,0,46,33
86,0,12,0,56,0,40,0,54,0,17,47,31
66,0,90,0,40,60,48,15,21,24,0,41,46
81,0,20,21,0,38,0,63,95,0,0,19,47
50,21,53,29,85,0,20,0,50,39,63,24,27
54,0,45,61,26,0,0,70,46,43,0,88,23
81,88,94,0,88,0,0,0,64,94,0,96,11
37,97,29,0,0,0,95,37,100,31,41,53,21
15,96,51,0,0,39,40,35,80,48,47,57,38
99,66,21,71,36,25,0,16,85,0,98,88,46
48,49,83,0,0,64,55,89,56,0,13,16,25
20,58,64,0,0,65,0,91,49,0,0,74,13
74,77,86,0,0,59,0,62,24,96,42,81,17
71,40,33,0,17,0,39,0,52,31,22,54,8
43,30,42,23,36,19,58,63,24,52,77,22,39
59,83,44,0,26,0,0,11,100,32,39,84,8
55,0,12,27,52,0,0,28,44,17,100,76,4
87,93,49,0,44,54,0,0,21,43,0,32,16
22,49,39,90,32,0,88,96,49,53,64,19,20
72,52,86,0,0,58,55,15,14,91,44,47,3
53,45,73,61,36,17,0,61,21,78,0,95,3
63,68,82,0,0,61,0,42,87,0,0,56,48
