20,14,16
666,758,864,864,703,560,1017,572,1025,850,639,1145,559,196
89,0,98,52,16,16,75,0,56,20,35,83,83,0,34
60,79,36,0,0,0,83,87,36,73,11,31,14,10,34
13,14,0,10,10,98,21,0,89,49,76,98,52,42,5
33,0,14,99,38,0,24,81,97,65,97,92,22,17,36
0,0,79,14,18,0,14,0,30,43,75,19,0,0,49
0,0,0,24,0,36,37,0,29,87,83,60,66,0,3
54,0,0,87,14,0,17,21,60,53,22,74,80,56,41
0,29,0,22,0,0,27,58,71,40,59,75,25,0,1
14,0,36,75,25,95,96,66,66,0,100,0,10,54,17
0,0,48,0,42,0,37,40,92,0,85,97,0,21,2
0,34,60,56,0,69,23,15,87,70,61,85,29,0,25
34,24,0,44,11,0,84,55,54,90,87,67,51,38,30
42,92,92,38,83,0,41,54,95,34,20,71,0,81,28
0,0,0,95,68,56,41,34,60,67,19,89,0,77,12
84,63,31,0,17,46,83,46,0,31,74,60,0,0,19
84,39,71,0,94,0,56,95,75,0,52,79,38,20,33
0,63,12,74,48,0,29,0,45,29,99,52,0,0,1
43,79,0,0,55,0,61,68,48,87,0,16,0,81,40
18,0,33,77,0,0,27,44,91,91,94,83,0,0,24
0,40,77,56,0,69,77,17,25,50,42,64,93,0,43
