60,11,36
1846,3665,2226,1439,3929,2893,766,1438,1161,3461,290
25,25,100,71,71,45,94,0,0,100,42,40
0,48,17,65,17,53,20,40,36,0,92,25
0,73,0,40,48,97,10,0,70,0,55,38
52,57,0,58,79,11,0,0,0,36,98,48
0,50,0,0,19,60,70,0,51,36,0,37
10,28,0,19,60,61,0,71,98,0,0,27
0,50,74,0,26,0,0,74,91,12,94,38
0,0,34,0,34,91,0,72,72,75,57,20
0,0,34,0,94,12,96,0,27,0,0,13
57,13,10,19,93,0,94,0,68,28,54,5
95,100,42,0,77,31,34,0,30,25,0,38
0,63,0,0,0,42,41,84,74,14,85,19
44,72,0,47,70,62,0,0,15,0,88,8
0,84,0,95,46,78,0,37,44,49,79,23
67,87,0,74,94,66,0,0,0,91,31,27
0,44,0,0,0,57,47,13,31,0,38,31
0,77,0,0,81,36,0,46,0,97,91,45
44,35,0,0,97,50,0,31,0,0,21,7
18,72,34,0,0,0,0,23,76,0,50,15
70,0,0,34,0,0,87,0,100,21,59,20
0,27,0,0,57,47,12,58,0,29,31,16
0,60,0,0,11,55,0,30,75,0,98,25
0,31,94,0,53,31,19,0,0,56,16,21
0,56,16,54,52,82,0,0,0,57,15,32
0,0,63,0,73,0,0,72,73,66,0,13
98,31,69,0,27,0,0,94,66,24,30,31
0,86,0,0,45,29,0,0,47,95,12,32
59,97,54,0,61,26,71,0,0,95,91,50
42,78,77,0,10,0,0,0,24,0,33,29
0,29,24,0,23,57,0,0,42,88,71,50
0,24,17,0,18,51,46,64,0,16,79,17
16,0,0,0,60,19,0,0,84,73,0,30
39,97,0,0,0,83,48,55,87,0,48,11
10,49,13,14,0,61,78,0,70,11,20,22
44,61,0,0,67,0,0,0,13,99,0,19
26,0,24,0,59,93,0,32,62,33,63,24
34,20,97,31,93,12,46,0,82,11,85,4
0,67,79,98,83,0,28,0,100,0,64,15
32,0,17,0,76,88,0,0,47,12,17,31
32,44,0,31,53,75,0,0,25,27,66,36
81,86,84,54,30,0,0,24,48,25,68,48
0,35,0,0,53,0,52,17,0,0,78,12
42,94,0,0,70,95,54,22,21,81,93,2
96,84,82,0,39,48,0,0,43,56,0,16
0,39,52,0,21,0,0,37,13,84,85,27
0,0,45,0,23,0,71,0,0,75,44,12
20,63,0,0,57,62,48,0,16,89,72,2
0,87,56,63,12,0,0,0,0,39,37,42
0,0,0,21,52,16,62,95,21,48,27,22
86,35,0,48,66,0,91,75,46,0,70,7
0,29,49,0,74,0,72,0,0,22,32,14
10,41,36,0,82,0,0,48,98,99,0,24
83,91,14,0,10,60,98,19,99,20,98,30
93,0,89,91,43,35,73,0,0,10,58,30
55,0,75,0,61,75,16,88,12,92,41,43
50,88,0,70,10,99,98,0,32,0,21,21
0,41,0,0,39,62,54,0,86,87,20,40
0,94,59,0,95,16,89,0,30,65,46,46
0,47,19,98,44,0,0,18,64,95,17,3
0,25,0,46,78,83,0,0,73,63,42,22
