100,11,12
7716,3574,3779,4903,4830,2916,4928,3175,3693,4680,1543
77,99,0,0,44,76,18,87,0,80,40,24
69,47,0,74,0,11,48,64,89,68,26,19
24,83,0,59,11,72,97,68,0,50,64,13
78,96,53,67,79,11,78,17,0,53,77,22
99,18,54,32,91,35,0,33,90,51,16,2
23,44,52,0,26,100,19,17,0,40,0,25
33,38,0,93,97,49,27,54,0,86,28,39
12,34,26,50,22,29,45,83,23,94,51,13
67,11,0,68,72,80,82,13,47,55,95,24
55,93,85,59,27,27,45,94,69,33,84,34
20,63,0,92,93,99,38,20,82,92,53,40
87,64,39,68,72,93,0,95,78,30,25,15
47,60,0,62,49,58,99,71,90,93,10,16
53,98,0,67,41,13,0,40,0,39,64,27
24,16,0,78,95,88,0,22,31,93,0,11
69,39,0,56,93,95,95,20,0,46,25,50
61,66,25,61,48,99,10,42,25,57,0,43
57,85,0,20,21,17,16,19,0,51,44,14
10,0,0,51,0,11,54,15,0,43,41,22
50,98,0,26,46,83,68,62,66,91,28,33
97,61,0,100,85,98,14,67,38,75,54,9
31,95,32,66,0,56,0,75,15,74,60,21
93,73,0,40,65,23,0,78,25,25,27,18
55,0,0,0,0,22,34,96,0,76,51,7
31,26,45,0,42,74,38,59,50,86,0,46
15,90,33,85,26,17,0,84,0,81,0,22
97,0,40,30,77,60,16,90,0,69,82,37
75,51,0,52,0,83,69,56,52,99,44,3
67,79,86,16,74,52,50,31,0,78,0,20
74,39,48,61,78,65,0,19,0,96,0,42
66,98,0,85,94,69,0,0,0,69,0,27
59,85,0,58,71,0,35,67,31,60,46,45
48,70,0,85,80,67,54,45,15,32,52,31
33,61,0,0,0,82,87,93,98,65,79,43
25,0,0,26,41,37,0,32,0,97,21,24
77,54,10,0,42,84,74,0,0,96,0,8
55,44,38,51,13,87,46,67,0,32,26,42
67,83,0,0,21,97,0,0,0,55,77,29
58,61,96,98,23,65,58,52,0,14,0,40
100,85,88,24,76,91,70,67,63,65,97,20
85,56,0,0,32,18,96,0,0,36,0,21
88,94,19,61,74,65,0,14,0,51,15,50
68,82,14,0,84,20,42,0,29,11,0,17
83,79,45,33,19,37,88,0,0,85,69,10
71,0,23,75,54,100,54,24,31,43,73,24
12,55,75,86,0,10,0,86,49,87,35,3
58,83,0,42,0,10,85,10,25,96,69,10
82,0,0,54,55,84,48,31,45,66,17,38
59,36,10,0,24,44,15,99,74,98,0,50
29,63,0,22,88,13,42,27,89,51,35,13
44,71,0,73,76,61,0,77,0,44,16,45
91,68,11,64,74,98,91,75,11,87,35,3
65,39,23,39,51,0,0,91,0,85,82,28
64,89,0,59,22,30,89,99,0,44,53,25
73,56,15,95,53,82,36,0,31,89,0,3
19,15,91,46,0,82,51,89,16,38,0,3
26,11,66,79,21,43,42,86,0,89,40,33
81,96,97,0,0,43,20,11,0,87,82,47
78,55,0,0,0,80,23,44,38,49,11,27
26,0,61,77,0,30,81,98,14,32,81,47
57,13,45,88,0,0,30,89,0,92,0,21
16,28,53,94,52,31,58,79,0,61,34,3
80,63,0,25,60,48,42,0,0,31,58,41
96,28,40,0,23,0,90,16,0,59,27,6
52,73,0,0,80,75,53,61,0,57,77,46
60,35,41,57,98,92,78,59,0,90,51,41
82,56,17,67,0,77,49,93,39,64,50,17
68,44,68,44,45,85,0,68,71,54,69,32
46,63,70,73,62,13,13,63,0,22,83,26
17,57,0,0,31,25,86,38,29,100,37,32
21,17,89,61,85,72,44,33,35,31,34,49
51,15,0,60,84,19,0,59,24,17,36,42
54,15,83,85,84,62,0,48,22,69,79,30
78,81,0,0,37,90,49,37,29,46,0,3
79,77,29,75,85,48,80,0,96,86,29,26
47,74,34,96,23,84,32,30,44,53,60,42
26,35,51,55,27,87,58,0,81,13,98,7
70,69,19,18,0,67,10,50,0,83,65,45
96,68,0,99,77,0,88,70,75,61,99,41
46,39,0,96,0,37,79,52,84,86,78,42
63,50,0,13,94,73,47,27,75,34,59,12
87,94,82,0,78,39,44,71,0,84,62,12
46,0,0,36,22,52,0,88,0,26,46,6
73,83,18,83,0,33,29,81,0,38,50,37
69,88,0,14,0,34,0,100,30,44,48,42
35,42,0,40,63,18,20,18,0,53,0,33
50,73,74,32,13,98,0,64,47,52,79,25
79,27,15,73,75,83,0,46,63,35,33,43
67,31,0,0,58,45,37,23,0,21,0,48
60,83,0,76,0,100,72,36,0,98,90,38
43,65,52,61,69,23,0,0,0,31,11,49
90,70,34,78,20,63,0,57,0,78,0,40
91,16,0,17,41,11,39,80,0,44,73,41
84,44,0,27,67,33,0,49,0,87,42,50
36,21,64,13,0,86,16,87,0,74,95,7
43,58,88,73,79,44,35,0,38,23,0,13
62,57,0,0,49,0,0,100,0,28,16,35
17,69,24,55,84,59,27,45,66,42,10,38
40,54,0,68,0,55,25,58,93,83,48,21
36,88,60,26,21,76,0,32,0,39,24,41
