100,8,4
6513,6061,4078,5691,2227,3163,1841,2953
0,94,38,89,0,21,0,23,10
84,25,20,95,59,80,0,91,18
21,20,0,23,0,0,97,96,3
84,63,96,98,35,22,23,44,40
40,35,93,0,52,93,0,47,8
0,97,62,85,52,92,29,28,37
50,29,56,92,98,0,32,64,43
81,79,46,0,0,20,0,65,50
52,37,34,28,0,37,75,65,5
61,41,73,73,75,62,38,89,16
97,90,31,82,99,0,0,60,46
36,38,13,60,20,37,0,91,40
0,60,81,31,90,0,0,79,45
12,92,60,93,0,22,65,58,42
50,38,0,74,0,0,0,60,16
89,93,89,10,0,0,75,53,39
62,88,0,51,33,39,85,76,37
0,90,95,100,24,53,82,26,19
70,91,47,63,69,0,0,27,41
59,38,10,73,21,92,18,73,34
90,83,0,51,0,50,89,55,20
31,90,44,23,0,24,94,16,22
36,28,11,0,0,0,100,100,8
48,70,51,10,0,76,44,58,38
0,40,17,93,0,69,0,36,32
85,24,67,94,0,96,0,50,19
38,50,66,45,98,72,33,84,24
0,63,0,60,55,0,87,94,25
50,71,83,83,39,12,97,40,21
99,57,0,59,0,0,48,45,18
59,75,0,53,0,79,96,59,18
62,59,87,65,0,37,0,32,39
38,37,0,49,0,75,0,27,10
96,51,27,87,0,0,21,95,16
76,58,12,0,0,74,0,29,1
49,84,0,87,0,12,47,37,36
89,31,17,37,0,56,0,73,3
17,65,0,99,0,0,67,14,24
53,88,0,41,0,34,0,64,24
0,16,0,16,55,25,26,24,4
26,68,24,23,85,0,59,35,44
0,73,35,43,0,0,0,56,3
48,38,0,0,0,91,0,19,10
32,72,0,21,0,47,28,40,42
0,86,46,72,84,90,22,19,50
0,49,76,38,0,66,0,13,33
78,58,39,0,97,70,76,80,38
0,28,45,76,87,42,89,42,36
56,61,67,14,79,68,0,45,10
0,72,70,85,72,58,36,35,36
0,27,26,72,0,19,21,66,50
34,23,0,17,63,67,26,25,20
43,47,13,68,53,0,0,37,48
46,31,0,0,42,0,0,56,41
0,77,0,57,15,0,0,29,50
50,50,0,38,0,29,15,50,12
32,34,44,0,0,58,0,72,10
27,68,0,18,84,26,14,75,25
91,35,0,95,0,0,99,14,15
93,92,20,0,11,79,0,74,47
49,96,47,30,0,50,62,94,35
95,48,38,0,0,32,70,19,25
67,68,78,88,96,89,0,12,18
79,36,15,36,30,0,74,72,17
52,49,58,0,50,0,0,17,5
91,74,72,0,0,77,46,60,32
51,45,40,0,0,0,0,59,19
84,14,59,54,0,17,0,52,1
0,46,14,32,62,0,49,33,35
13,40,51,80,94,0,23,11,15
0,65,90,0,29,73,57,48,30
91,72,95,27,48,0,0,83,42
0,91,96,55,0,42,58,34,13
13,83,42,0,92,0,0,86,38
99,19,29,68,0,82,0,81,14
78,69,0,76,10,33,41,100,8
0,82,0,16,0,46,57,31,50
12,10,68,19,42,28,0,87,47
58,31,38,0,62,17,63,98,50
70,80,22,21,13,93,54,49,4
0,16,17,39,0,96,24,90,1
0,38,50,29,93,20,46,55,29
0,43,63,46,35,13,71,45,32
0,94,29,89,0,80,98,92,4
91,42,0,17,30,47,12,52,34
73,73,12,95,0,24,36,67,23
37,61,36,21,0,0,81,76,47
0,14,41,0,0,32,83,52,46
61,35,71,72,0,0,0,10,28
67,79,93,23,0,37,69,34,1
19,52,55,0,0,0,93,31,7
88,44,16,35,33,0,40,74,50
97,94,32,85,0,66,0,81,43
100,35,34,76,29,28,0,41,10
49,61,59,90,0,63,50,99,21
72,83,55,0,0,85,0,87,13
12,69,82,21,0,47,89,90,40
80,55,18,94,0,71,37,94,33
0,17,12,35,0,67,0,67,9
56,74,97,85,0,21,30,16,40
