40,11,68
1850,3194,2562,2086,2571,1094,1126,1166,1303,841,1029
0,80,11,31,0,43,0,0,35,94,39,5
96,75,86,37,14,84,32,13,92,0,96,48
0,53,0,0,57,98,64,46,71,75,96,14
0,75,96,24,89,42,60,0,80,69,94,27
0,99,24,89,91,0,88,99,61,31,0,33
87,22,55,84,93,64,48,71,27,99,89,28
22,70,59,56,20,60,36,47,92,26,0,16
0,85,63,80,91,0,59,69,70,100,0,35
0,74,0,13,19,87,0,0,16,0,77,30
0,38,0,54,54,86,66,60,68,0,22,22
45,59,35,39,23,73,0,97,59,32,63,12
15,57,39,37,50,89,83,23,50,91,94,16
0,16,55,35,66,46,74,68,49,34,92,15
71,69,0,82,23,10,0,63,56,27,0,30
86,69,49,68,0,78,98,30,39,89,69,2
21,59,26,59,37,0,94,71,47,0,97,42
16,79,0,82,0,75,0,49,83,0,87,23
0,58,85,92,51,0,0,69,57,47,97,14
23,52,67,99,79,19,41,0,96,21,22,41
49,56,16,34,54,32,92,45,82,70,19,21
0,38,21,21,83,97,0,11,75,68,51,43
0,66,0,20,41,45,0,90,30,76,69,3
93,67,0,10,11,29,41,56,34,96,64,16
51,81,30,23,66,48,62,71,73,68,0,21
20,61,92,11,47,0,86,20,0,0,0,13
35,37,88,36,59,23,93,83,79,0,18,27
0,35,78,53,0,0,14,30,85,66,66,25
0,78,65,66,24,54,13,14,62,67,0,38
12,74,20,93,0,0,94,65,89,53,63,6
93,30,66,62,0,0,63,34,49,0,94,18
66,64,50,26,27,90,88,19,36,20,84,10
45,90,70,13,0,48,0,43,0,0,16,9
67,65,0,46,48,38,39,80,73,18,44,29
77,83,94,0,73,69,76,80,36,73,64,14
87,94,100,50,72,43,55,34,99,0,14,9
40,51,31,70,86,0,88,67,0,40,0,27
65,25,48,23,0,98,26,41,0,0,31,35
0,53,67,29,95,22,0,22,40,54,81,10
0,49,65,58,69,18,87,56,37,49,97,8
25,28,43,100,64,84,85,76,90,40,15,19
