60,13,49
2651,1405,3723,3866,3602,2106,1966,1670,3155,2552,2012,2929,515
65,0,45,59,27,0,92,0,13,0,0,0,76,29
0,90,73,10,82,0,33,87,81,73,34,0,29,6
0,41,86,36,0,0,18,13,92,28,77,69,86,29
0,22,40,43,98,0,23,0,97,0,51,0,95,48
0,64,17,71,73,19,89,97,0,28,0,12,80,41
42,41,30,55,55,0,26,0,0,59,82,0,35,48
14,0,73,26,32,0,27,0,0,0,28,0,78,4
93,17,58,90,43,0,14,11,35,0,63,15,64,43
32,35,48,23,98,49,51,48,26,0,27,0,59,38
0,0,46,40,66,96,100,0,44,17,44,0,25,11
77,0,18,19,0,89,73,33,53,95,0,25,60,20
10,14,88,54,70,0,40,0,0,27,63,0,82,16
0,0,63,78,66,97,42,28,68,47,0,50,94,44
85,52,34,79,81,53,76,75,48,0,99,0,44,22
93,33,62,64,54,21,66,0,16,58,34,52,51,47
68,0,35,79,50,0,63,0,34,0,85,0,34,11
59,24,98,36,42,31,30,0,32,0,27,84,69,8
93,31,52,44,12,22,30,0,0,96,0,15,57,30
31,0,64,60,16,0,56,0,62,38,93,0,56,15
41,0,77,68,27,87,53,87,0,0,46,0,26,31
0,82,46,65,28,99,90,0,24,90,45,57,11,39
32,88,62,17,84,0,58,71,0,28,59,0,89,2
39,60,17,30,20,0,100,30,12,0,67,73,10,36
100,38,28,49,0,0,28,11,0,0,69,0,68,29
18,78,51,77,60,0,95,66,20,13,0,87,50,4
0,0,67,38,35,0,17,18,30,10,65,93,85,42
0,57,65,93,95,32,56,0,0,76,49,28,13,4
0,72,83,31,10,79,79,0,34,56,85,0,15,42
0,0,89,76,0,98,42,52,47,23,43,34,80,46
0,83,70,27,79,0,22,0,0,12,57,100,56,24
67,0,92,0,97,10,15,33,42,0,10,76,48,34
0,44,32,57,0,57,12,0,52,0,52,0,36,14
99,0,18,13,28,0,97,0,0,0,72,88,54,48
14,81,88,0,61,23,27,0,74,16,0,0,95,16
26,0,27,42,85,0,22,42,37,44,48,0,57,44
90,47,50,43,57,96,48,0,71,0,63,84,23,30
0,94,88,78,13,61,45,73,0,39,49,34,59,4
51,0,34,13,76,18,84,0,89,99,55,0,31,29
100,0,52,96,70,0,42,72,0,66,32,0,14,24
23,80,83,15,78,47,81,0,88,87,0,75,64,22
0,54,19,67,90,75,87,0,95,87,54,90,44,48
0,0,39,0,52,0,55,88,74,0,0,73,39,15
0,51,67,100,0,26,67,0,14,0,76,24,47,45
18,0,96,73,0,52,79,55,58,73,18,70,82,11
88,34,94,19,52,0,64,0,30,50,52,0,36,24
20,46,23,0,92,0,41,16,87,78,61,90,92,23
0,28,61,65,26,0,64,0,70,26,0,51,27,27
91,0,39,91,96,95,88,77,54,81,96,78,20,17
79,54,61,43,0,0,47,0,98,54,69,0,46,21
0,92,90,94,15,0,82,0,0,49,0,89,59,11
21,33,80,86,27,0,92,61,37,0,0,32,84,39
45,89,67,77,33,36,93,67,77,0,0,15,92,44
71,0,54,0,43,0,92,52,0,60,45,43,37,13
73,0,51,29,37,0,98,51,0,29,30,56,13,16
0,77,94,35,31,0,96,0,0,78,83,40,49,45
20,0,29,0,65,38,53,48,23,71,78,94,99,25
54,43,30,76,87,51,78,0,0,0,0,79,54,25
88,0,61,27,76,96,58,81,0,58,63,37,83,44
79,86,19,10,58,0,22,15,0,71,36,0,57,28
58,47,20,74,0,0,94,0,97,0,71,0,15,49
