20,9,65
1400,575,1419,740,619,639,687,488,8
64,96,73,81,96,53,0,50,62,30
90,0,41,0,70,0,0,0,0,49
27,75,36,19,47,41,18,0,87,44
91,86,49,0,0,55,32,32,0,40
25,89,91,18,90,50,0,0,100,2
31,0,32,90,0,58,0,0,78,3
98,0,24,12,76,95,44,0,17,22
51,58,69,0,21,0,80,24,16,28
44,0,10,33,0,0,31,20,61,15
52,0,91,34,90,0,0,39,79,46
20,0,61,36,34,16,27,0,100,14
64,62,96,97,75,51,78,30,0,34
86,22,31,69,71,65,92,82,0,28
93,0,85,45,61,35,0,0,67,28
19,17,60,82,25,58,51,34,56,1
67,0,53,0,34,0,69,45,94,48
87,83,64,34,33,70,0,0,27,16
20,0,23,0,0,44,68,0,0,13
54,0,98,46,53,0,0,0,0,35
62,49,87,48,61,0,0,32,93,18
