40,11,4
1251,2718,456,809,751,724,443,816,838,655,4619
0,40,0,0,68,64,67,37,94,28,0,2
60,91,85,0,82,0,64,82,52,0,85,43
0,54,0,0,24,0,18,0,92,14,0,15
0,16,0,0,25,59,59,0,0,12,28,41
23,96,0,75,24,63,54,86,28,69,29,37
92,0,82,0,79,0,69,62,0,36,26,42
0,0,83,0,53,0,76,75,32,52,0,45
0,97,0,0,73,79,16,0,0,14,24,40
0,85,0,68,52,0,42,14,0,98,0,28
0,20,0,0,98,79,18,51,39,22,38,17
81,93,17,0,87,0,36,60,75,44,79,39
22,34,14,63,10,0,36,31,88,16,0,18
16,90,37,0,51,0,85,32,27,37,86,35
21,94,36,0,28,57,34,33,53,25,26,12
11,45,63,19,44,78,51,86,65,84,40,2
0,0,0,44,58,0,98,15,0,99,88,38
0,81,0,0,15,0,49,86,59,16,99,49
0,45,0,0,11,0,58,69,86,88,77,3
0,73,77,0,83,0,86,71,0,0,11,28
12,46,29,0,31,0,31,0,0,50,43,23
0,19,0,0,33,32,97,54,73,74,0,21
20,30,29,0,41,0,72,80,65,22,0,40
29,0,0,38,16,29,40,47,0,30,0,15
0,60,96,0,11,13,85,50,0,12,40,34
0,0,56,41,88,39,16,100,0,16,0,1
0,0,30,0,22,100,61,21,0,90,21,16
0,66,0,32,22,33,83,0,0,66,0,7
0,89,0,0,40,0,64,40,80,19,0,17
0,88,22,89,84,0,55,12,0,21,80,42
0,94,54,0,47,0,72,19,0,79,0,35
82,57,0,0,83,0,60,73,0,24,0,10
65,0,0,43,36,46,82,0,74,43,0,9
0,83,0,91,44,0,51,16,29,60,0,43
62,100,0,20,98,0,97,43,11,96,0,4
69,52,25,0,23,0,35,0,51,0,35,47
0,97,57,68,34,0,96,94,10,52,100,36
84,93,0,11,80,22,32,20,96,0,0,32
0,0,0,0,94,56,42,0,18,40,0,16
55,29,0,81,81,24,49,45,0,0,35,41
48,44,0,0,44,19,69,10,44,15,0,26
