100,15,34
4477,4284,2735,5183,4319,3496,4265,2986,3868,3440,6918,6338,4559,3766,1360
98,90,0,61,19,0,93,98,26,47,66,0,0,39,16,48
97,54,92,55,87,74,0,36,77,0,0,0,74,43,0,11
0,56,30,89,29,0,0,92,99,45,40,71,23,35,47,36
0,34,0,58,58,54,0,76,77,92,94,35,39,15,94,6
84,10,0,16,0,0,70,95,91,97,34,98,48,82,100,6
68,0,17,84,16,32,31,90,79,57,0,0,82,91,26,31
66,27,86,19,28,23,0,72,72,50,22,90,26,24,0,20
96,63,84,47,87,0,0,57,20,31,13,45,11,46,48,7
0,17,70,23,87,0,0,36,86,23,52,36,12,14,35,32
33,0,0,49,79,0,40,77,15,11,90,21,61,52,98,45
56,0,50,72,43,0,16,0,51,65,59,35,34,14,0,44
14,22,62,0,30,0,24,27,21,76,28,63,55,85,67,27
71,60,0,97,33,38,99,65,45,0,0,65,45,87,0,36
0,26,45,72,22,0,72,69,46,52,69,58,89,40,37,37
94,0,0,0,0,0,39,58,71,38,74,88,72,52,90,30
41,33,85,0,49,0,82,18,54,84,57,99,73,84,69,7
30,55,0,48,56,0,55,89,64,78,68,14,84,13,63,10
56,0,90,57,24,0,0,39,75,0,64,0,0,65,18,39
14,45,0,62,0,0,60,0,53,0,81,53,0,23,76,39
0,13,0,58,72,94,88,71,73,91,21,11,98,0,81,24
0,0,0,28,96,0,0,97,77,40,75,32,0,0,100,6
77,0,57,99,13,0,30,30,60,43,0,48,0,58,52,3
97,90,86,82,0,35,0,37,41,90,82,75,89,23,25,4
66,47,0,24,85,25,0,0,45,35,37,68,0,37,40,49
24,56,39,40,19,58,35,0,11,65,61,10,0,85,46,37
45,80,0,69,0,0,16,100,67,71,87,13,45,51,94,7
78,81,0,33,75,0,60,14,78,42,49,0,0,55,83,17
0,29,28,64,0,0,0,26,24,10,15,73,66,64,0,17
92,16,72,50,0,61,0,61,44,89,15,96,0,100,45,50
46,70,0,25,16,0,96,75,80,39,0,87,0,55,51,13
41,97,51,78,62,0,53,40,81,74,54,68,57,27,92,38
41,59,0,33,10,0,98,59,32,47,29,38,90,18,11,32
44,54,31,88,48,0,0,67,66,96,32,14,0,14,0,34
73,59,45,68,37,0,0,97,20,32,22,68,71,23,0,16
47,98,67,60,71,0,10,10,44,12,95,44,0,82,67,24
90,31,21,0,66,20,68,67,27,95,68,27,20,42,0,38
11,66,0,18,0,0,0,27,27,27,84,67,60,69,0,12
30,57,0,41,99,77,94,49,93,69,84,50,43,34,15,3
62,34,0,0,45,15,81,43,23,22,20,98,0,85,66,34
45,96,39,50,45,82,0,0,82,22,42,15,0,0,0,37
69,76,0,0,62,68,49,73,86,54,41,17,45,94,0,31
0,0,27,50,18,0,60,60,63,16,0,43,86,31,0,21
0,27,99,55,55,0,14,33,64,91,38,66,0,61,49,24
31,13,17,0,67,0,12,81,60,23,14,12,16,43,46,33
64,31,0,61,40,0,93,100,81,94,74,39,76,21,0,4
47,39,83,47,0,42,65,0,14,0,87,31,38,43,0,17
16,68,0,71,98,30,0,40,11,66,31,30,72,14,0,28
78,99,61,16,90,0,0,94,65,55,35,65,0,95,0,6
56,27,69,59,11,37,88,29,99,74,34,44,90,96,49,36
0,17,44,38,14,0,73,60,65,72,75,34,35,20,56,20
0,71,22,0,13,19,49,40,61,32,64,54,99,53,0,46
81,0,0,77,100,72,21,79,53,88,84,68,19,53,0,22
81,58,0,37,81,66,0,25,91,82,53,0,0,59,0,47
51,21,10,38,29,0,0,15,94,0,77,31,12,75,83,10
63,0,0,13,57,0,35,87,55,33,54,78,0,24,67,32
47,42,23,30,0,28,0,72,81,0,0,27,97,62,17,18
20,0,0,34,74,0,0,56,89,57,29,0,11,70,40,8
58,31,0,79,0,100,48,0,61,74,52,56,0,49,0,45
20,0,11,44,42,63,93,22,64,80,56,39,0,39,0,38
42,72,79,64,16,0,0,26,83,35,86,38,16,95,59,44
19,68,70,29,87,0,0,0,15,14,10,52,68,32,13,4
0,42,53,45,90,94,0,93,27,74,72,71,91,0,0,3
94,47,70,59,37,35,0,52,20,42,81,10,74,0,0,4
0,10,52,25,68,59,0,65,93,0,0,0,11,83,47,23
69,70,0,33,0,32,0,30,97,71,19,50,0,95,73,47
46,86,91,93,34,0,34,23,23,34,50,23,58,96,18,49
77,26,23,34,88,89,0,0,80,18,50,72,60,50,0,27
16,99,0,98,93,0,35,41,87,0,74,41,93,41,16,3
24,0,36,57,0,0,84,0,18,87,0,83,47,95,100,42
25,51,38,77,50,28,44,44,23,0,24,11,0,22,0,14
100,87,0,53,11,78,72,50,73,86,78,22,80,99,0,30
35,0,62,51,0,0,0,44,52,73,75,34,31,98,0,18
0,72,0,31,0,21,99,63,37,66,34,23,41,0,59,21
22,0,0,93,19,56,0,63,58,25,90,27,19,92,0,1
95,22,48,18,54,0,46,39,79,98,60,16,57,37,60,31
29,0,0,75,0,72,0,47,67,28,36,85,31,0,53,34
0,76,0,39,16,73,45,0,40,97,87,13,18,97,78,28
46,60,0,21,78,60,0,35,41,44,27,84,40,99,0,32
76,0,51,0,62,0,10,11,66,84,54,76,71,90,0,9
80,54,86,96,25,0,0,42,77,0,53,98,64,37,0,21
19,0,0,88,77,88,0,19,96,59,98,23,0,46,34,40
16,0,47,18,72,82,0,87,96,48,92,38,89,46,98,25
25,0,0,49,42,63,0,0,35,21,68,79,98,18,0,17
47,61,0,51,0,47,95,20,99,45,46,45,0,38,52,28
12,0,33,71,32,72,55,69,45,64,41,12,89,0,0,39
29,80,11,0,64,0,0,30,72,57,75,33,0,56,0,19
0,0,0,58,39,0,0,44,71,47,0,83,0,58,0,41
57,45,86,35,96,35,0,76,80,0,76,47,0,87,48,50
