20,16,54
1735,962,1170,840,795,942,1366,1067,309,581,1058,632,589,643,586,132
44,19,0,50,84,0,77,0,0,0,66,17,54,98,19,69,41
66,0,0,99,44,0,26,100,79,76,18,82,0,68,97,0,31
67,80,99,60,25,66,39,0,92,0,69,79,17,11,0,0,27
73,0,21,0,17,52,0,95,0,83,60,35,76,87,0,35,47
28,0,77,27,0,71,100,0,0,57,74,64,15,30,88,11,24
82,0,58,57,0,18,59,67,0,74,56,51,0,18,51,75,43
28,79,73,32,0,42,46,50,95,0,31,61,40,14,66,0,45
41,0,30,28,0,65,13,0,32,24,72,39,100,34,86,30,22
92,70,84,13,56,38,69,0,0,13,70,72,84,46,48,68,28
62,51,15,0,21,0,39,0,71,97,36,12,81,77,99,73,42
73,0,72,37,0,0,35,0,80,73,96,11,63,81,95,90,41
63,73,55,95,79,98,31,82,0,50,21,98,79,95,81,79,13
88,0,47,0,0,0,35,59,0,99,69,15,0,92,19,28,35
77,62,14,57,15,74,87,0,0,99,80,14,47,15,52,60,12
97,94,22,0,83,0,42,0,0,14,63,90,46,47,21,45,29
28,65,41,10,20,0,40,72,0,29,24,92,0,73,57,99,2
13,35,73,78,100,0,57,84,0,60,79,0,0,91,69,27,13
82,84,52,15,91,0,38,58,43,88,92,48,44,45,33,21,26
33,0,90,74,61,61,65,61,0,69,65,0,41,67,12,68,38
80,84,89,0,90,92,50,13,0,62,15,13,84,81,79,0,7
