20,8,12
706,1544,644,1147,636,367,333,503
0,14,0,95,29,69,0,64,12
63,75,0,98,0,28,0,74,45
18,29,0,37,50,46,0,16,35
92,84,0,0,93,0,0,55,31
0,19,0,64,44,54,24,97,49
41,85,52,53,95,24,0,98,42
82,17,89,62,0,0,70,93,3
0,76,0,38,0,0,0,24,12
94,60,12,57,20,80,0,29,46
39,14,0,18,21,0,0,44,15
11,66,32,36,81,0,0,82,47
96,68,0,27,92,88,63,24,35
0,35,98,75,0,0,64,63,18
76,27,37,31,73,0,0,59,43
0,72,0,19,91,0,0,83,33
0,63,0,0,0,0,81,81,26
0,70,91,40,0,0,0,78,37
0,89,87,46,0,0,0,58,47
0,35,0,0,83,0,0,14,3
83,97,61,12,74,16,38,38,8
