100,14,19
6572,3247,4405,6058,5987,2908,7961,2714,2728,1826,2338,2022,2762,1810
93,84,0,51,64,17,95,26,37,18,0,60,0,0,33
24,0,79,0,95,68,17,41,61,0,62,0,17,95,43
97,18,0,0,98,35,23,17,54,0,37,0,75,0,49
99,75,0,98,46,0,75,41,41,0,29,20,81,66,3
44,0,0,48,64,0,96,47,75,0,0,0,55,12,25
63,0,27,73,28,0,11,79,12,24,0,45,45,36,31
19,70,92,0,0,0,53,0,30,0,23,44,35,24,45
47,0,19,32,28,70,91,79,50,80,0,93,84,36,2
0,38,41,16,70,0,71,22,72,35,0,0,19,90,42
39,0,88,53,99,71,63,67,74,88,20,75,69,53,50
92,0,0,30,18,0,69,77,50,53,0,0,39,16,33
67,55,21,62,50,40,92,22,93,41,0,71,56,97,4
0,65,0,16,80,0,59,0,68,0,79,20,74,89,44
51,0,48,52,76,0,62,53,74,0,0,22,14,26,4
45,15,30,96,0,0,25,69,79,33,0,0,52,53,46
44,65,15,27,23,0,95,54,81,41,47,28,53,99,4
67,10,76,49,0,84,29,22,15,0,0,62,98,60,12
39,78,0,81,29,25,38,54,40,28,54,0,10,40,30
81,0,54,0,66,71,80,30,55,20,0,39,39,30,13
100,0,0,32,83,0,21,45,27,0,28,68,26,51,2
55,0,42,34,77,0,61,0,16,39,0,50,74,11,11
0,0,12,0,0,0,63,40,67,55,83,79,83,62,21
97,0,0,62,35,0,64,10,53,0,75,63,82,29,47
20,26,84,50,88,73,33,85,74,88,81,80,99,62,44
65,88,85,69,16,97,19,43,49,76,52,0,100,63,25
92,0,0,33,20,0,64,36,10,0,84,93,93,55,46
32,53,0,72,27,0,100,0,53,55,0,34,35,15,39
63,98,40,0,37,74,14,44,32,0,0,35,69,49,14
66,0,0,36,0,0,82,100,23,0,70,32,65,46,26
51,81,98,0,44,0,22,87,66,32,50,35,28,85,42
62,70,0,0,77,51,51,84,55,0,87,0,0,80,3
85,0,0,92,72,0,24,0,84,0,60,80,17,93,32
16,0,57,29,62,0,91,17,40,52,0,0,51,95,26
11,0,41,61,54,0,38,67,50,12,27,86,23,95,33
19,0,0,80,20,47,20,21,47,0,98,70,80,48,50
38,20,33,14,58,0,96,97,74,0,0,83,21,59,22
48,0,94,54,56,72,22,55,98,85,0,26,28,41,38
24,0,0,70,88,0,81,25,62,34,61,77,68,0,18
51,78,85,97,10,56,76,0,53,57,71,52,82,37,9
43,50,32,51,89,0,84,88,83,35,0,0,0,78,10
68,82,67,27,75,0,84,0,69,21,59,20,30,60,27
31,0,47,21,0,58,57,79,44,0,0,86,78,89,43
92,14,80,0,46,33,13,42,29,0,20,84,80,71,9
14,0,62,45,27,0,80,95,12,0,0,0,16,72,10
52,69,0,76,95,0,58,0,48,0,0,22,76,75,25
46,0,87,95,52,27,44,100,66,0,81,36,58,86,39
60,53,65,95,93,96,40,99,63,0,0,61,10,41,37
68,0,10,98,17,0,59,0,79,0,0,0,88,29,29
10,0,66,17,91,49,82,83,97,85,0,0,61,70,24
64,40,64,38,19,0,99,49,21,28,0,57,38,0,48
60,61,0,11,95,68,16,17,67,51,0,0,32,38,22
16,0,87,36,38,55,68,20,95,0,0,93,94,32,11
100,0,57,0,79,0,36,0,74,77,45,28,44,86,15
36,73,0,71,52,0,36,0,52,76,0,38,45,77,5
12,49,0,81,20,63,69,72,38,0,69,89,0,39,2
43,45,0,11,46,58,78,59,88,0,0,0,95,47,9
53,0,43,36,35,0,56,0,54,92,0,27,88,79,40
60,42,13,35,12,14,33,49,91,19,0,0,46,47,28
20,0,83,54,67,0,79,0,19,0,0,0,95,27,19
32,27,69,96,13,79,60,36,50,0,41,0,40,76,37
30,75,67,0,0,0,90,50,64,0,11,0,99,63,40
76,0,77,50,79,0,97,33,21,91,80,24,0,86,32
42,0,40,0,77,82,62,14,69,50,0,76,85,97,38
45,0,50,68,60,87,93,38,94,57,36,0,16,91,7
0,59,47,0,12,19,39,64,21,0,46,0,30,44,17
86,58,97,53,51,79,75,17,73,0,0,0,74,66,40
28,0,52,41,23,39,46,37,21,87,22,0,64,0,2
69,41,30,93,86,47,15,53,95,12,0,0,58,47,2
95,45,0,66,71,0,67,15,23,62,71,64,27,77,28
69,0,46,36,99,75,42,0,60,0,79,85,44,73,12
35,0,97,46,90,0,79,0,43,0,61,50,76,16,30
30,0,0,51,93,0,16,0,60,0,0,80,63,92,23
28,52,66,85,63,53,78,66,22,0,57,88,68,90,22
66,0,17,50,0,0,61,58,41,76,36,92,41,18,36
82,0,70,80,79,67,19,96,33,0,0,0,31,33,25
0,46,48,61,97,19,93,0,30,93,0,0,54,60,11
74,77,97,99,99,85,52,38,66,48,24,78,11,31,50
74,19,68,23,50,0,44,52,20,92,73,28,36,12,26
89,34,60,87,59,71,59,59,98,59,51,0,43,85,43
85,40,69,95,25,90,62,98,66,0,68,0,91,96,34
31,98,0,29,31,14,42,85,13,83,99,64,91,77,20
34,32,43,90,0,0,88,0,27,32,0,0,26,18,45
38,55,74,97,28,0,93,44,90,66,59,29,41,92,22
38,0,18,70,37,58,29,0,75,64,89,52,58,100,45
90,77,0,23,62,0,42,63,87,0,0,0,12,100,34
100,12,0,21,53,21,40,89,27,0,77,0,66,72,37
83,80,0,15,0,87,49,75,82,49,95,0,100,28,48
0,0,92,45,26,0,87,58,85,69,15,44,44,89,2
26,76,15,22,57,0,83,21,12,0,22,93,39,47,20
75,28,26,30,90,0,45,26,19,98,43,61,96,22,6
100,43,67,59,0,27,85,52,24,0,100,66,48,68,19
0,0,97,0,93,0,77,19,95,0,0,19,0,92,16
36,11,24,46,44,0,27,26,84,0,0,0,73,80,11
49,0,0,0,0,56,58,18,38,0,30,45,21,12,41
72,0,40,69,44,92,60,35,17,0,0,0,84,44,16
94,14,88,61,68,27,96,95,47,52,15,72,56,73,21
0,0,0,97,11,64,56,94,22,0,68,41,50,63,26
32,94,0,24,69,39,81,50,93,77,80,0,26,54,19
91,82,23,69,0,15,77,91,12,20,31,0,98,41,20
94,81,90,43,89,18,43,0,14,0,70,0,91,74,7
