40,16,31
1708,2263,2130,1910,1879,2456,2808,2543,1150,1577,1117,1252,781,1116,1162,865
0,43,57,0,46,50,80,13,30,0,85,20,0,0,28,55,29
0,0,69,19,0,12,45,40,65,0,14,17,65,61,57,69,23
47,100,46,53,53,33,64,54,25,0,25,79,41,67,59,11,11
63,62,58,0,27,74,79,39,86,35,49,94,0,53,87,41,44
76,0,34,23,30,71,42,26,100,0,60,88,35,26,34,74,44
0,15,86,0,0,43,13,90,23,0,23,55,0,88,56,62,16
21,21,40,89,0,32,58,90,0,57,10,0,0,78,38,29,3
17,85,24,81,27,49,91,22,91,25,34,43,0,67,93,0,5
0,63,32,92,60,70,63,89,0,91,26,85,0,73,59,0,27
41,71,75,0,79,97,26,48,0,80,59,41,64,100,40,28,32
10,0,65,21,41,54,64,39,0,37,58,90,16,20,52,75,22
50,85,55,29,11,89,62,58,49,48,62,85,0,0,22,0,20
0,24,28,63,47,73,76,27,75,81,35,71,0,0,50,0,6
21,30,13,13,61,84,84,40,59,0,73,46,63,0,82,41,12
0,84,36,0,63,0,66,67,15,0,69,72,0,0,88,87,14
83,52,17,95,25,68,0,33,100,0,76,0,0,15,56,26,3
71,0,36,0,79,19,52,63,0,0,27,0,0,98,25,19,20
10,0,21,60,63,60,56,84,56,49,100,0,40,46,86,68,16
88,72,87,0,63,26,74,55,0,41,89,80,0,0,53,14,47
51,26,70,87,73,76,47,24,0,91,37,96,21,0,17,44,43
0,53,47,60,71,35,99,17,96,43,50,77,12,19,30,28,19
62,63,55,0,0,45,0,27,42,41,48,95,0,65,0,0,22
0,95,47,0,30,34,76,19,85,91,80,45,91,0,0,0,16
78,76,14,22,95,82,51,78,87,84,54,18,0,0,49,22,7
35,15,49,23,0,31,98,33,0,62,44,27,0,20,16,23,2
79,25,43,82,50,58,87,92,72,62,89,92,0,58,56,69,5
97,20,72,0,0,40,34,72,97,90,53,13,36,0,83,95,15
97,93,10,27,0,44,82,52,0,66,34,52,17,25,44,22,29
47,47,52,79,70,51,28,66,0,78,52,21,33,0,14,73,9
21,78,97,59,91,92,27,87,0,72,83,57,67,0,56,91,11
24,74,59,44,46,90,67,32,66,44,89,0,0,0,83,100,19
65,0,83,88,0,20,49,73,13,39,59,50,17,78,71,50,25
42,0,35,12,22,38,0,10,0,56,93,99,0,72,66,12,22
0,18,22,0,0,24,28,79,67,84,12,0,73,14,54,59,3
79,86,71,40,72,0,0,21,0,0,35,50,29,0,29,0,11
73,44,85,13,58,15,57,21,0,84,59,48,97,0,14,33,7
16,0,12,24,60,50,80,34,72,0,88,81,0,0,81,54,18
61,38,42,76,100,57,73,80,12,0,35,41,0,0,66,57,29
22,77,35,64,0,51,97,27,96,80,78,10,0,0,17,75,13
74,0,17,12,51,48,62,19,13,27,47,10,0,86,0,63,1
