80,11,67
4558,3749,3200,3967,3009,3721,2278,2802,2999,3137,28
40,89,0,77,0,68,54,51,11,0,84,11
77,18,0,68,0,92,35,0,0,93,46,41
67,0,26,100,0,0,34,30,28,0,35,2
90,28,51,29,93,63,34,0,0,81,67,11
71,15,30,73,0,0,71,0,0,0,85,48
52,88,0,0,0,18,65,0,35,33,0,10
17,33,0,35,0,51,26,0,0,0,0,20
71,46,39,87,0,19,96,11,88,0,95,9
35,34,0,0,0,0,91,81,0,15,0,45
67,63,0,23,0,0,30,0,45,78,0,9
40,67,36,0,0,61,46,76,0,32,0,36
87,0,99,93,62,100,64,78,0,50,15,14
10,24,46,81,0,81,12,15,96,53,90,7
36,65,0,0,0,57,46,77,74,0,57,40
51,47,61,77,88,0,62,0,0,58,0,41
37,90,0,22,0,0,0,0,0,86,46,31
46,0,70,82,0,78,15,70,0,84,0,14
47,99,0,38,55,49,67,0,14,0,0,18
33,47,48,29,0,0,67,75,92,96,0,12
56,65,62,81,20,0,0,16,51,77,0,25
80,0,0,0,33,48,57,0,0,0,0,48
60,0,77,0,46,0,41,0,32,23,0,48
58,0,43,44,80,90,22,0,49,0,37,41
35,0,48,67,0,0,14,19,13,75,38,22
73,89,70,0,0,19,52,0,61,87,0,8
64,43,0,0,10,67,73,42,0,38,69,11
0,45,94,41,64,99,60,0,0,0,0,3
69,17,63,18,98,0,41,26,35,49,0,40
72,28,0,32,94,64,55,100,59,39,47,41
46,81,73,47,0,0,76,0,0,0,0,10
42,47,0,89,0,88,56,36,0,39,0,23
82,16,77,18,22,22,69,44,68,96,19,33
52,34,43,19,39,57,78,92,0,100,19,20
93,10,0,92,78,37,97,40,70,0,0,35
61,63,52,54,0,79,14,0,0,92,0,27
99,89,83,58,0,99,96,0,61,39,98,13
43,46,80,0,26,93,97,47,84,72,26,9
99,38,0,76,48,43,0,62,87,0,0,29
11,99,31,22,0,53,10,0,99,77,47,5
45,79,92,0,0,29,16,0,26,69,21,40
13,48,0,0,17,77,69,25,47,20,0,20
26,84,90,81,20,31,18,34,80,63,70,41
58,30,87,0,0,14,46,0,18,48,95,17
31,26,74,53,0,15,45,0,0,33,32,13
0,54,29,22,47,0,19,0,0,66,61,35
0,82,21,68,14,0,20,0,57,42,72,7
21,31,14,15,96,68,50,0,49,61,91,43
66,90,93,0,0,12,39,0,14,20,0,11
70,84,0,0,59,0,74,50,0,0,0,47
78,34,21,0,0,93,90,88,99,54,0,11
28,80,46,21,0,32,76,0,0,84,36,35
51,44,57,62,0,0,63,0,0,31,0,9
52,82,0,14,67,68,0,95,0,87,0,24
71,100,50,83,0,15,0,0,97,47,0,40
73,96,0,0,65,0,43,40,92,0,0,22
65,29,36,0,57,94,0,0,98,85,0,16
42,17,0,59,0,0,87,0,69,29,0,17
29,20,0,51,52,91,82,0,17,0,31,41
86,0,91,24,0,99,59,20,0,0,0,46
23,57,62,11,0,0,34,91,0,65,21,28
70,99,16,0,0,84,66,44,75,40,91,45
0,92,48,80,65,78,57,0,53,0,14,18
35,46,30,0,25,25,16,0,39,76,72,26
62,23,48,94,21,69,0,65,0,0,0,11
0,86,79,95,0,13,19,18,65,0,0,5
47,78,0,12,84,43,0,88,28,41,0,6
67,63,99,84,25,84,0,59,0,54,39,30
28,64,36,43,0,77,0,77,0,0,41,23
90,58,0,0,84,0,67,0,70,95,91,26
37,10,56,91,0,88,43,0,61,0,38,30
42,21,86,0,0,46,72,0,47,67,77,18
37,27,99,80,89,78,74,0,96,65,52,47
27,18,0,85,0,0,69,0,0,0,45,41
64,64,36,0,89,66,0,42,59,58,88,9
0,64,50,69,27,12,56,0,0,91,0,29
79,22,44,76,0,27,0,0,42,92,22,39
60,58,44,42,62,27,51,0,97,0,0,29
49,48,0,15,81,63,31,37,32,45,42,46
48,31,10,32,0,0,0,0,86,81,38,6
37,0,0,52,0,24,0,0,32,0,0,38
