100,16,69
5581,6505,5582,6634,5214,4542,5743,6798,5179,3104,4373,1905,3725,4179,4894,1420
53,78,63,90,37,0,78,26,40,15,82,22,43,0,37,36,17
30,66,35,48,0,0,16,34,0,20,69,0,0,43,31,20,2
43,68,48,71,49,0,73,10,62,78,0,0,49,38,93,79,28
34,98,71,0,0,33,73,34,91,48,18,98,56,30,54,36,37
98,0,38,53,96,0,88,51,99,0,49,47,0,90,44,35,9
33,0,0,55,15,0,22,15,88,43,18,0,52,96,83,93,18
23,10,70,39,38,0,49,34,50,23,30,24,29,69,61,36,49
45,82,95,62,66,61,73,67,61,66,68,68,72,97,34,97,19
92,0,20,27,0,41,68,87,89,0,98,82,27,29,56,94,35
88,40,0,10,0,59,41,31,26,0,0,0,77,0,96,78,4
0,50,0,11,54,0,39,54,40,47,41,92,0,14,86,44,44
0,29,88,61,94,0,19,35,86,21,93,0,45,0,65,28,22
16,34,14,55,80,0,36,42,81,57,35,0,60,18,20,18,3
53,66,100,21,73,0,70,62,14,0,47,21,74,86,35,42,32
63,69,86,17,95,0,35,32,77,0,79,90,83,81,35,12,47
14,27,44,75,0,0,21,72,18,0,55,40,51,71,87,34,34
64,61,90,85,0,0,27,26,86,42,66,12,46,24,84,37,32
55,30,18,70,55,0,80,28,86,62,92,30,82,0,88,14,22
71,83,93,83,0,69,68,70,70,0,97,35,50,0,42,35,34
15,27,61,43,47,100,12,64,92,27,78,0,99,61,80,56,37
0,74,97,17,0,0,89,15,0,11,50,82,67,0,71,39,12
85,72,0,81,36,39,16,65,0,71,29,11,61,20,68,46,50
80,13,44,49,95,90,79,13,82,48,51,66,51,0,87,24,3
66,77,16,46,48,0,27,54,17,85,59,0,22,99,37,0,39
90,42,17,62,84,40,43,39,12,0,36,0,95,78,75,16,29
0,11,11,86,0,11,10,92,0,0,93,87,93,69,90,28,13
71,0,35,58,34,58,71,28,36,41,96,0,12,42,12,76,31
93,10,12,76,54,44,22,96,93,0,80,63,49,67,23,83,41
24,21,18,67,21,32,17,82,90,78,0,0,25,43,92,90,37
54,73,66,13,69,60,36,84,42,41,31,83,77,62,18,72,30
25,61,45,18,0,63,49,78,0,0,41,23,0,0,35,30,38
82,56,61,21,63,14,69,74,22,0,52,0,28,80,42,36,48
16,81,15,53,34,16,27,91,0,44,13,53,32,11,23,100,39
81,22,26,66,89,72,34,57,62,0,24,0,11,65,40,75,16
0,71,28,47,20,44,57,33,24,96,85,10,21,94,69,72,16
84,95,76,20,14,21,98,81,78,13,31,90,49,10,39,62,20
81,81,18,17,37,84,83,63,62,0,71,0,0,97,50,49,44
24,91,17,0,23,59,60,48,21,49,45,40,63,0,71,24,5
79,91,32,16,91,0,11,49,35,0,79,93,15,81,81,22,20
88,30,99,18,41,0,47,75,92,0,69,0,81,79,61,44,48
42,38,82,27,57,0,58,85,22,37,34,0,70,83,79,52,33
65,30,94,100,33,12,93,18,21,25,21,10,0,0,72,22,33
61,90,70,59,40,88,60,54,66,0,67,0,92,25,16,93,18
21,62,57,32,0,43,85,95,19,0,47,0,54,10,82,82,19
14,45,79,43,68,16,54,16,0,29,25,0,36,67,80,0,8
87,47,14,98,50,0,48,20,91,0,26,0,24,34,68,30,49
88,73,19,100,11,0,87,98,77,30,81,41,69,0,16,65,24
92,94,63,65,72,32,71,64,38,62,49,0,80,0,58,57,29
26,65,0,46,79,81,49,93,98,83,0,75,98,0,17,52,18
0,36,38,68,14,0,70,21,99,0,37,42,72,47,17,87,38
62,93,69,84,0,59,69,71,49,76,28,70,18,53,89,76,15
0,50,14,41,58,0,24,18,87,42,60,0,22,66,73,66,22
26,92,32,77,80,0,97,48,0,39,40,16,95,49,74,0,41
38,36,56,20,31,77,32,83,10,98,58,74,77,54,76,54,48
82,13,76,81,23,53,33,66,28,0,0,96,40,50,20,82,25
63,71,64,31,73,22,79,80,56,10,76,46,97,0,72,18,4
0,37,76,55,19,16,73,76,23,78,34,97,23,56,28,98,48
94,27,70,32,18,0,26,28,99,31,23,0,86,0,56,96,13
