60,7,47
2407,2885,1754,2583,1327,2467,1478
55,59,0,0,81,0,16,9
67,0,0,0,95,35,17,2
0,64,23,0,22,27,33,34
0,0,0,59,10,26,35,20
0,15,38,88,91,92,0,15
43,32,0,0,95,77,0,14
0,0,0,62,0,32,0,48
64,35,63,0,43,36,89,41
55,70,83,78,52,0,11,44
0,60,0,24,44,23,0,23
0,42,92,0,90,33,0,9
44,12,64,20,72,15,0,20
60,0,0,0,100,12,41,27
44,0,0,0,0,20,0,47
91,82,82,62,83,39,67,18
76,0,0,97,0,34,72,38
65,39,29,0,0,0,93,42
39,85,58,0,39,38,0,20
45,22,78,84,0,0,77,28
0,26,0,69,47,59,68,12
0,75,44,87,83,72,0,4
92,48,45,40,44,88,52,15
56,30,79,37,0,0,96,27
46,48,0,44,38,47,0,8
0,68,0,25,75,56,39,19
0,45,11,62,95,23,0,20
11,85,77,11,12,43,18,27
0,68,0,79,90,80,0,28
15,25,48,72,0,12,37,31
42,72,0,73,0,72,0,3
11,65,87,0,93,0,0,13
65,57,94,0,0,22,0,18
95,16,30,32,0,58,0,5
55,52,0,87,44,0,0,13
80,0,44,62,82,0,0,32
0,52,14,13,66,0,33,4
78,0,0,47,94,0,0,41
0,93,93,96,52,71,19,12
53,64,0,74,0,0,0,31
0,25,0,0,39,23,30,19
78,0,0,91,83,46,64,43
45,80,59,84,10,77,0,44
23,63,36,0,83,0,21,23
68,35,68,22,20,0,0,10
71,69,77,30,40,54,45,46
94,12,0,33,0,44,33,47
0,0,0,26,47,0,0,44
0,71,98,79,18,91,0,38
82,38,0,17,0,57,0,2
13,20,67,70,46,51,0,44
0,26,0,47,18,33,0,49
46,0,24,69,93,88,0,31
89,64,47,52,12,56,94,8
0,0,26,0,0,25,33,3
0,80,39,0,56,73,20,23
54,0,12,0,89,0,38,44
11,71,72,64,0,35,78,30
0,0,66,0,54,0,0,26
0,0,0,59,85,0,93,40
0,57,0,0,82,0,56,48
