20,15,22
1570,711,1218,743,589,987,932,924,849,783,727,1054,666,1088,716
12,42,67,99,57,14,15,76,0,52,57,64,10,92,64,31
51,30,62,74,40,58,16,46,56,89,22,92,84,93,11,26
92,0,100,37,61,17,0,20,0,21,79,36,30,12,99,25
62,46,0,31,68,48,34,67,0,84,0,38,0,50,20,16
71,47,35,18,25,51,44,59,58,48,40,80,87,11,62,3
33,0,96,95,0,47,48,59,67,0,40,96,52,35,79,21
24,0,23,100,83,19,0,0,30,39,48,37,30,100,25,6
94,19,73,33,0,88,76,68,81,69,0,51,77,38,16,27
52,0,55,96,28,18,52,82,50,40,44,76,87,63,86,4
78,95,0,25,23,0,81,90,27,71,20,81,73,14,21,35
40,89,72,22,0,21,50,46,42,53,22,61,31,60,40,20
12,34,66,58,0,29,29,39,0,0,31,90,98,18,51,36
96,20,0,88,0,38,25,0,37,82,84,57,0,34,66,38
18,21,0,16,56,25,0,23,68,67,12,37,96,22,22,29
100,0,16,93,42,64,66,84,0,59,12,61,58,52,52,31
86,25,0,95,30,34,15,51,47,51,75,100,0,100,61,13
84,0,35,24,0,89,0,22,46,29,87,71,70,18,30,14
22,57,70,99,70,37,96,0,0,91,77,80,19,56,92,2
23,0,0,13,100,87,94,62,0,44,97,48,83,20,67,37
62,71,100,73,0,73,46,0,84,0,0,100,26,56,63,31
