40,15,11
1417,744,1189,1247,1203,1194,937,1095,762,1300,1176,3111,1035,1095,5740
0,69,34,94,78,90,0,0,17,0,0,13,39,40,0,42
56,19,27,0,87,24,12,31,81,46,36,18,49,0,81,2
0,46,28,51,0,0,95,0,31,0,53,96,64,0,88,48
0,44,75,12,0,0,0,35,0,27,49,70,0,64,0,9
36,0,67,55,0,0,64,12,0,60,50,32,77,0,0,37
27,45,42,76,20,0,79,59,83,0,97,59,63,97,0,18
42,92,74,52,60,13,0,0,92,0,33,58,0,0,47,42
0,12,0,52,52,31,0,58,29,32,91,22,32,0,0,4
39,49,44,0,64,14,78,96,16,0,83,71,0,0,0,23
100,42,56,0,20,42,0,42,90,92,40,23,0,79,0,7
33,69,40,58,30,75,47,55,42,72,0,95,0,28,0,41
0,34,86,0,37,58,0,41,84,0,0,40,0,74,76,6
66,42,81,0,87,0,0,57,65,100,82,34,66,35,0,21
0,83,10,0,27,92,0,65,82,13,92,20,0,0,0,21
71,74,22,0,59,0,98,53,15,0,88,79,81,82,0,39
10,79,74,0,68,88,94,84,91,0,51,73,0,53,0,2
22,29,60,18,22,0,0,47,31,88,0,51,38,0,0,35
10,77,87,95,0,19,0,81,0,78,92,48,0,0,57,39
97,44,12,0,51,0,84,44,39,0,19,15,51,0,40,15
0,45,71,29,0,18,0,50,0,0,27,97,88,0,0,2
100,43,0,94,79,53,28,68,85,58,79,85,0,49,55,18
13,0,100,21,73,33,0,25,44,52,99,59,0,0,0,37
76,85,47,57,34,11,76,61,45,0,38,51,0,0,82,10
54,61,36,62,75,36,59,91,39,54,73,25,34,0,38,4
15,99,50,49,84,95,35,32,69,0,78,48,64,0,0,29
10,36,17,78,0,96,0,80,0,15,65,54,46,0,51,22
46,87,29,90,57,41,34,38,53,0,88,69,90,0,0,18
42,46,98,73,0,64,38,72,53,74,12,14,0,82,33,17
35,97,23,0,53,0,52,22,76,50,0,16,77,0,0,28
0,98,15,26,0,0,63,29,66,45,29,11,28,0,91,33
99,26,50,68,20,38,98,23,70,45,99,99,32,0,0,25
0,0,96,58,61,0,86,60,85,86,0,65,23,0,37,38
40,28,75,63,0,0,64,34,0,0,12,74,0,33,72,32
30,31,87,55,70,32,14,50,14,0,37,100,94,0,48,15
0,98,99,86,41,16,53,100,13,0,38,90,69,0,43,42
99,74,28,0,0,91,53,66,23,0,16,68,0,0,99,23
0,91,86,13,26,50,54,18,63,72,62,26,0,0,31,19
60,10,0,20,0,60,85,38,76,0,99,65,21,0,89,31
17,78,69,0,0,0,68,42,24,52,50,29,33,0,0,2
0,53,30,28,0,95,63,0,0,0,0,96,94,29,0,31
