60,8,68
4267,2593,3074,3877,742,1158,2376,453
41,50,23,36,0,0,71,0,50
68,90,52,57,55,13,99,32,30
32,98,11,0,0,0,23,0,17
10,0,83,91,0,59,72,0,32
86,74,93,0,0,45,68,30,49
25,80,49,88,40,0,50,0,33
52,76,13,90,0,0,69,68,5
85,94,61,80,26,0,73,72,28
80,0,19,88,99,57,67,0,46
72,30,53,0,19,0,66,94,1
92,38,11,14,0,31,10,38,46
31,0,49,96,0,0,16,66,9
29,0,88,94,87,66,42,0,50
49,0,0,0,0,66,56,0,49
42,0,68,15,39,0,34,62,15
56,0,82,14,0,0,65,91,20
25,0,85,38,0,0,14,0,49
28,0,76,0,0,0,36,0,37
55,50,47,92,40,67,80,0,17
76,0,58,20,15,47,13,0,37
81,29,97,48,0,0,22,0,38
83,0,0,38,0,90,64,0,27
0,90,50,0,0,0,80,10,12
75,73,73,0,0,26,18,0,28
82,70,89,28,33,69,79,87,3
13,25,32,76,0,49,26,53,3
0,68,62,73,61,46,64,0,7
63,0,24,71,0,0,71,82,32
91,0,85,92,34,0,63,0,33
84,10,98,62,94,30,79,100,41
38,73,75,0,22,61,41,0,23
60,10,75,34,0,87,42,0,24
88,21,37,0,0,0,33,0,13
81,0,55,18,68,26,43,95,50
99,0,89,48,38,90,33,15,25
43,0,80,94,0,71,85,57,23
0,77,96,50,18,0,26,0,50
18,0,34,90,89,68,15,32,32
55,89,78,21,33,50,43,72,19
18,0,30,44,29,21,76,0,5
83,48,22,38,72,59,52,80,12
30,12,51,68,0,0,10,0,28
0,96,20,46,83,0,89,0,34
84,42,98,90,81,74,83,0,6
53,15,35,69,69,0,28,0,34
75,41,68,44,0,0,21,50,45
22,0,38,59,47,49,44,0,18
96,35,32,16,0,0,89,20,44
75,78,18,51,0,38,14,25,11
23,16,41,54,0,73,43,21,11
0,0,0,15,0,0,13,97,25
79,0,0,10,11,47,70,0,15
86,15,37,30,0,0,34,0,44
65,15,21,31,0,0,91,41,26
75,40,58,89,0,35,20,0,48
18,0,37,80,0,86,62,66,7
94,0,22,54,0,0,81,10,41
14,26,14,47,87,0,70,0,34
55,0,43,46,0,98,43,29,40
33,0,0,87,20,0,88,0,11
