100,10,2
6562,6685,5714,5578,5548,3009,3690,2763,3083,1606
72,24,65,74,84,48,63,16,82,0,11
61,69,60,0,39,68,11,18,21,93,32
83,58,100,0,53,41,22,64,24,0,28
20,96,53,53,75,99,48,0,63,36,14
53,86,67,0,49,81,71,0,55,68,23
56,38,56,33,0,60,59,18,18,0,28
90,17,16,31,0,0,32,77,100,0,30
82,14,59,88,51,96,57,85,79,65,41
85,95,79,24,77,0,53,0,89,88,16
82,21,60,29,0,0,40,0,0,40,24
90,52,71,0,28,87,98,93,100,0,35
41,77,41,46,78,0,61,0,51,0,20
74,63,51,44,57,0,41,74,25,0,17
16,67,29,85,81,0,38,0,26,42,19
86,95,52,0,20,34,79,58,76,0,46
95,42,72,90,31,0,13,10,48,0,14
65,85,11,0,25,39,82,13,27,0,25
30,71,17,0,0,0,49,0,29,45,27
53,49,40,0,21,99,22,19,40,0,40
48,82,29,45,24,97,55,94,27,0,2
51,94,89,45,66,30,67,70,0,19,10
57,42,16,0,34,40,85,28,80,0,44
100,52,13,0,38,77,43,69,18,0,39
90,88,65,95,58,90,12,99,64,57,33
35,45,59,0,70,69,23,0,35,0,8
12,21,47,63,100,29,58,80,0,0,32
17,100,65,70,12,0,95,0,0,44,12
31,60,85,0,82,61,26,77,90,0,43
73,44,53,0,75,0,37,99,0,17,46
69,22,95,71,97,0,73,23,17,0,3
75,17,33,0,15,74,81,0,97,46,27
30,11,79,54,31,50,14,35,81,0,24
81,56,46,98,90,0,64,0,77,26,34
39,89,82,0,61,0,100,0,73,0,22
68,84,68,31,0,0,59,0,76,0,39
15,63,29,57,10,92,57,0,11,0,22
70,87,84,67,73,22,36,60,21,59,50
75,75,43,20,0,84,98,46,50,0,20
74,72,98,51,76,0,93,0,27,34,15
96,74,89,39,100,94,47,0,23,18,3
19,99,78,48,49,63,18,28,30,65,3
48,26,35,0,0,0,47,98,27,0,48
90,29,40,0,22,0,68,12,18,19,4
64,81,44,59,69,52,61,29,44,0,46
30,52,70,77,85,0,54,35,60,0,48
39,50,66,0,63,0,28,0,0,0,22
88,35,89,96,65,0,72,80,79,26,29
91,16,58,25,52,0,100,0,14,0,30
86,41,96,88,92,54,100,14,0,67,8
30,88,73,34,67,81,54,38,46,0,27
27,88,23,79,82,28,63,0,67,0,48
87,32,51,60,50,0,99,0,80,78,11
31,66,28,63,0,0,95,37,19,0,35
90,32,61,89,79,0,87,44,74,0,38
79,53,13,56,48,22,15,48,0,10,39
68,18,86,82,0,11,41,0,94,63,30
12,70,35,62,79,0,89,76,59,48,4
58,54,59,71,0,0,60,58,89,100,21
20,32,45,0,41,23,96,66,39,0,34
20,62,25,84,0,72,24,37,35,25,49
66,62,51,76,87,89,94,69,57,86,41
19,97,94,61,0,67,22,85,88,0,40
63,97,59,0,0,33,27,75,0,81,27
47,57,66,50,54,92,60,37,46,0,46
26,52,91,57,0,77,16,0,0,0,25
74,83,85,96,75,0,31,34,32,37,3
25,86,14,27,97,44,24,0,0,0,44
69,47,56,0,93,0,79,0,0,0,38
32,34,86,0,41,58,69,0,44,0,36
12,63,42,100,11,55,10,0,32,49,5
24,88,36,19,50,57,62,0,63,14,21
96,47,86,19,61,0,92,45,92,0,26
40,35,88,0,66,0,80,0,61,42,13
22,53,31,36,33,34,77,78,84,0,40
88,25,91,58,72,0,77,57,84,45,24
20,64,88,52,66,0,71,11,0,18,6
22,30,14,94,33,0,17,0,92,64,25
76,80,81,41,0,0,89,90,52,0,40
27,80,26,28,17,0,75,50,65,0,41
84,79,29,0,86,0,72,0,85,0,6
19,39,85,0,75,66,17,21,81,25,42
26,78,70,38,18,0,18,0,38,61,19
79,34,38,95,43,84,83,12,0,78,10
99,64,42,54,75,66,86,0,57,0,6
13,25,54,52,89,0,80,54,87,0,20
85,89,80,53,0,43,61,50,0,51,2
63,90,45,0,88,0,35,0,29,99,11
37,98,31,0,43,38,91,34,19,0,7
85,51,32,21,67,0,98,99,0,0,5
27,38,10,78,30,0,67,0,75,0,35
53,28,77,77,26,29,47,95,0,0,15
77,11,34,34,45,29,54,54,11,0,31
78,57,91,74,98,83,21,0,0,33,20
81,71,38,25,19,0,97,92,0,0,32
25,37,35,33,90,0,95,51,0,56,16
13,55,99,0,94,96,25,0,54,0,10
47,68,18,0,0,0,26,0,87,0,24
59,12,74,0,30,39,81,51,60,76,37
24,68,39,0,26,72,90,0,0,97,27
28,92,80,48,95,21,42,87,36,65,14
