60,9,15
2299,954,2603,943,959,1426,2694,831,5774
49,55,58,0,0,0,94,23,48,41
0,0,79,90,0,72,81,0,54,1
0,76,77,35,0,53,0,67,37,24
0,24,89,0,38,0,36,72,95,9
100,96,0,0,27,54,10,21,86,13
36,70,55,56,43,51,40,54,64,1
0,0,23,60,0,21,0,92,0,46
49,96,0,37,63,96,100,92,16,10
0,94,34,26,0,0,83,70,29,10
0,18,0,84,57,21,28,76,78,14
79,53,0,90,0,12,0,0,87,14
0,66,19,0,69,16,22,88,0,18
0,66,0,0,0,33,77,0,57,20
54,83,86,0,0,43,0,99,69,3
43,72,0,0,90,0,52,65,77,4
37,0,60,45,71,0,11,71,55,46
50,29,50,0,0,45,0,76,27,30
73,25,0,0,0,60,29,12,85,32
0,0,51,0,0,32,19,21,87,10
0,49,46,0,94,33,0,32,99,34
40,0,64,0,0,21,0,60,89,3
0,36,72,0,40,15,0,0,37,12
0,28,16,59,0,47,65,94,32,44
17,0,75,0,90,75,85,0,12,37
48,56,0,88,0,0,43,14,89,27
17,80,0,0,39,24,73,0,40,46
40,0,76,59,15,32,72,41,35,50
26,51,0,0,0,0,0,0,58,49
0,0,84,0,78,0,76,87,25,43
0,0,84,26,0,81,0,19,39,45
0,19,0,79,58,0,15,42,82,34
0,0,0,38,65,98,15,0,19,12
74,0,40,98,0,41,0,61,74,11
95,24,0,0,0,13,70,44,23,17
0,60,11,44,32,92,88,12,47,34
0,0,85,51,0,53,0,55,0,8
66,0,0,0,31,93,0,33,22,40
32,57,0,0,0,19,15,31,34,44
0,37,98,33,12,23,71,14,19,45
44,29,81,87,0,35,0,45,50,50
0,77,42,0,0,56,94,0,0,48
13,50,50,15,0,51,64,0,37,17
52,76,45,56,0,0,0,0,99,49
11,30,96,15,0,52,94,0,90,16
0,90,37,0,35,0,0,19,69,30
0,0,0,47,94,17,0,64,89,24
0,52,39,96,0,97,86,63,72,3
24,0,38,0,0,59,47,0,43,35
53,0,12,0,88,45,30,91,0,7
58,13,36,24,41,0,43,0,0,43
81,0,43,16,78,97,16,83,69,10
33,63,33,0,44,0,70,0,37,12
50,89,0,27,47,63,32,38,97,29
14,0,0,0,0,98,41,98,39,13
78,24,0,65,0,83,0,58,42,22
0,0,0,79,78,0,0,44,16,42
22,36,45,0,0,31,0,45,37,20
64,0,70,99,53,39,0,0,96,41
0,0,100,35,0,30,0,52,27,36
15,19,95,0,19,0,0,28,42,15
