100,9,13
1676,1009,1002,3340,1269,7786,3472,4499,7
0,41,88,50,74,14,0,0,47,8
0,48,0,0,53,66,0,93,48,36
0,0,35,83,30,64,27,93,18,39
13,0,17,14,81,61,0,40,99,13
83,50,0,40,82,45,0,20,85,7
0,0,14,56,17,94,66,0,10,4
0,0,35,57,61,38,41,0,56,17
0,0,0,0,97,62,67,0,73,2
0,0,0,53,0,99,83,0,82,20
0,0,0,88,19,25,0,24,38,21
11,0,19,0,0,12,0,0,86,37
0,81,34,93,10,95,0,39,77,18
0,0,90,15,87,50,0,97,45,27
0,0,0,0,100,26,59,0,72,38
52,38,0,20,85,90,24,28,99,10
0,0,72,54,60,62,0,69,14,16
0,82,86,0,67,27,85,15,95,26
0,0,19,33,67,71,32,0,14,9
0,0,0,0,0,57,29,93,25,6
0,0,0,36,61,12,71,0,76,40
29,66,0,80,66,23,0,0,95,27
22,53,55,37,0,11,91,0,37,46
19,36,0,0,41,26,0,42,49,33
65,49,51,14,77,89,70,0,21,23
34,46,28,0,0,50,100,0,68,7
0,0,58,15,92,97,77,100,34,4
0,0,25,0,0,54,60,93,32,36
0,41,52,0,67,96,0,0,50,2
0,50,0,92,100,18,0,15,98,6
60,0,97,0,92,84,42,88,34,32
0,78,0,89,100,66,0,54,22,22
36,0,13,0,63,51,72,0,55,31
0,0,27,0,0,54,0,75,99,22
0,69,0,88,0,81,46,0,32,15
0,20,0,68,94,35,31,56,78,19
0,44,97,0,68,32,72,0,20,25
100,0,0,92,51,28,0,79,72,6
0,0,76,0,76,17,13,0,39,21
0,0,0,83,0,97,0,12,12,18
0,0,0,72,23,38,0,39,95,33
90,31,26,0,0,91,0,0,94,16
0,0,0,0,96,87,0,19,98,30
95,0,0,24,77,97,0,0,19,16
0,0,53,35,32,55,0,0,18,17
0,44,0,79,92,23,0,95,63,15
91,46,0,76,60,16,74,52,83,17
0,34,0,0,16,63,0,41,19,39
0,0,43,0,66,65,0,84,99,22
71,0,92,0,87,68,0,0,12,14
78,19,0,32,0,34,0,11,89,41
0,0,0,87,95,27,0,70,65,48
14,77,0,65,89,24,52,0,64,47
0,0,55,13,0,78,0,0,93,44
42,34,20,91,95,54,97,56,91,46
26,13,0,0,77,42,83,86,15,22
0,0,72,35,80,84,0,80,98,14
0,0,41,45,0,21,37,89,77,5
0,13,88,82,44,21,0,0,74,13
15,82,93,69,80,67,81,0,57,50
0,41,83,61,99,84,0,37,44,28
0,31,0,0,86,46,58,94,86,45
0,0,49,0,0,78,16,55,57,2
0,0,100,54,36,14,78,67,67,49
0,0,10,0,30,31,0,97,40,39
34,0,92,22,20,94,34,86,42,30
0,12,91,0,21,35,0,0,14,35
0,0,0,0,41,45,0,0,41,40
30,0,52,0,0,57,0,20,80,9
0,48,0,47,0,23,0,43,46,40
0,0,57,0,30,32,0,86,44,47
31,0,48,0,0,79,0,87,28,17
54,86,0,35,0,41,17,16,10,50
65,43,91,14,58,77,0,86,12,14
0,0,0,0,50,46,95,0,53,40
0,68,0,0,46,43,0,18,63,35
0,85,0,12,27,86,0,21,42,4
0,0,68,0,99,35,0,10,95,29
53,0,0,86,98,94,0,68,61,8
0,72,48,0,14,28,55,88,12,17
33,0,0,31,96,99,81,87,43,6
0,43,0,11,91,41,0,65,82,42
0,58,0,44,0,80,0,21,92,31
0,79,41,84,89,15,80,0,15,31
0,0,0,0,74,19,43,83,24,35
0,0,0,33,0,83,0,0,18,44
0,0,83,0,42,47,0,58,34,17
0,0,62,42,22,88,63,0,74,37
0,0,79,89,96,27,0,51,72,46
99,18,48,0,28,37,0,13,33,42
0,63,80,100,33,39,0,0,60,41
79,0,0,0,0,100,89,41,49,23
0,0,0,0,47,45,0,84,43,10
0,0,0,0,0,80,0,36,79,12
0,51,0,50,98,71,74,19,46,30
0,0,0,0,0,79,71,0,59,9
96,0,71,0,0,20,60,57,52,32
0,0,0,0,95,77,100,15,76,25
0,25,40,58,0,29,0,65,21,33
0,38,0,99,35,78,0,0,27,17
29,0,0,64,0,77,0,74,54,13
