80,7,50
3062,1591,6010,4075,1956,3430,953
0,0,19,45,82,46,80,19
0,43,20,100,82,0,29,47
27,0,27,0,34,0,80,43
0,0,11,0,29,61,98,26
0,0,42,0,75,72,57,3
83,93,42,0,93,0,94,39
12,0,11,24,70,0,59,25
80,0,95,23,80,20,18,4
0,0,70,0,84,86,98,31
20,82,93,99,40,0,32,26
52,16,92,47,45,84,30,12
0,19,79,38,61,93,25,1
0,43,35,0,68,86,76,39
22,0,34,0,97,79,94,28
0,0,87,21,70,21,41,17
0,0,81,37,38,0,79,39
74,12,31,0,97,0,64,45
27,0,21,43,16,93,53,24
0,0,41,14,23,0,43,20
25,0,33,76,80,91,44,40
0,48,71,84,50,84,58,24
12,0,76,0,74,52,51,8
0,72,10,70,70,0,46,1
0,0,97,0,43,30,78,6
35,79,71,0,10,29,92,41
90,0,38,0,73,0,83,30
0,0,49,43,33,48,38,7
0,0,86,45,12,0,44,9
0,0,27,0,48,0,16,32
33,89,13,0,17,61,18,33
95,0,52,61,42,27,77,6
72,0,22,50,16,43,39,21
16,0,11,0,29,48,63,20
76,34,72,0,50,0,19,10
21,34,48,39,25,43,28,27
0,85,28,10,73,67,21,31
93,0,79,57,24,0,48,7
96,23,42,46,12,81,70,33
0,50,44,80,52,0,22,49
90,0,84,0,24,63,53,2
82,0,16,62,79,65,97,3
0,0,95,99,55,0,10,3
93,0,63,59,99,0,44,43
0,31,77,100,27,48,39,45
0,0,72,27,10,0,99,38
0,87,41,17,75,0,29,49
0,48,30,43,59,0,45,25
24,47,82,0,87,0,56,21
40,0,30,0,17,0,71,38
0,98,39,30,11,0,41,46
60,52,87,82,38,78,56,5
31,0,62,19,86,0,85,18
0,0,88,78,22,44,20,14
69,23,72,79,58,0,76,41
0,65,58,98,19,69,39,5
0,92,24,46,26,14,34,21
78,68,70,84,35,0,24,39
81,59,44,47,45,0,100,45
0,53,75,32,87,0,88,48
32,12,96,32,15,0,65,3
28,10,58,49,17,84,60,28
0,0,95,0,61,82,39,29
0,68,14,56,90,75,14,9
34,15,58,78,70,40,85,44
27,0,60,0,74,0,75,28
0,61,23,57,91,73,74,2
0,18,69,0,14,71,64,31
0,0,14,44,13,0,59,5
27,0,12,0,45,100,97,31
70,94,85,32,73,65,51,45
11,50,42,0,89,48,89,33
0,0,26,84,21,0,24,2
52,10,99,76,30,15,14,45
0,92,53,0,31,43,31,10
0,22,13,61,43,0,100,50
0,0,13,0,59,54,28,31
0,45,67,31,42,48,14,30
0,26,40,46,18,0,58,25
64,0,80,69,74,70,81,10
66,0,67,85,65,46,13,30
