40,10,61
1256,1600,2290,1408,2782,823,999,1779,887,94
88,0,99,50,36,0,90,77,93,0,16
84,31,42,54,15,0,0,96,0,78,3
0,0,0,30,84,0,0,11,29,0,49
0,0,72,68,10,0,0,42,85,53,26
0,0,0,88,84,43,0,93,65,24,16
0,79,0,0,26,95,74,11,0,67,3
0,0,79,28,27,28,0,28,16,71,46
76,0,13,0,23,0,0,28,29,69,25
96,50,91,28,53,17,31,93,74,0,48
0,53,54,0,41,0,0,22,35,79,13
55,13,0,88,85,26,0,38,92,53,15
71,71,28,0,10,73,0,38,30,0,6
0,79,22,35,95,48,0,10,24,0,13
12,0,0,10,31,0,25,15,24,0,14
90,0,62,0,23,42,0,29,0,0,39
79,0,84,0,98,70,0,14,92,0,12
97,0,89,0,45,0,25,83,0,20,25
0,57,86,0,82,0,0,57,0,77,33
0,62,0,83,25,64,63,87,25,0,9
44,46,59,26,22,0,0,95,18,0,40
0,49,55,0,59,0,13,24,64,17,30
85,87,33,0,15,67,0,74,67,39,31
0,0,64,54,72,58,0,44,92,0,9
0,26,0,97,95,21,87,38,39,16,33
0,13,60,26,87,27,84,27,88,52,4
0,0,0,0,44,0,25,95,0,86,16
0,26,55,0,46,61,62,98,80,33,23
74,62,77,0,93,0,97,62,97,0,16
0,92,81,0,37,63,0,96,0,59,25
76,30,90,0,78,0,0,71,0,99,16
24,17,17,0,26,48,43,23,0,55,41
0,0,66,0,34,47,0,11,98,0,4
12,69,61,27,32,91,77,55,55,26,28
0,86,99,0,10,0,40,51,20,40,20
0,35,49,41,78,0,0,73,11,56,29
0,75,66,67,36,0,17,36,0,84,28
50,0,84,67,18,85,65,58,15,0,23
0,64,21,19,28,30,0,30,98,0,45
0,0,30,0,85,0,84,35,80,0,46
0,0,44,67,31,15,41,78,0,12,34
