60,15,32
4221,2382,2004,2470,1727,2360,1749,2627,4567,2279,3038,2972,2393,1775,129
0,58,17,31,0,18,0,0,78,51,0,96,60,57,0,19
83,65,0,59,63,92,100,0,94,45,0,11,53,44,0,20
0,98,35,43,66,0,62,0,38,89,55,39,0,81,75,31
75,0,0,30,71,13,41,0,46,21,56,76,52,30,0,6
59,0,0,29,24,41,82,73,10,73,0,13,72,42,0,44
46,0,0,69,0,64,44,0,95,53,0,32,28,93,0,4
89,0,0,61,64,65,13,0,26,0,83,71,40,62,72,27
89,0,0,96,87,0,59,0,34,98,15,69,87,41,0,35
29,0,0,15,81,90,76,31,60,64,74,0,24,64,64,18
24,93,0,65,38,10,27,15,41,51,0,49,28,75,100,29
15,0,0,38,23,77,66,60,100,10,0,91,0,59,15,7
97,30,0,39,76,0,74,81,84,27,46,22,37,59,88,38
74,0,0,25,13,96,47,83,92,54,53,72,15,42,0,47
0,61,80,14,73,77,12,0,56,56,0,66,36,60,64,37
39,80,50,69,65,81,27,68,85,36,0,0,0,75,0,4
0,50,0,17,29,45,57,0,83,90,40,47,90,95,93,25
69,25,0,33,0,48,89,0,46,55,0,33,96,59,0,36
46,0,0,11,51,20,0,74,66,82,0,0,0,68,0,13
32,0,0,43,0,46,80,0,40,28,0,76,78,82,0,27
71,0,30,14,0,57,0,84,16,11,0,50,66,58,71,50
55,89,0,32,72,76,64,48,45,56,64,19,39,68,0,36
81,93,0,70,38,93,56,0,88,79,0,84,0,63,72,1
56,69,0,28,53,59,69,44,75,0,0,0,0,15,94,7
99,0,0,71,0,0,0,39,17,81,26,0,0,28,84,46
66,83,0,23,0,11,0,25,35,20,99,92,17,42,52,36
91,62,0,76,74,23,0,45,97,43,90,95,0,24,0,5
11,64,70,51,97,73,50,0,42,82,94,0,56,46,0,38
67,79,0,22,0,0,0,24,86,39,12,46,53,24,33,22
82,80,10,55,84,88,18,58,90,37,30,84,51,18,0,35
71,0,0,10,0,0,61,24,27,61,0,94,28,80,0,23
0,17,0,92,90,89,40,0,15,30,0,0,39,18,0,27
75,58,0,47,96,71,0,0,56,29,0,70,0,96,42,36
18,76,0,20,36,21,0,72,59,21,61,63,18,31,100,12
44,51,75,17,0,79,0,0,60,99,0,37,0,13,96,3
87,0,68,0,0,73,17,71,98,90,40,54,36,87,99,15
11,0,86,77,0,63,45,0,36,11,22,97,0,65,0,23
89,17,0,60,32,53,0,0,97,35,0,25,0,12,94,26
74,86,55,49,55,11,0,0,34,96,0,87,73,97,31,12
82,0,71,35,33,26,28,0,77,0,24,0,72,61,20,25
32,42,85,26,0,89,48,89,89,20,0,0,30,69,0,30
17,10,96,15,80,61,65,20,33,55,18,74,68,22,50,26
67,84,0,24,83,19,67,0,43,17,0,18,0,21,26,13
74,14,21,42,63,67,24,76,38,80,45,67,21,31,0,12
0,0,0,25,0,60,24,0,79,69,11,12,34,53,0,8
41,55,89,14,0,89,46,95,27,35,37,16,80,23,68,24
0,86,0,17,60,75,0,72,31,22,10,78,68,39,35,34
80,35,0,76,96,27,71,0,77,22,0,59,61,29,0,35
97,70,50,54,0,94,0,84,39,12,0,11,46,70,100,24
96,13,0,77,20,0,0,74,36,39,72,50,83,10,86,19
46,46,0,17,0,63,0,81,23,33,69,98,30,12,53,10
34,0,0,70,33,23,64,85,28,87,29,29,0,62,38,45
100,0,46,22,98,83,0,92,48,24,0,12,0,55,0,3
31,58,0,92,45,42,92,0,10,31,0,19,0,89,29,30
98,70,0,53,25,35,29,73,68,80,40,24,72,33,61,26
36,60,0,91,78,32,0,25,51,58,49,80,82,37,82,20
35,0,0,39,67,72,47,31,72,25,22,19,30,30,0,9
62,15,87,54,0,46,53,76,60,0,0,73,17,62,29,26
44,76,0,80,29,50,69,0,70,45,87,69,27,45,40,45
95,20,0,60,0,72,13,27,11,54,75,52,87,80,0,42
58,47,0,93,39,69,54,0,45,64,0,95,10,81,0,2
