60,10,19
1696,3357,4683,2751,2683,1672,3120,1147,1117,28
0,72,92,22,96,100,64,93,0,0,30
0,32,0,78,92,0,65,0,0,66,23
0,29,23,88,0,0,21,15,0,0,4
34,53,81,11,49,43,13,0,0,59,38
20,57,55,87,47,24,96,0,0,84,33
0,83,70,0,91,0,61,0,40,87,19
10,93,29,31,42,26,97,0,74,82,46
0,100,85,62,42,34,0,21,0,0,1
0,30,100,37,33,38,61,64,80,0,23
100,55,52,23,0,15,15,0,0,84,46
57,0,73,45,12,0,96,0,83,33,4
0,84,100,44,0,0,71,71,84,73,47
0,73,41,40,0,88,96,0,88,35,30
0,0,67,47,37,24,76,0,0,0,33
0,62,13,62,70,48,56,42,83,51,24
0,26,80,0,0,59,70,39,0,0,39
0,93,0,25,0,60,33,0,0,46,1
31,36,73,22,0,26,21,58,0,88,10
82,68,73,50,85,95,60,0,0,0,49
29,69,76,84,0,0,79,51,0,94,39
60,59,89,31,27,0,61,16,0,63,23
0,78,73,99,13,0,64,0,37,0,44
0,94,0,64,11,0,10,0,56,0,20
15,0,99,0,85,0,60,0,0,0,48
0,91,76,30,84,0,45,0,0,27,19
67,0,15,72,0,0,72,30,58,49,37
77,33,26,26,11,0,43,0,51,0,14
73,41,88,0,15,0,37,86,45,0,35
14,0,92,11,0,75,0,30,0,0,45
0,54,0,76,50,79,23,0,0,86,7
0,34,0,34,26,65,20,0,79,42,20
73,14,38,0,78,56,76,72,0,0,5
0,44,0,64,95,0,70,31,0,97,36
37,44,12,42,0,60,36,0,39,79,42
39,14,99,95,21,63,0,71,68,73,8
89,25,26,65,0,51,0,63,73,0,6
59,90,35,63,78,54,46,0,0,31,17
20,0,74,0,76,0,78,0,0,70,49
0,44,81,42,60,0,73,0,0,65,18
0,66,27,30,56,0,59,0,0,21,34
0,78,47,81,0,88,71,70,0,48,21
0,65,74,58,86,0,93,48,34,0,19
86,26,78,0,69,15,81,0,0,75,18
0,0,72,0,0,72,84,0,0,0,25
64,0,85,92,0,60,97,0,0,75,9
28,0,99,35,0,21,38,0,0,0,1
0,26,45,63,0,57,93,51,42,38,10
0,99,0,0,47,57,61,68,71,41,7
34,0,57,92,0,86,19,46,53,50,21
0,41,0,0,0,0,53,0,0,18,27
27,0,53,0,40,30,0,0,34,0,44
46,80,20,0,0,39,24,0,14,21,8
45,55,74,15,39,95,94,24,93,0,29
34,12,74,11,59,24,63,31,0,87,16
47,87,77,89,24,60,85,0,0,0,12
0,73,66,26,41,47,57,0,49,77,40
56,64,58,96,49,45,87,0,0,0,14
32,88,41,56,0,0,94,0,0,0,2
62,0,0,74,47,93,13,0,0,0,48
0,63,21,42,72,57,45,49,0,19,6
