20,13,46
914,589,1145,626,641,399,901,435,982,1234,1144,545,41
0,20,36,94,29,33,0,0,10,77,0,39,62,9
60,89,100,65,29,73,0,0,50,33,49,93,19,47
10,0,15,37,23,66,0,0,48,98,0,41,0,42
15,55,51,30,0,19,30,0,48,61,32,98,16,1
0,97,95,49,68,43,0,0,50,64,73,60,54,23
0,0,69,91,0,33,87,12,0,13,0,77,93,49
76,47,61,77,49,90,68,50,13,15,96,17,23,21
87,75,52,45,36,18,69,0,30,87,89,66,38,37
80,29,87,40,59,99,60,0,67,50,86,36,0,28
0,86,0,21,44,29,0,64,73,72,0,42,29,23
53,0,22,93,0,37,25,86,20,28,59,69,39,45
0,37,0,59,28,30,0,13,13,40,40,68,74,1
56,69,18,28,64,58,0,0,72,38,0,96,44,44
45,57,56,38,11,38,90,0,0,83,13,31,79,14
0,44,73,14,49,73,0,84,0,10,36,69,58,22
0,91,0,52,70,79,22,51,37,58,0,53,0,29
0,0,56,32,92,21,0,0,45,20,53,20,21,24
92,38,66,35,36,13,0,38,12,45,0,58,76,33
91,0,0,98,10,64,76,31,92,28,64,68,19,26
48,0,87,33,96,83,96,0,27,28,86,40,0,46
