80,10,49
4474,3207,5100,3703,5040,2180,1556,2336,2242,1191
0,0,28,0,94,33,45,0,95,0,14
42,38,0,0,91,97,91,50,0,48,5
91,0,34,92,90,69,69,90,0,74,1
53,17,52,100,79,0,0,36,82,100,11
82,37,66,44,26,0,0,25,0,11,16
96,50,74,22,0,77,0,0,0,34,16
37,0,74,0,0,62,96,83,0,46,48
88,0,64,0,75,53,19,0,28,39,34
100,30,76,13,0,0,61,11,0,51,28
96,58,50,84,46,0,82,0,58,39,5
54,0,56,71,50,0,30,0,0,0,21
75,49,92,96,0,0,54,0,43,35,26
93,65,56,31,67,0,0,0,94,57,46
44,0,86,32,0,0,0,44,42,0,45
27,20,0,0,0,0,22,0,28,91,28
86,97,88,80,52,0,90,55,0,75,38
17,62,98,13,84,88,98,47,76,83,42
29,0,100,54,62,91,25,0,0,0,6
47,0,95,0,53,96,60,0,0,84,8
97,0,57,0,91,0,0,65,18,10,41
26,0,38,47,98,85,0,53,0,0,36
59,0,39,35,28,0,23,84,62,93,47
62,32,23,35,81,10,0,52,57,34,27
0,43,40,21,50,68,33,38,0,65,49
23,84,40,65,64,0,71,97,93,0,8
84,36,37,66,0,87,19,0,63,0,3
0,34,32,10,90,93,0,68,74,43,35
93,16,72,26,20,86,0,37,77,48,11
41,15,63,80,38,25,0,24,29,80,4
75,73,25,93,65,0,27,18,22,0,48
16,0,44,98,24,0,0,40,0,85,35
0,53,54,98,0,0,29,65,0,75,2
0,52,17,58,33,75,90,36,55,0,49
13,71,14,75,56,0,0,0,29,92,40
30,91,0,23,68,19,33,0,41,37,39
14,0,44,65,79,90,85,0,0,71,23
41,0,51,0,47,0,36,0,69,38,35
34,0,58,0,53,0,96,46,58,34,37
59,41,0,79,32,23,21,75,11,81,28
62,79,34,13,10,67,26,0,0,73,39
44,99,18,53,95,0,0,0,59,17,27
14,0,11,41,58,0,24,77,92,16,29
16,0,63,86,10,0,38,77,0,83,46
89,58,65,73,65,21,0,54,36,74,8
37,11,93,75,52,0,39,0,0,10,25
0,0,71,14,47,0,14,0,61,43,36
79,43,49,16,15,0,0,27,29,93,26
87,0,21,0,92,33,38,86,0,33,29
51,0,10,92,64,0,0,0,0,0,43
0,11,62,43,99,94,28,0,82,45,15
0,0,38,51,42,11,0,42,0,0,36
31,60,32,38,63,0,85,0,0,92,8
47,0,37,54,74,70,96,0,0,37,42
75,32,42,34,0,96,14,0,0,39,14
58,10,0,71,35,0,91,88,83,84,9
0,42,41,60,66,41,0,0,28,59,31
82,63,71,68,0,36,54,97,0,70,6
0,17,99,18,16,75,30,10,0,41,37
0,64,0,30,0,41,0,0,0,42,2
0,0,24,90,62,67,45,0,45,97,42
92,92,17,0,40,74,48,35,37,94,46
22,43,23,34,0,0,47,0,0,58,15
93,0,26,83,91,90,67,0,77,71,38
55,0,77,64,43,0,35,64,0,75,44
0,0,78,0,40,55,0,0,0,80,26
0,0,46,39,0,83,0,0,0,50,42
0,0,86,74,89,0,0,50,78,84,2
45,0,80,0,69,0,0,58,0,51,8
0,54,100,93,83,0,94,0,0,90,13
86,94,21,33,34,71,0,0,36,55,7
50,0,41,44,31,40,37,0,37,66,30
78,0,20,43,0,0,15,82,0,19,24
0,0,96,32,23,61,0,17,77,55,41
60,73,46,81,0,78,0,70,86,0,19
28,0,50,21,67,59,67,0,90,74,14
94,0,87,93,74,18,11,54,57,70,47
0,56,86,26,0,16,0,96,0,42,45
72,30,25,75,69,0,43,0,0,16,3
34,0,75,91,26,0,0,76,64,34,35
59,69,51,30,28,28,47,52,50,0,32
