80,8,6
4224,1863,3112,3471,2464,1180,2577,247
72,0,58,72,0,0,11,48,47
33,40,0,76,0,49,20,99,47
69,12,0,0,0,0,32,91,14
44,0,18,42,0,0,83,89,21
85,0,0,0,90,0,68,19,44
53,63,0,0,0,43,75,0,43
59,0,42,10,0,0,51,0,21
11,0,32,0,53,0,94,56,3
97,76,23,68,0,0,44,66,28
33,0,75,0,0,66,10,0,28
24,0,0,0,0,48,0,57,37
45,29,10,0,0,0,43,69,44
95,33,35,54,41,13,57,67,33
0,0,0,0,48,42,66,0,10
0,43,0,0,76,0,0,57,47
0,0,0,0,0,0,0,0,43
31,82,50,0,23,0,58,99,4
11,0,96,0,47,72,99,35,30
67,0,88,21,29,45,0,0,45
0,0,74,64,42,13,82,12,38
24,0,14,19,0,32,45,12,22
43,35,79,92,0,99,49,0,22
22,60,64,83,10,81,66,16,4
17,0,16,44,12,63,0,60,36
0,0,52,71,38,0,0,38,6
46,56,34,71,76,0,0,0,46
89,0,52,89,64,0,79,0,39
0,26,80,0,100,31,88,91,44
78,59,24,0,88,0,0,0,7
15,46,76,89,61,0,49,0,31
78,19,92,58,98,0,24,35,11
55,0,75,95,47,0,83,0,19
36,51,72,54,98,0,90,32,12
0,0,62,0,0,0,81,0,27
36,59,87,90,72,87,69,46,39
20,20,99,0,0,24,53,35,42
12,34,45,43,21,53,79,0,33
93,0,71,17,72,0,0,0,38
16,0,14,13,0,98,48,28,2
42,0,0,32,0,15,92,0,11
25,87,40,50,0,99,0,22,30
69,0,42,0,0,0,47,21,36
72,0,0,85,17,18,96,0,13
40,65,55,62,0,17,75,80,15
57,10,18,61,85,0,55,0,19
39,0,0,35,56,0,0,0,49
33,0,28,25,89,84,15,67,41
44,0,16,0,0,28,36,92,50
16,0,56,17,0,39,21,0,38
49,60,0,0,96,0,29,81,32
17,0,22,31,85,73,59,22,37
79,20,21,42,0,0,24,48,46
64,16,21,22,77,40,69,0,27
88,0,0,11,0,36,0,71,14
0,0,48,0,50,57,85,0,34
46,0,72,97,0,0,51,96,48
16,0,54,0,52,72,0,89,22
99,0,0,36,43,0,45,0,31
55,0,0,0,0,0,0,0,4
96,69,23,0,0,0,85,72,3
22,19,0,0,79,68,60,0,37
77,0,45,56,51,0,84,34,26
47,0,68,0,0,69,0,58,10
92,0,11,0,0,0,12,43,18
100,35,15,71,0,80,41,0,31
76,85,54,0,73,83,88,0,40
0,0,72,0,94,0,54,23,6
48,13,15,0,0,43,23,0,48
66,94,0,38,0,0,0,21,34
52,59,84,0,0,48,66,94,32
92,0,31,0,28,39,94,83,14
13,65,0,0,37,18,0,0,33
0,0,62,0,38,28,0,0,24
36,57,16,0,44,79,58,68,7
0,38,99,66,0,57,80,0,24
30,35,0,61,0,0,67,0,7
15,76,46,0,92,0,18,0,18
69,30,0,0,0,73,0,0,13
79,22,0,99,82,0,10,0,35
25,0,75,0,0,0,0,0,14
