20,10,47
933,1282,1374,798,1200,804,940,502,672,626
26,75,91,25,89,25,39,60,0,0,29
52,94,80,0,22,24,0,79,44,26,33
0,0,0,76,33,34,0,90,95,20,2
0,67,90,0,14,20,26,58,54,68,25
74,96,24,74,86,96,59,28,59,38,25
20,72,93,0,97,97,95,63,69,77,42
84,23,85,65,12,12,78,0,71,46,40
0,89,23,80,92,28,60,0,17,55,6
0,75,70,61,17,79,74,30,35,20,47
0,58,63,52,12,70,26,90,0,47,4
59,100,33,24,68,45,25,24,42,70,33
28,0,38,44,99,88,86,0,56,33,25
38,48,16,0,12,58,10,45,31,70,20
0,25,82,0,34,16,20,65,0,58,33
94,75,37,48,28,21,95,0,65,64,19
79,40,48,43,59,46,23,45,100,71,34
27,40,25,82,77,57,89,81,13,16,8
85,0,76,0,93,19,0,98,95,25,2
69,0,0,62,31,50,86,45,83,24,36
62,40,76,0,45,20,81,55,56,31,1
