80,14,15
3464,2519,4315,4172,4391,3720,4847,3424,1481,3596,2845,2991,2091,1613
60,64,0,30,11,0,89,42,0,22,61,18,75,42,34
92,18,75,32,16,0,95,0,42,71,69,30,31,66,36
0,0,77,0,56,53,69,0,42,56,88,80,62,36,17
20,0,66,99,0,94,17,63,56,35,76,0,0,16,33
0,52,0,30,63,42,78,70,10,30,29,18,43,89,40
0,0,99,87,72,0,31,44,58,48,20,54,41,28,32
30,0,0,60,96,56,15,41,70,99,35,93,0,42,16
0,71,0,13,0,16,0,63,57,60,11,0,51,52,33
0,26,98,13,37,97,98,86,16,49,10,0,60,71,37
0,94,93,79,36,0,28,76,69,44,98,61,87,86,2
71,77,64,100,60,0,96,64,0,0,88,0,64,73,31
0,0,0,83,87,14,83,21,13,68,22,65,66,28,2
43,0,85,76,73,97,51,10,42,71,10,84,81,24,33
53,97,21,72,52,24,89,99,0,83,96,0,0,63,29
87,0,16,44,0,22,0,66,32,29,72,100,16,98,6
95,0,82,50,65,42,14,80,71,98,43,25,95,0,30
0,83,80,81,26,99,79,72,96,52,58,76,94,20,30
0,0,98,43,0,90,93,24,14,15,25,10,0,63,27
14,0,66,37,22,24,0,97,44,28,93,31,37,43,49
0,64,37,63,0,99,38,58,0,64,13,52,0,95,37
0,98,24,16,76,91,80,39,0,91,85,60,85,73,8
0,0,60,64,0,66,47,24,49,59,25,33,57,79,26
32,0,0,0,84,27,15,70,0,32,36,31,84,24,27
62,93,21,35,0,14,48,53,12,10,60,90,75,96,34
70,18,0,41,72,61,33,43,58,98,38,0,0,64,4
0,0,100,66,0,94,48,52,0,57,96,0,83,93,41
50,14,0,90,91,38,87,13,0,35,49,34,44,62,9
83,12,20,64,83,10,56,0,64,47,70,38,41,34,36
49,99,54,22,76,21,63,58,79,52,40,0,78,64,6
98,92,0,14,23,96,21,0,76,42,50,0,23,73,1
14,56,37,35,32,90,62,84,39,27,36,92,85,26,36
0,0,49,58,17,11,82,73,29,51,13,0,98,71,50
22,0,0,43,0,57,30,0,17,99,50,99,54,63,11
25,0,53,93,71,36,32,20,0,75,72,0,84,0,27
48,0,76,30,87,61,75,60,28,45,43,0,91,93,29
89,0,57,13,45,0,60,81,13,82,41,22,0,23,16
91,0,0,19,11,45,27,27,59,47,27,40,41,60,7
0,0,0,0,10,93,29,22,0,74,86,0,17,63,16
54,0,19,11,32,25,17,24,68,53,48,0,72,98,20
71,42,0,73,88,32,69,0,0,17,35,0,28,84,29
0,93,71,79,14,43,38,0,90,86,100,92,85,20,14
72,0,91,0,37,22,85,0,0,23,56,35,92,78,11
98,0,39,35,29,10,95,39,20,90,20,99,85,80,5
85,41,82,0,0,23,75,15,91,0,52,69,47,93,27
0,41,0,82,0,68,77,53,28,94,74,43,22,21,6
85,0,0,26,45,11,17,51,47,92,51,54,39,0,29
58,100,69,0,30,0,0,86,90,55,50,0,43,74,10
11,0,48,68,73,14,0,16,41,55,24,43,22,69,32
68,93,0,50,85,77,98,81,54,51,58,23,39,85,8
74,33,55,18,83,21,64,25,56,19,92,75,68,56,4
22,0,0,33,61,0,91,92,0,36,92,59,46,32,41
44,0,0,97,15,67,33,38,83,43,64,0,50,47,9
73,0,0,0,0,66,46,32,47,19,95,0,16,69,5
29,40,0,33,91,64,54,36,93,59,84,22,89,47,41
82,0,85,87,34,12,45,77,98,0,19,0,78,0,1
0,0,0,38,100,0,0,41,0,54,56,0,24,51,16
100,34,27,45,0,0,21,80,48,99,91,35,31,55,46
78,0,35,14,0,83,0,51,0,69,38,31,20,0,21
17,0,97,83,87,0,0,10,59,57,81,88,59,0,15
43,0,48,12,89,73,20,81,0,52,93,25,41,37,43
35,0,48,83,0,0,28,89,0,23,15,24,86,49,19
96,94,0,55,44,0,11,42,30,0,11,32,75,33,30
11,22,38,56,34,65,79,25,42,43,41,77,56,69,49
80,73,0,18,0,43,100,69,35,21,33,0,87,23,17
67,70,21,78,11,64,0,45,45,41,74,91,0,29,31
94,0,0,58,42,39,65,86,0,97,87,49,75,79,11
23,0,60,36,0,56,0,41,44,57,71,86,0,19,29
60,0,80,20,58,14,68,21,0,78,71,52,25,0,28
44,90,0,53,69,78,48,83,53,94,54,59,0,45,39
14,0,0,100,0,10,31,64,63,91,27,0,62,51,37
0,0,31,0,90,98,45,87,96,70,40,0,41,75,40
51,0,0,61,0,19,33,59,0,40,70,0,96,90,2
18,0,45,0,85,72,25,85,0,32,68,0,91,49,39
79,81,81,51,0,70,43,17,42,47,71,80,89,88,4
61,0,43,0,0,71,81,47,0,85,57,62,61,85,30
0,0,73,36,30,34,0,45,0,48,69,24,62,21,2
46,0,0,39,73,48,13,63,56,73,95,94,31,28,45
95,76,87,12,63,94,27,15,61,18,66,85,76,0,21
73,40,88,62,96,0,11,94,82,53,95,47,14,10,10
35,0,51,0,18,54,11,30,0,67,91,0,0,85,11
