100,14,19
5716,2862,2895,5476,5606,4585,3750,3576,3672,5048,3684,2681,3585,3097
89,0,0,10,82,53,0,13,14,58,83,70,59,77,18
34,0,0,61,75,40,82,52,56,28,0,0,0,14,14
58,0,54,19,64,20,0,62,0,0,20,37,92,87,24
47,24,0,64,78,0,32,47,27,36,0,0,55,0,15
36,0,0,0,41,77,72,66,0,50,0,0,27,16,17
49,0,0,10,69,48,0,86,24,82,18,86,31,0,41
100,0,0,98,16,85,72,31,85,80,13,18,0,0,17
19,80,0,93,26,79,0,68,12,52,43,90,95,0,38
13,0,81,62,10,37,87,52,38,59,72,0,0,0,26
81,0,68,11,53,33,70,19,0,61,0,70,27,87,11
21,69,10,26,49,95,0,31,34,66,69,39,0,0,16
98,15,0,44,96,28,68,51,0,16,28,14,77,99,47
30,0,93,44,40,0,0,21,11,77,0,0,22,96,20
81,77,0,59,40,57,16,49,19,48,69,0,45,23,34
98,0,70,78,41,47,41,45,98,86,98,0,51,0,39
97,0,99,68,14,0,0,24,24,42,12,0,0,88,12
17,63,0,15,64,91,63,43,0,88,35,0,0,0,49
36,16,66,20,59,31,100,13,40,95,60,80,86,81,4
28,47,0,82,41,17,87,59,0,18,53,0,57,36,19
50,70,39,53,19,87,70,41,34,34,30,0,32,0,14
36,43,0,19,94,23,75,22,36,34,34,85,0,0,7
77,0,0,95,59,46,0,67,72,88,48,0,85,47,1
44,0,84,32,29,20,0,37,33,84,79,22,47,15,7
95,52,16,24,78,49,0,76,30,77,86,0,0,80,13
53,24,53,45,54,43,0,46,51,52,0,0,0,36,29
86,0,41,54,33,11,82,26,62,25,25,51,88,0,35
54,0,0,77,78,10,0,42,51,90,69,83,0,55,31
62,0,85,26,99,62,30,90,40,61,52,0,35,0,13
55,0,63,56,94,85,0,60,44,35,81,0,53,28,3
52,55,49,15,64,95,51,54,76,35,44,65,70,47,12
0,69,0,77,92,41,27,45,0,31,68,19,86,0,49
57,38,0,92,16,0,36,98,27,41,77,0,0,0,21
