100,9,12
5434,3353,3235,3185,5834,2798,4148,5842,677
83,0,0,13,93,12,0,0,88,40
42,59,0,45,0,59,34,54,70,32
42,39,18,81,79,0,0,27,99,7
53,0,0,30,39,0,14,62,26,49
98,0,0,31,17,0,55,48,93,15
0,27,78,27,57,0,94,0,30,35
57,0,0,19,0,0,42,80,52,23
49,0,42,38,13,0,27,44,42,12
27,0,0,39,0,0,54,72,92,11
69,68,0,32,82,32,45,12,41,3
12,0,0,86,46,0,71,43,99,17
61,30,35,40,97,22,33,39,88,42
0,57,0,96,58,0,59,46,85,6
38,0,82,22,84,0,72,62,53,25
79,18,0,49,80,0,57,30,67,21
84,0,51,34,76,0,42,0,46,9
63,0,0,88,0,68,69,47,13,49
21,0,0,88,0,0,71,17,49,18
10,37,0,33,80,0,89,50,82,44
0,95,61,34,58,0,19,0,0,25
0,0,84,55,18,95,57,75,44,10
0,36,0,39,62,0,79,14,0,1
23,0,89,47,0,0,0,89,39,7
93,0,35,41,42,52,0,25,0,45
10,0,0,82,27,0,35,90,0,20
69,80,94,57,53,0,62,64,90,27
81,0,0,81,99,0,59,0,80,19
41,0,0,11,83,40,13,0,92,23
77,0,46,76,83,0,35,61,0,25
0,0,0,59,58,0,48,45,83,14
39,44,30,71,0,79,0,67,87,28
47,0,0,35,82,30,0,26,0,18
84,0,0,92,0,30,0,73,39,15
15,0,0,67,12,46,32,81,0,22
88,0,0,31,17,62,55,0,32,37
0,0,0,16,86,62,36,96,36,19
41,0,0,98,84,98,72,44,80,39
37,99,0,35,86,0,26,33,90,12
97,50,77,45,30,0,67,78,0,5
90,0,0,14,44,29,79,86,47,40
84,0,0,86,0,20,56,0,13,21
97,26,26,57,0,25,84,0,96,19
74,0,51,63,28,0,70,36,100,25
91,0,0,55,0,17,35,59,90,28
66,0,44,75,43,0,84,44,93,49
97,0,43,79,35,0,97,0,0,42
73,0,0,99,24,0,57,43,0,20
89,0,0,92,58,0,72,30,96,50
0,26,72,44,61,0,26,0,73,50
0,0,0,99,100,0,18,88,56,19
0,62,81,65,30,0,90,0,62,50
52,28,0,25,67,24,87,93,36,28
57,0,0,28,25,87,85,21,37,48
61,60,0,26,0,0,30,46,34,43
58,100,14,50,0,85,0,0,37,24
0,91,0,28,23,0,0,86,40,24
26,0,64,92,0,73,33,13,70,39
0,0,0,91,14,63,100,73,32,46
65,0,0,72,69,63,83,87,61,36
68,0,0,82,18,53,85,40,76,11
0,0,0,69,89,0,0,28,99,7
50,0,0,99,29,0,48,48,72,2
61,82,0,58,35,71,27,0,54,35
0,70,53,47,0,0,0,76,82,45
16,80,94,13,81,0,59,97,18,43
96,64,47,69,97,0,70,57,37,39
20,0,0,51,100,37,69,84,60,37
80,0,0,34,15,0,85,51,0,49
11,70,62,60,36,90,37,90,63,30
0,18,0,45,48,60,65,0,86,44
55,79,63,47,0,0,44,99,84,5
40,68,0,27,81,65,0,0,75,7
14,0,0,18,0,76,39,62,71,39
0,0,0,10,55,0,19,57,51,36
33,0,0,32,78,0,80,29,59,25
82,0,0,56,46,36,84,43,30,22
93,0,85,54,38,38,48,83,73,40
21,15,19,74,68,0,0,60,41,7
0,0,0,37,62,16,14,36,18,12
67,0,0,100,86,0,86,85,17,4
66,0,43,61,91,53,45,66,60,2
87,14,55,92,22,71,78,79,31,49
11,0,88,59,58,0,0,0,49,47
0,91,0,88,65,0,29,94,80,17
0,0,0,89,90,0,22,0,0,35
35,0,0,49,57,78,77,0,39,25
59,0,97,78,40,0,0,100,0,24
0,59,94,78,99,57,25,0,0,32
75,45,0,17,90,41,37,52,80,35
0,83,0,14,42,0,15,94,91,37
59,73,28,11,94,0,59,0,41,22
35,0,97,82,69,0,73,96,0,1
81,0,0,91,81,0,38,58,69,10
26,0,77,49,14,0,0,23,38,26
0,0,0,30,44,0,17,0,87,24
92,0,0,87,21,58,28,10,12,1
41,75,42,62,59,54,26,15,0,36
82,0,89,54,27,89,45,45,0,35
51,0,0,88,48,0,16,30,67,18
53,89,87,46,79,19,92,25,36,3
