100,7,10
6232,3096,4175,4236,3160,7413,1554
50,86,59,0,84,97,10,20
95,0,0,0,49,53,78,33
40,36,0,0,86,50,96,12
67,0,91,86,33,77,75,26
68,96,0,54,10,57,94,36
78,65,16,0,60,64,78,16
25,0,17,39,87,83,57,35
52,56,63,0,99,45,18,40
46,86,42,20,66,72,0,31
100,0,47,62,38,12,0,42
13,18,10,0,41,16,60,24
46,88,98,75,91,77,24,13
68,29,97,0,17,24,0,31
61,13,98,0,63,22,97,7
58,0,42,70,55,24,58,30
52,0,36,38,55,98,62,12
10,52,10,78,62,86,56,27
70,58,23,0,43,58,0,18
44,94,92,88,64,28,86,25
16,22,47,0,31,85,0,39
20,0,0,24,63,16,70,4
81,0,34,0,83,22,52,45
52,37,0,45,66,38,13,30
42,87,0,41,34,100,0,8
14,0,0,0,36,96,48,47
99,13,0,68,69,74,83,36
16,98,82,25,62,88,0,16
22,0,81,17,63,66,0,30
75,0,13,0,52,99,0,20
14,0,63,0,32,87,83,31
66,0,0,81,29,65,16,42
27,0,0,93,61,59,0,15
39,0,48,0,12,12,0,26
71,0,77,0,37,26,38,46
50,95,21,41,34,55,68,7
22,92,33,14,58,40,46,49
46,67,23,0,63,53,40,43
96,29,51,0,71,61,38,21
26,0,42,0,98,59,59,30
91,0,64,63,72,17,86,30
14,0,86,0,26,64,30,7
93,30,73,85,40,89,94,38
87,60,0,40,95,57,97,17
58,72,17,41,46,22,65,46
20,84,0,53,16,26,98,12
12,79,74,0,56,63,55,33
63,0,67,50,86,85,0,48
18,0,47,59,42,81,0,39
43,33,0,54,33,23,52,30
20,0,85,0,69,43,66,8
47,56,26,19,16,99,0,37
88,85,69,52,48,89,0,25
27,89,79,0,31,79,0,33
45,64,29,0,75,51,90,26
13,0,66,0,90,21,0,33
84,0,55,0,34,63,39,15
81,22,0,39,13,50,34,41
48,0,90,45,25,60,0,32
41,96,87,0,73,58,33,47
70,59,84,41,99,32,91,38
41,94,0,23,71,63,0,2
66,0,57,58,99,61,31,1
13,0,0,0,43,14,100,32
66,0,90,0,60,67,0,18
76,72,0,0,74,33,21,5
54,0,0,68,53,80,0,8
69,0,47,0,80,57,68,34
80,0,86,12,54,36,28,16
44,90,0,24,92,31,50,27
64,0,0,25,31,71,37,18
33,0,40,10,82,91,90,39
14,98,46,17,14,60,48,41
85,96,51,0,60,84,53,46
43,27,33,95,51,77,0,46
51,81,22,18,24,39,0,33
66,0,67,20,56,45,57,22
25,0,14,0,20,95,0,7
22,0,86,35,22,53,76,43
28,0,32,84,88,39,66,45
26,25,10,0,90,55,0,2
89,0,20,59,78,93,41,17
44,42,14,47,89,96,25,36
55,86,0,0,72,41,100,14
59,80,84,0,42,46,58,43
66,63,62,98,96,59,18,14
27,59,77,0,61,30,65,29
36,0,54,77,44,79,74,27
96,0,0,15,68,82,33,21
30,23,60,0,18,25,19,38
95,19,82,57,36,44,0,14
70,0,35,88,67,76,28,17
27,55,34,64,58,23,88,17
35,82,78,0,65,89,0,49
20,62,0,0,71,86,39,48
17,84,0,59,62,37,54,9
79,71,0,78,43,66,17,6
27,91,38,0,84,60,0,32
60,59,0,0,56,84,0,28
11,71,53,10,50,91,43,29
76,86,40,84,86,80,10,35
