60,15,65
2395,1634,1277,1505,1718,2072,1276,3211,1958,3404,1068,1985,1938,2913,2306
0,0,30,0,52,34,0,0,26,46,16,17,91,14,37,43
41,71,66,43,87,0,0,24,76,96,61,83,16,57,84,34
0,92,53,0,55,0,40,42,61,74,15,87,69,78,42,33
91,0,49,79,60,35,69,32,43,62,69,21,18,71,17,9
82,0,18,70,0,0,94,0,13,0,68,28,38,81,32,16
89,46,56,14,48,66,0,33,40,61,92,73,0,70,59,11
0,35,60,31,22,14,77,33,0,34,59,26,80,52,61,24
0,27,12,75,26,38,0,84,0,0,58,51,0,32,35,24
0,21,41,0,0,0,91,61,94,86,80,93,10,23,83,18
0,48,61,34,88,32,0,25,0,0,86,11,50,32,82,42
29,0,85,48,69,54,0,0,19,78,97,62,59,0,16,38
14,0,66,0,42,59,66,86,42,94,50,55,12,0,60,31
39,0,86,54,97,94,0,14,22,0,87,37,0,20,27,26
39,0,10,36,69,74,0,38,62,77,10,33,100,0,84,19
30,94,68,0,87,30,0,100,95,26,0,40,61,56,50,32
83,0,56,65,38,29,0,14,84,62,35,52,0,35,74,15
0,14,35,0,35,50,0,46,34,69,94,46,37,61,56,36
0,47,39,46,66,84,22,56,38,0,51,55,73,14,12,29
40,0,13,11,14,13,0,58,0,67,61,90,0,38,79,4
84,60,100,0,62,95,72,28,63,0,35,66,54,79,83,43
22,12,39,11,33,41,15,54,15,0,16,40,99,26,61,6
15,0,12,0,71,18,0,0,76,55,28,32,84,44,44,10
55,92,83,0,0,80,0,100,73,0,74,25,69,17,23,47
62,42,87,0,0,88,99,54,59,47,96,100,23,44,93,4
48,39,33,66,16,71,0,19,77,0,14,94,0,52,30,4
0,71,98,68,62,82,45,35,0,0,33,55,53,12,34,4
14,0,34,69,11,52,0,87,91,24,42,93,0,0,15,32
82,0,25,57,88,0,45,81,37,0,78,97,0,0,66,6
49,56,85,94,0,0,42,10,56,32,90,88,30,97,12,26
0,0,54,0,58,0,12,39,74,32,87,100,100,0,55,47
0,14,65,43,80,96,32,20,61,97,92,40,46,85,36,2
0,93,53,50,0,95,0,52,40,0,15,26,0,18,27,13
0,29,32,30,81,95,0,74,0,27,99,27,28,0,62,18
58,61,99,80,55,81,48,62,43,0,24,28,0,30,69,26
68,0,37,15,0,55,40,65,60,10,83,91,22,77,47,18
0,0,51,0,49,48,64,16,92,35,17,63,80,0,61,13
90,15,31,0,39,14,48,0,57,19,40,63,88,0,43,31
80,0,58,54,66,70,0,48,97,78,0,82,0,0,98,9
66,39,97,88,50,0,27,30,32,89,81,41,76,0,87,20
0,57,60,32,24,74,0,33,0,0,71,97,0,75,80,17
99,66,17,75,24,0,99,46,0,80,52,15,72,0,60,50
54,29,73,75,0,0,0,37,38,29,67,52,22,51,80,30
0,47,16,0,0,0,51,63,0,33,90,18,49,67,82,24
33,14,29,0,80,0,42,87,12,0,0,29,0,0,29,31
95,64,85,0,48,0,0,34,47,67,59,84,65,46,38,14
19,0,54,86,0,73,0,68,0,0,94,35,71,35,11,16
28,62,49,49,28,43,0,94,0,63,21,63,71,68,69,39
27,77,78,27,0,86,38,38,0,0,34,15,40,20,48,20
0,90,68,0,62,38,0,54,59,70,15,56,37,0,44,43
31,88,64,91,0,14,0,0,51,55,14,80,71,47,57,44
0,0,88,80,52,0,0,59,30,62,0,28,39,68,81,47
86,0,45,79,0,0,13,13,51,0,42,78,99,35,23,2
31,100,38,0,39,80,97,0,49,64,0,45,72,16,34,49
96,58,76,17,0,60,0,87,65,67,78,39,30,33,59,43
0,42,17,0,10,97,81,33,59,53,60,71,92,62,90,43
0,0,79,24,47,53,86,13,96,0,74,15,65,17,93,38
77,73,50,79,36,0,0,14,0,0,34,64,45,30,50,42
0,69,79,0,0,0,79,76,84,84,53,27,31,89,59,7
23,44,19,79,0,67,0,0,84,54,18,15,24,78,100,18
56,0,60,0,0,0,0,61,0,12,84,40,74,94,84,20
