100,7,28
6325,3271,4565,5992,5153,4597,3888
97,0,50,11,69,94,38,27
79,37,84,76,70,75,48,17
76,0,55,96,77,31,65,3
34,84,99,28,34,100,47,20
40,15,49,52,34,76,50,31
17,20,23,34,99,83,32,22
56,22,16,28,57,53,55,18
63,95,71,96,68,0,83,2
82,91,21,79,78,73,82,13
96,0,89,80,61,0,94,29
51,0,42,80,62,74,73,42
33,0,85,72,63,44,39,3
80,0,48,54,65,26,25,28
49,0,40,76,84,50,91,31
82,25,84,89,29,0,48,14
53,0,36,51,31,18,16,37
89,77,20,86,47,74,95,33
67,0,54,13,44,0,62,17
73,0,80,44,96,0,25,5
35,58,66,85,81,53,58,45
73,74,43,37,46,89,27,4
65,75,95,20,25,0,98,17
25,17,30,67,90,73,79,44
55,79,63,31,79,53,57,12
21,0,91,29,51,80,41,25
83,0,69,59,99,57,60,40
38,0,57,79,59,10,17,10
79,77,37,59,31,38,52,14
28,0,67,45,60,0,63,41
97,13,34,60,51,76,79,47
100,0,74,10,27,13,37,22
85,28,34,35,37,32,60,38
78,0,81,59,94,16,100,34
82,43,11,54,85,30,67,30
19,77,21,97,24,92,43,36
61,0,13,36,41,0,74,33
22,42,82,43,22,74,63,45
60,97,79,95,62,96,61,41
26,0,90,55,56,55,14,25
66,45,87,68,94,36,34,30
98,87,74,25,52,93,58,6
19,40,75,27,96,0,21,25
57,94,12,14,64,0,78,39
88,61,18,12,86,0,63,12
80,90,35,14,31,0,53,36
42,47,49,59,36,17,88,36
66,54,30,90,59,0,52,25
77,0,46,58,31,0,50,22
17,58,73,12,49,57,22,19
79,0,29,89,44,76,16,32
80,18,48,54,53,0,89,41
95,0,51,21,56,60,70,41
61,82,28,88,76,0,29,21
74,99,42,73,72,49,95,7
12,0,77,33,46,0,99,50
18,42,28,22,99,58,47,16
30,40,47,46,36,65,27,32
63,94,63,26,62,61,55,21
98,63,73,86,76,0,91,4
20,0,58,30,80,95,44,28
82,79,61,25,77,28,17,34
42,90,25,12,26,24,77,31
26,50,51,13,23,0,39,41
100,87,54,15,43,0,56,22
62,42,85,22,23,63,59,3
62,0,14,64,75,71,31,21
78,54,19,83,51,33,90,50
13,0,85,55,18,0,30,13
88,0,48,60,29,20,26,19
69,14,75,85,26,23,20,10
15,0,29,15,24,59,45,35
84,0,74,86,10,0,10,47
27,85,70,31,76,81,36,35
72,39,67,71,69,14,65,21
26,23,74,84,79,83,81,23
19,61,86,15,51,0,95,38
84,33,31,97,21,86,100,23
61,39,57,54,89,43,29,18
21,62,44,30,37,31,70,27
32,50,57,89,63,84,91,10
84,0,21,12,54,26,80,14
62,10,63,32,51,51,42,36
63,0,54,56,71,0,95,48
79,0,45,34,27,70,66,35
92,39,53,75,53,55,38,41
50,54,17,13,87,73,42,11
100,61,64,73,19,0,11,42
45,82,31,19,63,25,81,26
51,51,45,11,49,0,61,30
89,27,38,86,97,42,19,37
49,86,53,37,92,94,43,3
71,75,59,81,29,48,53,7
43,12,85,31,51,0,74,22
56,70,14,26,89,14,97,23
79,100,86,83,89,36,76,6
78,91,64,55,11,69,85,35
87,0,59,92,97,13,84,48
20,22,72,10,54,41,33,45
39,0,23,90,46,86,96,42
35,0,36,71,41,79,86,39
