80,11,48
4304,3186,2803,3023,2240,2756,6016,2513,2840,2560,436
42,37,0,0,0,92,54,28,33,38,35,17
53,84,84,80,0,0,17,59,77,16,40,40
0,0,83,56,0,0,61,0,0,72,24,34
54,81,24,48,0,31,79,0,0,80,33,18
73,46,39,0,0,61,51,80,0,82,14,12
55,86,100,0,78,0,29,0,16,59,80,37
78,46,0,0,44,0,0,0,49,0,80,44
76,73,34,18,49,43,96,0,0,0,59,37
78,0,0,0,97,45,0,68,61,72,89,7
85,74,28,93,71,89,96,0,25,64,27,27
90,62,57,95,0,0,46,36,39,0,56,2
94,14,0,0,51,98,0,0,56,0,87,15
0,49,0,53,0,93,37,87,61,12,26,18
85,53,0,0,0,53,0,42,50,0,14,35
92,0,0,0,0,44,43,57,28,75,84,17
42,0,0,0,0,0,73,80,20,0,32,31
97,45,0,49,65,0,96,46,22,0,12,40
32,17,0,0,84,0,0,0,51,0,36,19
74,96,74,0,0,96,56,0,40,72,55,17
76,57,0,0,72,54,14,93,0,73,65,43
26,71,0,77,39,0,93,0,26,64,30,2
0,0,22,55,61,0,40,0,43,20,92,13
25,0,0,10,24,0,83,50,47,78,22,9
24,32,15,45,0,64,29,41,23,0,80,44
0,39,50,81,0,51,22,0,0,90,14,34
63,88,0,46,59,62,73,85,78,86,65,15
20,58,39,0,30,0,89,0,74,0,40,22
87,0,55,0,59,90,82,0,37,0,90,18
48,76,11,42,83,52,43,0,50,0,77,22
73,0,0,0,19,81,21,75,82,99,94,35
82,0,0,0,54,0,96,0,25,55,74,16
0,0,0,0,74,48,14,0,34,0,28,8
46,37,0,0,17,47,0,51,0,0,44,17
13,30,77,0,0,30,0,0,99,52,39,25
55,0,77,0,50,71,75,91,46,0,19,32
39,26,10,0,51,50,72,55,0,0,55,25
0,0,16,10,0,95,0,39,51,73,62,30
34,99,0,94,86,16,96,74,42,0,17,2
26,44,0,60,36,0,86,54,98,0,51,9
36,28,100,30,84,40,95,86,25,47,52,3
49,13,0,0,0,30,27,0,75,0,95,27
36,85,0,0,46,36,33,54,0,0,36,48
90,89,11,0,18,0,64,75,14,0,73,35
35,0,0,63,0,0,0,0,70,0,53,43
13,55,53,51,22,80,0,84,0,0,87,36
79,10,25,88,55,23,90,11,22,88,82,26
52,84,29,0,46,26,23,60,61,55,91,20
22,11,0,0,89,83,63,0,0,30,53,40
58,15,90,80,0,0,49,82,91,76,100,11
0,0,0,0,0,47,100,0,14,96,77,5
0,0,80,14,22,98,75,0,0,74,76,27
66,60,30,76,41,72,96,0,22,0,86,42
0,47,76,0,49,0,64,24,0,43,30,26
21,39,60,0,0,44,95,32,58,30,56,1
0,34,45,0,0,0,23,0,55,37,17,19
18,0,99,82,96,98,43,0,45,0,34,44
82,16,0,0,0,0,50,53,42,96,26,34
43,0,94,0,0,70,83,82,48,0,64,48
0,53,56,88,0,0,48,0,98,0,26,3
24,0,92,31,19,0,0,44,0,46,91,23
17,0,36,13,73,0,52,54,0,0,26,11
21,73,0,28,66,37,42,92,72,0,80,2
49,100,64,31,52,25,90,24,0,46,67,14
73,0,43,91,0,0,0,0,15,0,79,16
42,29,64,0,0,0,32,70,0,0,75,33
68,93,0,0,94,19,37,12,52,57,57,34
80,0,0,0,51,26,63,0,23,0,25,45
19,0,23,96,0,39,73,0,71,0,51,45
29,40,71,0,59,0,33,0,62,74,90,44
0,44,21,73,38,61,82,44,12,0,29,45
0,86,0,0,11,30,91,89,49,59,51,30
99,53,28,72,25,0,44,0,72,66,24,32
84,0,42,0,59,0,92,0,0,0,83,9
77,0,55,28,0,17,10,16,90,0,83,32
17,66,0,20,0,0,88,10,92,0,74,17
91,0,0,0,63,0,30,30,78,22,74,11
53,94,38,0,0,0,81,0,12,25,33,15
28,23,35,0,0,20,83,0,91,71,27,22
0,71,0,0,53,40,71,27,0,65,82,43
0,48,0,54,18,92,23,49,0,62,55,25
