60,9,6
3488,1546,2631,2356,2988,2250,2055,1756,175
87,51,0,74,0,0,0,0,0,48
23,0,75,12,91,40,60,56,27,47
27,0,64,28,0,0,85,50,65,41
76,0,49,0,48,56,72,76,48,50
63,0,0,84,0,75,26,0,59,7
42,0,22,61,92,0,83,0,18,23
13,0,0,73,0,19,0,24,72,19
86,0,0,63,0,14,0,77,19,17
95,88,0,10,69,69,0,44,13,2
71,15,77,55,80,0,17,0,0,2
56,0,100,83,13,58,59,91,51,50
36,10,85,77,65,14,62,100,30,4
85,45,67,54,37,16,92,0,45,21
56,46,0,92,26,51,39,46,14,16
100,0,0,73,0,30,64,23,89,19
82,17,40,77,10,0,74,0,71,2
65,20,10,93,14,31,0,0,81,8
79,0,71,11,0,0,35,23,58,18
39,0,90,51,62,51,0,16,23,17
88,0,38,96,31,0,0,26,88,17
25,0,67,60,0,94,50,0,84,37
54,0,42,25,47,0,95,0,59,48
30,65,43,0,52,0,63,0,95,29
18,35,0,0,89,0,0,87,62,38
54,12,84,58,37,91,83,34,0,16
46,97,19,60,0,0,75,73,100,36
14,0,36,44,79,47,49,0,19,23
94,0,54,0,90,0,76,95,93,41
76,37,0,0,97,97,65,59,84,16
38,41,0,13,62,58,0,73,27,25
13,79,0,14,0,0,30,14,0,40
30,0,27,72,45,76,0,0,63,41
76,0,91,15,0,87,0,51,28,47
67,46,0,17,0,0,100,21,67,13
17,32,26,0,0,0,72,0,43,17
58,34,71,28,62,0,49,93,0,16
66,0,70,50,87,0,53,0,66,15
59,0,0,26,0,0,0,0,16,23
73,66,0,46,56,70,71,40,59,22
97,54,0,62,0,18,45,0,93,50
90,0,39,0,0,99,71,0,0,17
33,0,70,11,0,51,72,0,19,27
47,0,37,93,0,0,70,0,0,19
62,0,0,90,10,0,26,0,33,49
29,51,28,25,50,0,0,0,57,1
14,62,0,0,39,0,0,82,0,2
42,50,12,95,71,91,0,0,83,33
70,85,14,41,79,0,51,0,16,15
64,0,46,83,96,0,0,11,31,23
72,92,88,0,12,0,22,0,61,12
16,0,94,0,0,68,0,0,98,23
36,0,84,92,31,39,0,0,0,44
60,97,70,0,13,0,83,0,97,19
99,53,0,0,0,10,0,0,28,15
66,0,31,0,65,13,76,0,33,31
75,0,0,65,34,0,10,0,15,12
52,0,0,77,0,89,73,69,33,12
87,89,0,85,53,0,64,0,30,33
15,0,71,0,0,0,0,0,0,12
35,25,0,0,21,0,0,0,0,3
