80,9,11
2864,2150,5989,3659,1865,2083,4409,5212,2288
0,56,50,0,89,43,40,31,59,13
30,73,48,69,99,0,0,12,31,10
56,33,56,0,95,76,51,99,10,32
0,70,47,89,95,76,43,96,28,36
41,98,46,56,91,0,41,97,69,12
15,18,69,0,56,100,82,38,97,47
0,37,84,0,32,0,15,98,84,21
56,76,40,0,0,0,84,91,11,45
79,44,67,65,46,0,0,95,34,29
12,25,75,0,98,0,43,71,100,16
0,65,96,0,63,80,82,74,48,32
0,38,24,91,0,71,85,73,82,5
0,14,42,52,36,0,21,39,48,8
52,87,0,62,58,0,48,96,13,21
85,22,0,94,54,34,59,76,17,50
0,44,22,53,70,0,15,25,22,22
80,34,79,0,23,0,0,39,64,22
67,65,39,0,59,57,78,62,39,28
0,27,55,0,95,0,44,80,47,50
0,76,10,30,0,31,25,12,23,38
25,71,84,75,43,0,57,67,93,40
34,29,20,0,0,0,38,36,95,6
0,91,0,0,16,0,0,83,29,5
0,27,67,0,0,0,61,32,93,12
24,63,0,60,13,25,67,18,80,23
93,97,44,37,19,0,42,74,62,49
94,97,52,96,16,0,68,92,29,40
52,76,30,40,52,86,31,44,48,7
0,79,13,91,0,89,64,35,79,30
0,16,86,90,92,0,13,21,55,18
38,51,50,0,41,51,25,94,28,27
0,33,87,80,11,0,16,64,36,15
11,18,100,54,27,0,45,11,90,27
0,65,72,13,30,0,0,63,54,43
55,71,70,33,0,61,99,44,52,15
32,89,75,0,93,22,59,36,33,44
0,19,51,0,15,26,82,83,21,1
99,26,61,0,51,0,41,19,93,46
76,98,71,0,47,72,28,74,68,16
47,15,45,59,76,57,22,74,89,25
0,78,0,0,99,59,33,43,47,36
90,34,61,96,0,34,90,40,53,47
69,94,70,0,33,35,36,84,52,37
0,63,56,40,0,0,89,32,59,37
0,96,14,33,11,0,63,34,79,27
0,47,82,53,94,0,68,63,47,9
0,73,82,0,35,87,0,51,81,36
0,26,0,0,23,0,0,38,28,13
51,25,48,0,49,0,0,97,44,48
92,97,68,66,25,45,13,64,23,5
0,66,47,0,26,83,10,90,57,39
0,38,97,10,48,0,42,71,88,21
57,78,60,0,0,0,64,34,15,25
87,48,0,80,60,64,83,53,17,48
0,54,0,0,0,0,56,44,75,29
93,65,71,41,50,72,37,40,82,23
62,63,31,22,27,0,0,39,79,15
0,100,29,61,88,86,17,50,69,14
0,52,77,39,33,0,15,64,68,48
27,80,73,66,85,0,64,47,42,34
47,71,17,21,59,57,53,33,92,26
89,21,30,0,0,0,74,87,69,21
89,20,73,0,0,15,29,12,53,24
0,62,24,0,87,0,14,19,81,10
0,24,76,58,94,0,74,20,75,24
0,12,23,91,0,0,0,17,89,18
0,42,90,0,50,84,0,11,34,31
41,59,94,98,80,43,24,65,71,47
0,66,12,0,77,0,22,57,74,42
0,10,81,41,60,0,90,34,52,42
15,54,17,45,0,0,81,43,84,46
84,96,28,39,11,10,48,61,34,25
75,22,53,41,0,0,0,75,56,36
95,100,34,44,70,79,67,59,70,32
0,16,83,0,91,0,0,66,46,35
91,26,51,0,97,53,51,14,32,45
80,28,98,32,0,0,75,37,71,5
0,76,0,0,84,17,27,80,48,19
15,72,77,49,12,17,96,53,77,19
0,71,66,0,20,0,0,22,67,16
