80,7,55
6617,3378,3082,3142,3153,3112,933
35,0,50,79,87,0,96,19
44,0,0,15,60,52,10,37
80,85,22,24,64,93,53,31
97,0,70,28,64,63,48,16
39,58,0,86,57,0,86,7
28,44,0,49,80,0,97,39
82,25,61,87,38,42,13,3
64,0,91,13,82,54,20,25
72,28,68,61,41,83,0,38
74,0,95,96,86,0,87,36
48,96,85,24,94,0,0,26
54,0,85,51,87,59,54,42
82,41,0,34,73,36,90,39
16,0,94,0,53,53,27,8
89,0,0,60,63,50,14,25
89,31,0,0,80,75,24,24
50,77,66,26,0,25,0,25
60,0,29,25,79,0,70,18
47,0,0,82,72,0,21,9
55,79,0,43,76,36,14,6
77,16,61,44,0,79,0,7
89,94,41,70,30,0,23,20
87,73,0,92,18,41,18,2
74,0,72,97,24,0,98,32
67,0,69,79,52,30,19,2
67,20,94,64,27,0,19,1
65,35,14,44,77,83,48,13
82,39,24,53,88,45,0,41
25,0,0,0,65,88,0,14
56,0,18,63,13,0,31,50
71,48,100,94,43,74,44,42
41,0,0,18,0,40,51,3
90,0,77,97,49,54,74,30
39,0,66,0,48,38,0,19
28,38,44,73,68,45,41,12
56,38,15,69,94,52,47,17
83,0,30,74,0,73,87,39
35,53,34,27,44,0,0,13
34,42,50,89,35,23,99,39
77,0,0,0,29,82,30,17
48,0,78,0,47,20,60,31
31,10,0,86,0,0,78,26
91,0,64,15,23,46,85,4
28,88,0,0,36,0,81,43
79,31,0,61,25,0,0,39
31,38,52,96,62,90,19,8
15,53,0,20,61,0,84,8
67,52,67,0,11,0,49,45
52,18,77,90,60,16,96,18
66,0,78,29,93,0,0,9
50,0,86,0,36,0,66,33
13,96,33,69,80,0,38,48
75,33,0,86,36,93,83,32
91,98,100,0,65,0,48,7
90,32,37,45,0,0,69,29
47,59,0,64,0,47,83,15
51,0,50,82,62,49,20,16
77,40,57,60,37,25,0,45
54,85,38,74,67,35,62,47
24,0,0,0,86,0,96,12
45,39,87,39,71,46,85,44
95,0,32,45,87,19,98,5
73,0,32,12,64,21,0,14
59,39,0,35,70,89,40,44
48,74,0,64,34,66,21,10
56,0,14,35,87,0,18,3
11,0,30,19,100,26,81,9
75,42,0,13,78,0,32,30
57,53,0,58,24,0,36,35
95,47,12,93,66,0,35,18
43,0,37,0,28,0,10,25
37,0,0,51,31,0,75,49
34,0,19,95,89,0,94,11
27,0,0,61,84,0,90,45
22,71,43,58,95,0,11,10
13,55,0,79,61,78,97,40
84,0,30,92,0,70,54,38
71,50,68,0,52,89,75,50
59,0,0,66,46,0,0,32
35,10,23,13,57,26,81,12
