40,8,64
1724,2624,2647,2923,1884,737,834,374
65,83,50,60,22,11,31,69,25
26,95,64,94,58,0,23,53,44
30,0,71,86,76,56,60,40,16
57,0,38,66,86,41,94,13,18
80,72,78,81,31,82,31,77,23
38,27,53,66,24,53,60,83,9
0,40,29,97,56,89,64,92,12
0,61,61,52,0,0,17,95,49
0,79,17,40,74,61,0,69,28
0,36,17,0,19,0,73,0,42
0,30,93,73,55,45,55,20,6
75,64,95,0,99,91,38,0,30
0,0,24,24,50,66,53,32,4
16,43,86,0,79,0,0,15,6
36,47,63,11,54,0,21,75,11
11,77,22,17,13,89,96,0,18
0,59,62,0,35,82,42,74,26
0,52,37,69,34,0,0,56,50
87,0,25,17,39,25,32,80,1
0,15,98,33,96,11,50,15,7
69,51,0,0,67,0,0,94,22
82,0,39,0,95,67,64,77,31
0,0,63,87,91,0,57,81,8
0,70,33,0,0,0,17,0,41
33,47,30,27,68,0,67,94,3
99,100,86,66,68,0,12,44,47
43,96,95,76,11,0,15,22,9
71,100,13,63,36,43,13,46,8
71,90,35,62,93,16,36,26,14
55,96,49,78,0,31,0,78,42
85,98,43,38,80,52,0,34,1
20,19,92,95,0,20,0,20,32
85,88,0,98,92,0,12,49,16
35,46,0,44,77,0,19,61,21
83,36,13,58,34,0,47,79,45
0,0,56,76,60,53,0,0,23
60,0,94,40,13,0,34,88,11
26,0,59,0,48,0,93,16,28
0,0,79,74,24,16,21,76,4
57,0,58,98,39,20,86,15,13
