40,9,34
2113,1023,1072,1477,1386,1066,2904,1767,1017
88,38,78,16,0,59,43,36,50,39
31,55,0,17,0,0,96,93,12,47
19,42,0,94,0,0,28,69,58,8
39,0,0,70,0,76,27,68,43,42
68,48,55,26,0,35,94,0,12,32
10,26,36,33,0,0,46,82,14,5
89,0,0,18,76,15,36,0,82,10
36,51,0,48,0,81,61,0,99,28
82,0,0,56,0,0,56,80,0,17
31,0,69,49,0,0,18,0,92,41
53,24,0,23,32,0,90,41,86,7
11,21,0,25,78,0,38,18,0,16
82,0,44,81,76,21,75,81,75,46
62,65,94,21,96,59,90,0,33,15
35,0,15,64,0,0,36,98,0,50
82,67,53,49,0,0,41,17,0,14
34,45,0,86,0,74,62,0,75,4
21,0,0,49,0,0,18,83,72,1
12,71,0,64,65,33,27,0,56,9
99,0,87,85,49,0,37,94,43,16
90,0,98,56,95,0,12,0,32,29
35,0,87,18,0,25,87,0,0,27
100,96,33,19,77,68,55,28,13,10
65,88,70,10,0,18,95,0,62,21
10,0,0,52,0,75,11,50,46,46
36,81,99,71,0,0,73,85,14,45
13,0,0,78,32,88,91,0,67,26
100,0,0,80,0,19,10,75,30,29
17,96,0,15,98,37,86,22,58,41
43,0,0,46,0,99,92,0,69,50
76,28,0,74,0,93,24,0,82,10
16,0,28,41,0,40,99,28,73,37
14,0,0,68,0,97,26,0,41,14
40,0,0,98,12,93,74,19,0,15
69,68,0,29,90,0,67,95,0,8
88,0,0,60,90,37,85,66,0,34
77,0,0,54,0,0,84,0,13,48
18,50,0,47,0,27,32,0,67,41
67,39,36,49,0,93,80,29,85,26
21,0,44,41,79,100,58,21,21,40
