100,13,1
5908,5223,4686,3642,4749,5358,2158,4173,3592,2502,4380,4496,256
60,0,0,52,89,23,0,43,47,36,16,76,57,31
44,79,61,0,31,75,0,85,99,0,51,45,97,23
32,81,0,0,100,48,0,0,42,51,78,10,82,45
79,35,0,0,33,79,0,42,87,0,90,74,28,41
54,0,83,54,0,37,26,23,88,60,63,75,10,41
74,0,0,74,0,25,0,41,0,81,0,49,85,24
25,99,0,77,76,57,39,60,43,45,83,13,36,47
46,0,0,0,78,46,0,63,49,64,0,96,99,7
16,45,41,0,81,16,28,69,31,0,47,54,93,38
17,83,0,50,25,76,59,41,72,39,92,15,13,32
58,39,41,0,0,86,0,40,39,0,22,40,72,29
29,0,26,0,27,29,95,33,93,0,0,82,56,37
64,29,0,85,40,38,57,13,93,0,51,94,29,49
95,0,0,0,20,33,0,0,0,0,73,98,40,29
38,69,0,57,0,34,0,32,55,0,0,75,69,41
92,71,0,0,65,71,0,20,16,10,72,89,58,47
11,0,23,91,15,16,0,79,17,0,35,31,66,36
88,84,0,47,97,15,0,19,41,10,21,35,26,18
87,0,19,81,97,97,0,0,56,0,0,61,21,14
24,0,0,0,55,41,46,0,72,12,80,95,62,19
48,76,0,64,90,78,0,87,48,0,55,89,16,20
17,64,49,63,31,77,27,67,75,87,0,74,99,14
39,0,0,0,20,45,0,58,83,88,0,58,20,40
33,0,0,82,0,49,22,12,14,0,0,32,54,40
54,24,92,92,79,38,0,22,37,0,0,12,33,20
58,10,0,90,52,63,0,31,22,40,0,82,82,44
79,0,75,0,0,34,0,24,60,42,88,81,25,44
76,91,77,0,54,35,33,11,63,26,85,99,25,3
81,0,0,0,40,58,0,26,81,0,100,35,19,34
32,48,0,97,24,54,46,0,0,0,72,83,16,42
92,0,0,28,0,73,0,75,29,0,0,43,40,1
66,89,17,71,88,32,0,10,24,0,61,46,59,46
97,83,0,68,100,73,14,26,46,0,0,98,28,35
83,13,38,0,68,94,0,13,66,0,0,51,96,6
21,68,0,0,16,24,0,80,69,16,0,17,50,9
84,74,0,0,80,93,0,54,22,0,33,93,56,4
100,89,0,0,41,75,92,45,63,10,16,94,55,34
30,54,0,78,37,100,0,89,0,0,0,46,14,14
28,84,58,0,38,41,16,63,24,92,10,81,98,32
46,0,0,0,43,52,51,18,27,0,55,29,100,8
57,36,38,79,49,17,0,0,30,26,0,98,17,17
41,0,0,62,17,45,0,66,90,16,29,35,25,20
69,0,58,74,0,91,81,31,0,61,81,49,46,47
29,58,0,68,37,78,0,0,92,0,79,38,98,50
