100,9,38
3602,4702,2567,2192,2557,1858,1694,3248,5131
21,21,34,14,89,0,35,87,39,6
0,44,0,72,31,0,0,24,0,32
0,87,0,86,36,0,98,80,80,2
21,0,0,70,49,24,91,22,0,16
95,52,0,27,11,68,60,0,96,11
93,0,33,56,26,0,74,36,43,40
30,0,14,59,44,68,59,57,10,47
97,68,11,71,0,49,0,32,96,15
0,59,59,49,55,0,32,94,24,1
51,91,0,48,59,0,64,72,46,40
12,68,0,23,94,25,0,60,64,20
62,83,66,50,16,0,32,65,52,31
55,0,0,50,19,0,61,0,46,15
81,0,68,43,35,0,28,100,88,26
25,62,47,35,62,90,54,36,93,6
100,49,0,86,0,0,99,90,30,44
64,0,97,66,83,41,13,54,49,49
44,40,0,36,79,15,83,16,67,50
70,67,82,33,60,71,47,71,17,30
17,33,45,11,0,0,22,0,31,7
0,96,0,83,54,16,81,43,11,47
34,0,15,33,84,60,91,54,48,5
83,0,74,45,26,64,55,0,37,24
14,60,0,57,0,16,69,54,52,50
0,0,0,34,88,0,94,100,48,46
76,94,0,65,69,100,42,0,67,2
25,0,50,75,31,29,91,54,83,13
0,0,0,82,87,62,92,30,73,37
99,0,53,18,72,11,31,58,89,28
33,0,93,83,68,77,72,0,12,49
0,35,0,51,21,20,21,77,69,45
25,0,0,89,43,29,21,87,20,40
69,95,27,72,73,0,0,91,87,15
0,82,0,17,28,26,19,49,74,7
89,79,31,100,82,0,15,36,92,47
27,94,25,81,67,0,99,62,52,2
63,24,0,22,92,46,89,81,25,14
0,71,11,26,40,0,80,17,25,49
61,37,98,95,24,0,46,90,0,47
54,57,44,51,79,0,0,0,96,21
76,30,0,81,58,91,53,71,17,25
77,0,30,70,71,0,87,88,99,6
49,0,0,75,77,44,66,17,0,10
0,95,0,38,48,0,0,92,55,36
10,29,96,47,0,0,98,52,93,2
0,22,93,53,0,0,0,37,50,47
0,74,71,16,22,0,91,98,18,6
68,92,94,41,63,90,20,84,64,19
56,0,0,71,77,92,0,92,83,10
0,0,0,96,62,0,33,61,76,31
66,93,90,86,66,0,43,39,58,6
75,15,60,50,35,77,54,61,23,47
0,0,100,55,35,0,40,99,0,17
86,0,60,28,17,41,81,79,98,38
17,79,0,21,84,0,50,52,96,4
0,0,90,39,52,90,45,0,82,3
12,40,0,82,18,44,0,66,22,25
0,0,0,16,0,30,44,99,71,29
12,12,37,95,44,0,89,95,41,36
0,99,0,41,0,62,65,80,62,20
0,86,0,39,82,0,25,0,53,39
0,30,51,78,0,0,55,0,17,15
30,0,0,70,34,0,29,0,39,27
0,64,66,83,64,49,39,93,41,17
49,41,66,18,61,59,0,28,75,13
0,78,0,81,88,94,12,57,17,6
0,37,22,34,13,0,97,68,18,45
0,75,0,57,64,13,13,25,61,33
21,43,0,36,14,0,43,59,82,29
17,24,36,61,18,0,0,82,67,5
96,77,22,65,49,0,0,64,0,47
0,59,0,94,85,59,53,0,70,17
0,40,82,36,15,0,79,68,59,48
0,100,0,46,38,0,0,99,17,25
0,95,90,84,54,0,91,0,33,37
0,19,60,23,32,90,72,0,90,26
54,80,0,38,15,69,26,78,18,20
20,46,87,59,41,0,85,50,71,30
57,10,0,71,14,0,97,39,77,1
47,0,72,57,75,59,0,26,41,12
75,78,63,42,34,78,46,0,37,38
30,57,37,32,76,0,96,52,24,40
0,27,0,13,0,0,71,56,0,31
0,65,85,12,75,0,0,64,71,1
66,74,0,30,69,75,0,52,82,46
0,0,12,18,30,0,19,74,0,29
0,0,0,95,30,0,12,0,27,12
43,14,69,57,92,0,0,94,0,2
67,34,0,58,58,0,87,12,0,35
0,63,67,77,89,0,91,53,48,24
0,99,50,36,10,52,60,31,26,34
86,65,95,68,44,52,67,90,67,44
51,41,0,88,74,35,90,0,67,30
24,85,62,85,96,51,64,59,62,44
0,85,23,74,14,0,11,93,49,34
51,68,68,28,97,12,100,85,85,5
0,93,55,15,59,0,41,70,20,21
93,23,0,31,0,0,0,76,18,37
35,92,24,27,15,0,70,99,70,37
36,39,53,18,0,0,16,98,76,19
