80,14,7
2792,4275,5080,4582,3395,1663,4640,2032,2058,1902,2586,1687,2553,141
96,88,29,0,27,0,52,51,42,63,33,100,0,24,47
94,0,30,35,26,0,68,0,22,82,0,0,70,0,5
0,57,46,19,0,58,53,0,38,53,91,0,65,14,25
89,0,0,51,80,34,99,13,53,21,39,11,79,44,50
86,51,92,58,82,53,29,0,88,0,10,0,0,13,26
0,42,96,61,46,32,0,93,37,61,0,60,0,20,36
78,51,65,27,0,0,0,42,12,0,62,47,12,0,17
0,80,69,0,53,0,65,96,81,98,0,61,60,89,42
0,28,74,92,0,61,50,99,56,37,0,74,64,85,15
0,67,10,15,55,0,55,34,52,16,31,89,0,63,42
0,0,90,96,0,0,76,0,0,0,14,0,0,62,17
0,28,55,0,71,20,72,0,69,67,79,50,52,0,49
0,44,22,25,25,0,69,0,39,0,29,98,79,15,3
0,54,46,36,0,27,93,0,63,0,37,0,55,0,41
22,24,17,58,31,0,79,0,60,94,95,99,0,0,29
0,62,35,82,0,0,24,0,0,43,99,0,19,0,45
0,0,96,96,0,0,42,0,0,86,0,48,39,27,15
0,97,65,65,0,32,80,56,85,70,93,14,54,57,16
0,27,15,41,0,0,0,0,60,50,67,19,50,67,19
95,27,19,65,28,0,58,0,26,26,0,0,86,47,15
0,15,17,91,44,0,91,35,0,14,0,0,66,63,49
37,54,11,0,0,0,0,0,0,45,48,0,34,0,20
16,0,85,0,64,74,68,53,0,0,45,0,36,26,7
0,55,27,0,92,0,72,56,0,0,93,0,34,29,37
0,13,12,61,0,71,62,0,11,0,61,0,69,16,50
0,83,0,51,0,41,98,93,92,0,24,75,94,0,19
82,0,70,42,89,0,31,0,0,0,39,0,38,0,22
0,35,34,13,29,0,0,0,38,31,83,78,73,0,22
48,47,12,50,75,0,32,51,0,16,31,0,0,31,33
76,36,70,79,58,0,100,0,0,0,37,16,34,0,14
54,33,89,89,0,51,27,20,41,36,63,0,0,44,45
29,49,52,0,73,0,82,51,54,72,0,81,11,90,4
0,67,92,81,54,0,47,0,29,26,90,0,10,41,24
0,72,0,67,57,29,91,100,0,0,78,67,26,0,45
88,22,90,72,44,12,89,0,0,0,66,0,0,55,48
19,24,13,0,26,0,45,12,79,26,68,0,39,0,6
0,80,39,65,0,0,0,0,53,39,83,14,36,0,8
18,0,94,11,0,0,65,26,72,22,0,13,78,0,26
0,72,0,93,73,0,39,92,42,55,13,99,16,28,3
51,26,39,0,52,26,47,17,46,25,48,70,73,69,3
0,0,31,0,52,59,46,0,60,71,52,95,0,0,30
62,11,0,84,94,0,0,0,0,0,29,0,0,0,34
81,69,48,0,0,0,0,0,88,0,17,85,40,26,39
0,0,44,97,60,0,53,16,13,0,96,13,21,25,41
53,57,45,83,0,0,12,25,38,18,24,31,66,0,38
49,60,39,36,52,0,36,0,36,0,19,0,63,0,26
0,100,63,0,47,0,16,0,57,29,72,70,67,77,17
0,44,12,0,35,14,0,0,15,0,36,29,23,94,45
0,0,19,0,0,0,53,0,80,0,42,29,36,92,33
0,28,62,0,0,27,99,14,87,23,0,76,0,0,20
70,0,64,72,53,0,42,0,12,80,0,0,14,24,19
94,48,23,0,0,0,88,99,98,48,61,0,56,0,8
31,58,0,45,66,93,37,68,0,0,54,77,0,39,13
0,21,93,75,0,0,29,0,0,86,86,26,78,67,47
52,67,96,0,91,0,58,0,46,0,74,0,78,0,36
0,100,54,61,30,0,100,0,18,86,10,92,54,0,24
83,15,0,24,27,0,89,24,18,0,0,51,94,87,20
29,0,19,0,0,96,31,37,0,13,93,0,39,0,9
0,27,12,40,0,0,73,32,46,72,75,0,0,77,8
0,84,59,0,0,88,18,0,63,37,0,81,32,13,6
16,71,29,81,0,96,60,57,0,0,66,71,79,45,13
88,58,0,0,0,85,15,0,19,41,81,27,0,68,29
83,0,57,31,66,0,14,0,49,24,67,65,34,59,15
46,87,89,67,83,0,0,48,38,19,87,96,72,70,17
76,0,14,98,94,0,37,0,74,0,24,62,41,14,7
0,54,41,25,0,21,20,79,75,91,0,0,76,0,16
0,23,73,92,0,0,17,47,0,45,85,98,96,46,20
77,92,0,60,37,0,92,51,0,0,0,0,22,28,7
0,0,72,51,54,0,13,0,29,83,0,0,94,0,27
66,0,0,0,0,0,36,0,11,61,31,47,42,42,16
0,48,35,15,0,0,54,84,56,45,0,0,93,0,24
25,0,0,51,94,0,14,56,43,46,78,47,26,0,31
0,52,0,69,44,0,59,0,66,32,17,0,0,0,13
58,0,88,67,41,23,71,46,71,47,57,60,36,46,16
23,10,15,20,32,32,0,86,62,60,57,25,12,0,18
96,0,78,12,0,91,88,0,86,34,75,0,89,44,3
0,0,74,45,39,51,21,84,44,39,16,19,48,67,35
61,33,68,42,93,17,0,0,27,45,84,20,0,76,42
0,33,89,22,53,0,10,0,53,10,11,98,39,0,12
0,38,0,62,30,0,46,33,0,0,70,66,53,23,33
